source,relation,target,locus,note
ped-sec-22,cites,"Witmer, Bob & Singer, Michael (INTERLOCUTOR)",p.2,"Source of the psychological-state definition of presence and of immersion; central to the review's own definitional split (FE, p.2)."
ped-sec-22,cites,"Slater, Mel & Wilbur, Sylvia (INTERLOCUTOR)",p.2-3,"Source of the technological-attribute definition of immersion, adopted operationally as the review's inclusion criterion (FE, p.2-3)."
ped-sec-22,cites,"Jensen, Lasse & Konradsen, Flemming (INTERLOCUTOR)",p.3,"Prior HMD-education review; source of the cited engagement/time-on-task finding and one of the six reviews digested for gap analysis (FE, p.3, 5-6)."
ped-sec-22,cites,"Merchant, Zahira et al. (INTERLOCUTOR)",p.5-7,"Prior desktop-VR meta-analysis; identified gap (desktop-only scope, single design principle) this review positions itself as complementary to (FE, p.5-7)."
ped-sec-22,cites,"Kitchenham, Barbara et al. (INTERLOCUTOR)",p.7,"Methodological source for the systematic-mapping-study approach distinguished from a standard systematic literature review (FE, p.7)."
ped-sec-22,cites,"Webster, Jane & Watson, Richard (INTERLOCUTOR)",p.10-11,"Methodological source for the concept-matrix coding approach used to build the four analysis frameworks (FE, p.10-11)."
ped-sec-22,contests-reading-of,"the field's low-maturity evaluation record as a ceiling on IVR's value",p.21-24,"(P/anticipatory-application) Radianti's own reading is that the evaluation gaps (theory-thin, usability-over-outcomes) are a fixable research-agenda item, not a verdict against immersion's promise -- an implicit contestation of the more skeptical value-added reading Mayer et al. (ped-sec-07) draw from overlapping evidence."
ped-sec-22,shifts-debate-axis,more immersion -> more learning <-> immersion adds presence but not learning,p.21-24,"(P/anticipatory-application) Radianti et al. occupy the affordance-optimism pole of debate axis 1 (cluster plan §4): the field's own evaluation weaknesses are read as evidence of *underexploited* potential (18 application domains, rising publication counts, still 'experimental') rather than as evidence that immersion fails to translate into learning -- a stance that concedes Mayer et al.'s (ped-sec-07) diagnosis of weak evaluation while rejecting the ceiling Mayer draws from it. Precise stance: affordance-optimism tempered by methodological critique, not naive boosterism -- Radianti documents the identical evaluation-quality gaps Mayer highlights but treats them as a maturity/agenda problem, not a verdict."
ped-sec-22,shifts-debate-axis,media-comparison designs are informative <-> methods-not-media / value-added is the valid paradigm,p.2-3,"(P/anticipatory-application) Radianti's own inclusion criterion sorts studies by technology type (immersive HMD vs. excluded desktop VR/CAVE), implicitly treating the medium itself as the primary variable worth reviewing -- the opposite emphasis from Mayer et al.'s (ped-sec-07) argument that methods/value-added design, not medium, should guide both research and practice. Not a claim Radianti makes about Mayer; this cluster's own placement of the two reviews on opposite sides of the axis."
ped-sec-22,qualifies,immersion as objective technological attribute (Slater & Wilbur) <-> immersion as subjective psychological state (Witmer & Singer),p.2-3,"Radianti adopts the technological view operationally, for inclusion-criteria tractability only, explicitly declining to resolve the underlying theoretical dispute between the two camps (FE, p.2-3)."
ped-sec-22,cites-cluster-author,ped-sec-07 (Mayer et al. - Promise and Pitfalls of Learning in Immersive VR),n/a -- cluster-internal placement,"(P/anticipatory-application) Radianti (2020) and Mayer et al. (2022) are the cluster's two major reviews; no citation runs between them in either direction (Radianti predates Mayer 2022), so this edge flags this cluster's own opposite-pole placement on debate axis 1/2, not a citation either author makes."
ped-sec-22,bridges-to-vle,vle-01-deployment-survey,p.21-22,"(P/anticipatory-application) Radianti's central diagnosis -- immersive VR is 'mostly experimental and development work rather than being applied regularly in actual teaching' -- makes the VLE King-Salvo entry's status as an actually deployed, routine-use learning environment an exception this review's own base-rate finding would predict is rare; useful for framing the VLE's deployment status as noteworthy rather than typical."
ped-sec-22,bridges-to-vle,vle-04-mark-attention-span,"p.3, 13, 17","(P/anticipatory-application) The 'basic interaction' (24%) and 'immediate feedback' (10%) design elements, paired with the secondhand Jensen & Konradsen time-on-task finding, supply design-element vocabulary for describing what interactive features might sustain attention -- while flagging that this literature's own evaluation of such claims is usability-favoring and outcome-evaluation-poor, a caution to carry into any citation of 'more engagement' claims."
ped-sec-22,bridges-to-part-iii,Part III dissertation (lab=VR vs. deployment=2D-PC poles -- axis non-conflation caution),p.2-3,"(P/anticipatory-application) Radianti's inclusion criterion sorts by technology type (HMD-immersive vs. excluded desktop/CAVE), a different axis from Part III's own lab-vs-deployment-context poles; Radianti's exclusion of desktop VR from this review's corpus is a scoping decision about equipment, not a claim about deployment setting, and the two axes must not be silently conflated."
ped-sec-22,bridges-to-part-iii,Part III dissertation (design-element vocabulary for VLE feature description),p.13,"(P/anticipatory-application) The fourteen-category design-element framework (realistic surroundings, basic interaction, immediate feedback, interaction with other users, etc.) offers Part III ready-made vocabulary for describing VLE interactive features without inventing new categories."
ped-sec-22,bridges-to-part-iii,Part III dissertation (evaluation-quality caution for outcome claims),p.15,"(P/anticipatory-application) Radianti's finding that nearly half of reviewed studies report no learning-outcome evaluation method, and that most evaluation targets usability rather than outcomes, is a caution Part III should weigh when citing this literature's own claims about VR's learning benefits."
ped-sec-22,concedes,"the same evaluation-quality gaps Mayer et al. (ped-sec-07) highlight",p.21-22,"(P/anticipatory-application) Radianti's own Discussion documents theory-thin, usability-over-outcomes evaluation across the reviewed literature -- the identical weaknesses Mayer et al. cite as grounds for skepticism -- while drawing the opposite normative conclusion (agenda item vs. ceiling)."
ped-sec-22,instances-in-text,research design framework (THEORY-MODEL),p.10,"Four categories after Wendler (2012): empirical qualitative, empirical quantitative, conceptual, design-oriented; design-oriented/empirical-quantitative/empirical-qualitative dominate the 38-article sample (FE, p.10, 14)."
ped-sec-22,cites,"Wendler, Roy (INTERLOCUTOR)",p.10,"Source of the research-design category scheme (empirical qualitative/quantitative, conceptual, design-oriented) applied throughout the coding process (FE, p.10)."
