source,relation,target,locus,note
ped-sec-04,treats-construct,social presence / co-presence,p.14,"Co-presence defined and linked to CMC social-presence tradition; treated as a consequence, not an independent characteristic (FAITHFUL-Dalgarno & Lee, p.14)."
ped-sec-04,treats-construct,immersion (technological),p.13,"Immersion defined per Slater as objective/measurable system properties; explicitly refused status as a unique 3-D-VLE property (FE, p.13)."
ped-sec-04,treats-construct,agency / interactivity,p.16-17,"Learner-interaction category: embodied actions, communication, environment control, construction/scripting (FE, Table 1)."
ped-sec-04,treats-construct,embodiment / self-representation,p.14-15,"Avatar-mediated identity construction via Dickey's presence/representation/embodiment triad (FAITHFUL-Dalgarno & Lee, p.14-15, citing Dickey 2002)."
ped-sec-04,treats-construct,affect: enjoyment & intrinsic motivation,p.19,"Affordance 3: personalization/choice-driven intrinsic motivation (Cordova & Lepper 1996) (FE, p.19)."
ped-sec-04,treats-construct,engagement / flow,p.19,"Affordance 3 explicitly invokes Csikszentmihalyi's flow construct (FAITHFUL-Dalgarno & Lee, p.19)."
ped-sec-04,treats-construct,learning outcomes: retention & transfer,p.20-21,"Affordance 4: contextualization/transfer grounded in situated-learning theory (FE, p.20-21)."
ped-sec-04,treats-construct,learning outcomes: procedural / skills,p.18-19,"Affordance 2: experiential/skill-training tasks impractical in reality (FE, p.18-19)."
ped-sec-04,treats-construct,representational fidelity,p.15-16,"Six-item sub-taxonomy of visual, behavioral, and sensory fidelity characteristics (FE, Table 1)."
ped-sec-04,cites,"Slater, Mel (INTERLOCUTOR)",p.13,"Source of the adopted immersion/presence distinction, cited directly (FAITHFUL-Dalgarno & Lee, p.13, citing Slater 1999, 2003, 2004)."
ped-sec-04,cites-cluster-author,ped-sec-02 (Witmer & Singer - Presence Questionnaire 1998),p.13,"Cited within the paper's discussion of early presence/immersion terminology debates that motivated its adoption of Slater's distinction (FE, p.13)."
ped-sec-04,cites,"Hedberg, John & Shirley Alexander (INTERLOCUTOR)",p.12,"Source of the 'transparent interface' / immersion-fidelity-participation framework synthesized into the ten-characteristic taxonomy (FAITHFUL-Dalgarno & Lee, p.12, quoting Hedberg & Alexander 1994)."
ped-sec-04,cites,"Whitelock, Denise, Paul Brna & Simon Holland (INTERLOCUTOR)",p.12-13,"Source of the representational fidelity / immediacy of control / presence framework, later extended by Brna (1999) (FE, p.12-13)."
ped-sec-04,cites,"Gibson, James J. (INTERLOCUTOR)",p.21,"Origin of the 'affordance' concept the paper adopts and applies (FE, p.21, citing Gibson 1979)."
ped-sec-04,cites,"Greeno, James G. (INTERLOCUTOR)",p.21,"Source of the operative affordance definition quoted directly by the authors (FAITHFUL-Dalgarno & Lee, p.21, citing Greeno 1994)."
ped-sec-04,cites,"Csikszentmihalyi, Mihaly (INTERLOCUTOR)",p.19,"Source of 'flow', invoked to explain Affordance 3's motivation/engagement mechanism (FE, p.19, citing Csikszentmihalyi 1990)."
ped-sec-04,cites,"Clark, Richard E. (INTERLOCUTOR)",p.24,"Source of the media-vs-method critique grounding the paper's explicit rejection of simple 2-D-vs-3-D media-comparison designs (FAITHFUL-Dalgarno & Lee, p.24, citing Clark 1983, 1994a, 1994b)."
ped-sec-04,cites,"Dickey, Michelle D. (INTERLOCUTOR)",p.14-15,"Source of the three-aspect (presence/representation/embodiment) account of avatar-mediated identity construction (FAITHFUL-Dalgarno & Lee, p.14-15, citing Dickey 2002)."
ped-sec-04,cites,"Lave, Jean & Etienne Wenger (INTERLOCUTOR)",p.21,"Situated-learning theoretical foundation cited for Affordance 4's contextualization/transfer claim (FE, p.21, citing Lave & Wenger 1991)."
ped-sec-04,cites,"Vygotsky, Lev (INTERLOCUTOR)",p.21,"Social-constructivist grounding cited for Affordance 5's collaborative-learning claim (FE, p.21, citing Vygotsky 1978)."
ped-sec-04,cites,"Bower, Matt (INTERLOCUTOR)",p.21,"Source of the affordance-matching methodology (matching learning-task affordance requirements with ICT affordances) the paper concurs with (FAITHFUL-Dalgarno & Lee, p.21, citing Bower 2008)."
ped-sec-04,qualifies,media-comparison methodology (DEBATE-AXIS),p.24,"Explicitly rejects simple 2-D-vs-3-D media-comparison designs as unable to separate learning design from media, per Clark's argument; a methodological stance rather than an empirical condition (FAITHFUL-Dalgarno & Lee, p.24)."
ped-sec-04,shifts-debate-axis,desktop-3D sufficient proxy for IVR <-> IVR carries unique affordances,p.11-25,"(P/anticipatory-application) This paper is the cluster's earliest source of the affordance-optimism pole later tested against by Strand C's media-comparison experiments (Colin et al.; Merchant; Makransky-equivalence) and Strand E's reviews; the paper itself is desktop-3D-focused and does not claim IVR-specific affordances."
ped-sec-04,instances-in-text,identity construction via avatar (THEME),p.14-15,"Dickey's three aspects (presence, representation, embodiment) illustrated as the mechanism by which 3-D-VLE users construct online identity (FAITHFUL-Dalgarno & Lee, p.14-15)."
ped-sec-04,bridges-to-vle,vle-03-exemplar-bank,n/a,"(P/anticipatory-application) The exemplar bank's 'Action-affordance requests' and 'shared dimension' sections register student desire for exactly the interactivity/collaboration affordances (Affordances 2 and 5) this model predicts; its monotony/value-skepticism sections register the predicted failure mode when affordances are not harnessed by design."
ped-sec-04,bridges-to-vle,vle-04-mark-attention-span,n/a,"(P/anticipatory-application) Mark's 'Focus' quadrant (high engagement x high challenge) is a plausible psychological cousin of the flow-based Affordance 3 this paper invokes, though the two frameworks classify along different axes (levels vs. structures) and should not be treated as equivalent."
ped-sec-04,bridges-to-part-iii,Part III dissertation (affordance-harnessing framing for VLE design gaps),p.24,"(P/anticipatory-application) The paper's own prediction that un-harnessed affordances yield 'minimal unique learning benefits' offers Part III a ready theoretical frame for reading the VLE exemplar bank's monotony/value-skepticism material as a design-harnessing failure rather than a media failure."
