source,relation,target,locus,note
bor-sec-50,instances-in-text,rugby-practice / friend's-worries example,pp.144-145,"McManus's own illustration of ATCJM inauthenticity: invoking 'I've got to take care of my family' to evade a friend's worries, disguising rather than resolving normative plurality"
bor-sec-50,cites,Murdoch (1970) The Sovereignty of Good,pp.133-134,"'are we really choosing at all?'; radically free will as 'empty,' 'substanceless,' devoid of normative characteristics"
bor-sec-50,cites,Tugendhat (1986) Self-Consciousness and Self-Determination,p.133,"a choice not made in the light of reasons is 'a choice in which I leave how I choose to accident'; 'it was not I who chose'"
bor-sec-50,cites,Friedman (2000) A Parting of the Ways,pp.131-132,"canonical statement of the decisionist reading: authenticity as a choice resting on 'no taken for granted background framework at all'"
bor-sec-50,cites,Guignon (1992/1993/2000/2004) on narrative authenticity,pp.135-136,"authentic 'life-course' as 'continuity and constancy,' a 'coherent, cumulative narrative,' instancing the standpoint model"
bor-sec-50,cites,Korsgaard (2009) Self-Constitution,p.135,"'those are your principles' -- consistency of choice as constitutive of having a 'conception of what is worth doing'"
bor-sec-50,cites,Rudd (2009) 'In Defence of Narrative',"pp.136-137, 139","the 'serious ethical agent' who cannot 'turn off' generosity/compassion between contexts; also source of the pluralist concession McManus builds on for the third model"
bor-sec-50,cites,Varga (2011; 2013) on wholehearted projects and 'openness to change',"pp.136, 138-139","authenticity as integrating one's life by wholeheartedly endorsed projects; righteous-indignation example of affect tracking owned commitment; 'openness to change' clause examined and found insufficient"
bor-sec-50,cites,Blattner (2013) 'Authenticity and Resoluteness',p.142,"objection that deliberation is 'a decidedly secondary phenomenon' for Heidegger, pressed against the ATCJM's apparent intellectualism"
bor-sec-50,cites,Jaggar (1989) on 'outlaw emotions',p.149 n.41,"compatibilist aside: ATCJM's emotional openness differs from but is compatible with Jaggar's stress on emotions that precede conscious recognition that 'something is wrong'"
bor-sec-50,cites,"Cooper (1997) 'Wittgenstein, Heidegger and Humility'",p.130,"names the standing worry that Heideggerian authenticity requires a 'Promethean' standing-apart-from-or-above Dasein's essential structures"
bor-sec-50,cites,Bordo (1987) The Flight to Objectivity,pp.131-132,"locates Heidegger, with Aristotle/Hume/Nietzsche, in the 'recessive' tradition resisting philosophy's denigration of emotion"
bor-sec-50,bridges-to-part-iii,anxiety-vs-boredom asymmetry in authenticity scholarship,p.148 n.35 (P/anticipatory-application),"McManus flags anxiety, not boredom, as the paradigmatic authenticity-disclosing Grundstimmung needing future extension of these three models; this silence is itself notable given the same volume's ch.8 (=bor-sec-04) treats profound boredom as comparably authenticity-disclosing"
bor-sec-50,bridges-to-part-iii,normative-pluralism as a caution against single-item engagement measures,pp.138-140 (P/anticipatory-application),"students inhabit multiple simultaneous roles/goals (learner, teammate, player, etc.); a single self-report boredom/engagement item may obscure which competing demand is actually driving disengagement in a VR/desktop session"
bor-sec-50,bridges-to-part-iii,ATCJM evasion/openness vocabulary as an echo of boredom's evasion/Zeitvertreib vocabulary,pp.143-146 (P/anticipatory-application),"structural (not textual) parallel only -- McManus's own 'evasive turning-away' language for inauthentic affect echoes, without ever citing, the Heideggerian boredom literature's account of fleeing profound boredom via distraction/pastime"
