source,relation,target,locus,note
bor-sec-27,cites,"Barry, R.J., Clarke, A.R., McCarthy, R., Selikowitz, M., Rushby, J.A., Ploskova, E. (2004)",~p.2766,"Prior study in children linking SCL to global (non-topographic) EEG alpha reduction; direct empirical precedent this study replicates on a between-subjects basis in adults (FAITHFUL-Barry et al., ~p.2766, 2769)."
bor-sec-27,cites,"VaezMousavi, S.M., Barry, R.J., Rushby, J.A., Clarke, A.R. (2007)",~p.2766,"Independent between-subjects confirmation of the arousal/activation separation in normal adults, cited as converging evidence for the theoretical framework this paper extends (FAITHFUL-Barry et al., ~p.2766)."
bor-sec-27,cites,"McCarthy, Gregory, & Wood, Charles C. (1985)",~p.2768,"Source of the vector-scaling correction applied to confirm that reported condition-by-topography interactions are genuine and not scaling artifacts (FAITHFUL-Barry et al., ~p.2768)."
bor-sec-27,cites,"Detari, L. (2000); Robbins, T., Granon, S., Muir, J., Durantou, F., Harrison, A., Everitt, B. (1998)",~p.2766,"Neuroanatomical grounding for thalamic/midbrain mediation of arousal and its propagation to cortical EEG activity, cited to justify the expectation that arousal changes should appear globally across the scalp (FAITHFUL-Barry et al., ~p.2766)."
bor-sec-27,cites,"Ray, W.J., & Cole, H.W. (1985)",~p.2772,"Cited to interpret the eyes-open frontal beta increase as consistent with prior findings that beta reflects emotional/cognitive processing and mental/physical effort (FAITHFUL-Barry et al., ~p.2772)."
bor-sec-27,qualifies,"classic alpha-desynchronization literature (Berger 1933 onward, treating visual-stimulation alpha suppression as unitary 'cortical activation')",~p.2771,"Qualifies the earlier literature's unitary reading by showing the alpha reduction it documents is a pure global-arousal effect, distinct from the topographically-focal activation effects visible in delta, theta, and beta (FAITHFUL-Barry et al., ~p.2771)."
bor-sec-27,shifts-debate-axis,eyes-closed/eyes-open baseline-equivalence assumption in EEG and ERP methodology,~p.2771-2772,"Reframes the field's implicit assumption that eyes-closed and eyes-open rest are interchangeable 'lowest-arousal' baselines, proposing instead that baseline choice should depend on whether the target task involves visual processing or a fixation point (FAITHFUL-Barry et al., ~p.2771-2772)."
bor-sec-27,shifts-debate-axis,"Reticular Activating System (RAS) mediation vs. thalamo-cortical widespread-communication debate on alpha desynchronization mechanism",~p.2765-2766/2771,"Does not adjudicate the mechanism debate directly but reframes it: the global SCL-tracking alpha component is consistent with RAS-style arousal mediation, while topographically-focal delta/theta/beta changes are consistent with thalamo-cortical processing, suggesting the two mechanisms may co-occur rather than compete (FAITHFUL-Barry et al., ~p.2765-2766, 2771)."
bor-sec-27,grounds-measure,"Boredom Experiment (VR Attention Study): EEG eyes-open/eyes-closed baseline channel",n/a,"****** UNVERIFIED: this paper's finding that eyes-closed and eyes-open rest differ in both global arousal and topographic activation is the normative methodological citation for choosing/interpreting any resting-state EEG baseline channel the not-yet-built VR Attention Study dataset might collect; dataset entry does not exist on disk (P/anticipatory-application)."
bor-sec-27,bridges-to-part-iii,Part III methodological caution for any future physiological/EEG baseline measure,n/a,"P/anticipatory-application -- should Part III's research program ever incorporate a physiological baseline (directly, or via the linked VR Attention Study dataset), this paper is the citation for why eyes-closed and eyes-open resting periods cannot be treated as interchangeable zero-points."
bor-sec-27,bridges-to-part-iii,Strand D internal corpus-architecture note (baseline-methodology prerequisite for bor-sec-30 and bor-sec-33),n/a,"P/anticipatory-application -- our own observation, not a claim made by later papers: bor-sec-30 (Perone et al., frontal EEG asymmetry across a boring task) and bor-sec-33 (Yuvaraj et al., EEG functional connectivity during boredom) each inherit an obligation to justify their resting/inter-block baseline choice given this paper's topographic findings, though neither paper cites Barry et al. (2007) directly (this paper predates neither by citation but the two later units' own reference lists should be checked independently)."
bor-sec-27,cites,"Fisch, B.J. (1999) -- EEG primer",~p.2765-2766,"Cited as acknowledging that the underlying mechanism of alpha desynchronization to visual input remains unclear, framing the mechanistic debate this paper's arousal/activation decomposition partially addresses (FAITHFUL-Barry et al., ~p.2765-2766)."
bor-sec-27,cites,"Pribram, Karl H., & McGuinness, Donald (1975)",~p.2766,"Originators of the arousal/activation/effort tripartite distinction as separable processes of the attention system; the paper's foundational theoretical premise, previously underused in psychophysiological research per the authors (FAITHFUL-Barry et al., ~p.2766)."
