source,relation,target,locus,note
bor-sec-16,cites,"Husserl, Edmund — Logical Investigations / Ideen I / Zeitbewusstsein",p.8,"Three concepts of consciousness (empirical ego/stream of consciousness; inner awareness; pure ego) adopted as the paper's main phenomenological apparatus (FE)."
bor-sec-16,extends,"Buck, Günther — Lernen und Erfahrung (2019)",p.7,"Buck does not treat the negative case explicitly; the authors extend his experiential-process account of learning to frustration/boredom as failure-to-learn (FAITHFUL-Feldges, p.6-7)."
bor-sec-16,cites,"Marion, Jean-Luc — Reduction and Givenness (1998)",p.7,"Uses Marion's 'I no longer am' passage as an intensified contrast-foil for existential self-loss in boredom, beyond Schopenhauer's formulation (FE)."
bor-sec-16,cites,"Fenichel, Otto (1953)",p.3,"Distinguishes quiet boredom from motor-restless 'fidgetiness'; boredom as covering 'very different states of mind' (FAITHFUL-Feldges, p.3)."
bor-sec-16,cites,"Lipps, Theodor (1903)",p.3,"Source of the incitement-conflict definition of boredom taken up via Fenichel (FE)."
bor-sec-16,cites,"Schopenhauer, Arthur",p.4,"Boredom as will (Wille) lacking an object, a 'fearful emptiness' making existence an intolerable burden (FAITHFUL-Feldges, p.4)."
bor-sec-16,cites,"Bollnow, Otto Friedrich — Das Wesen der Stimmungen (1956)",p.4,"Affirms boredom lacks a directed object, supporting the mood (non-intentional) reading (FE)."
bor-sec-16,cites,"Prinz, Jesse — Gut Reactions (2004)",p.4,"Contemporary philosophical warrant for the intentionality-based mood/emotion distinction (FE)."
bor-sec-16,cites,"Pekrun, Reinhard (2006; Pekrun et al. 2010)",p.4,"Source of the achievement-emotion/control-value framing and the five-component (affective, cognitive, motivational, physiological, expressive) account of boredom, later critiqued for eliding the mood/emotion distinction (FAITHFUL-Feldges, p.4; p.11)."
bor-sec-16,contests-reading-of,"Pekrun, Reinhard, & Linnenbrink-Garcia, L. — International Handbook of Emotions in Education (2015)",p.11,"Critiques the Handbook for treating moods merely as 'low-intensity emotions,' neglecting the intentionality-based distinction the paper's whole framework is built on (FAITHFUL-Feldges, p.11)."
bor-sec-16,cites,"Götz, Thomas, & Frenzel, Anne C. — Phänomenologie schulischer Langweile (2006)",p.6,"Source of the four-type taxonomy of academic boredom (indifferent, calibrating, goal-seeking, reactant) plotted on excitation-by-negative-valence axes (FAITHFUL-Feldges, p.6)."
bor-sec-16,contests-reading-of,"Götz, Thomas, & Frenzel, Anne C. (2006)",p.9-10,"Argues the taxonomy conflates an antecedent state (Type 1, indifferent boredom, an 'in-between stage') and resultant/directed-emotion states (Types 3-4, goal-seeking and reactant boredom) with 'actual' boredom, located most cleanly in Type 2 (calibrating boredom) (FAITHFUL-Feldges, p.9-10)."
bor-sec-16,concedes,"Götz, Thomas, & Frenzel, Anne C. (2006)",p.6,"Concedes the taxonomy retains practical/heuristic value for classroom recognition even though it is not conceptually rigorous (FAITHFUL-Feldges, p.6)."
bor-sec-16,cites,"Danckert, James, & Merrifield, Colleen (2018)",p.5,"Executive Control Network deactivation / Default Mode Network activation as the neural signature of boredom (FAITHFUL-Feldges, p.5)."
bor-sec-16,cites,"Andrews-Hanna, Jessica R. (2012)",p.5,"Default Mode Network turns toward internal mentation absent sufficient external stimuli; DMN activation necessary but not sufficient for boredom, since it also occurs in meditative depersonalisation (FAITHFUL-Feldges, p.5)."
bor-sec-16,qualifies,"Danckert & Merrifield (2018) / Andrews-Hanna (2012) — neuroscience-phenomenology fit",p.11,"Notes the fit between neuroscience and phenomenology is 'remarkable' precisely because neuroscience is usually read as supporting cognitive psychology instead; does not resolve which framework should be favoured (FAITHFUL-Feldges, p.11)."
bor-sec-16,cites-cluster-author,"Raffaelli, Quentin, Mills, Caitlin, & Christoff, Kalina (2018)",p.5,"Cites 'The knowns and unknowns of boredom' on the difficulty of defining where the 'inherently internal experience' of boredom empirically begins/ends; likely Strand-C cluster author (bor-sec-20/26 range), not yet built at time of writing — note only, do not block (P/anticipatory-application)."
bor-sec-16,cites,"Elpidorou, Andreas (2017)",p.4,"Regulatory theory of boredom ('the bored mind is a guiding mind') and boredom's constructed, multidimensional, contested character (FE)."
bor-sec-16,shifts-debate-axis,mood vs. emotion (intentionality) debate,p.3-4,"Reframes 'what is boredom' debates around Prinz's intentionality criterion, positioning phenomenological/philosophical sources (Heidegger, Schopenhauer, Bollnow, Prinz) against the ed-psych literature's mood/emotion conflation (FE)."
bor-sec-16,defines,"academic boredom (Götz & Hall, 2014)",p.4,"Educational-psychological construct addressing boredom without differentiating mood from emotion, treating moods as 'low-intensity emotions' (FAITHFUL-Feldges, p.4)."
bor-sec-16,cites,"Nietzsche, Friedrich (via Pattison, 2013)",p.3,"Boredom as a statement about a task/society/world not being worth attention, rather than a report of inner state (FE)."
bor-sec-16,cites,"Kierkegaard, Søren (via Pattison, 2013)",p.3,"Boredom as 'the root of all evil' — the paper's opening foil, which it ultimately declines to endorse outright (FE)."
bor-sec-16,cites,"Nagel, Thomas — 'What is it like to be a bat?' (1979)",p.3,"Boredom as a private, first-person-exclusive experience; also structures the title/framing of §5, 'What is it like to be bored?' (FE)."
bor-sec-16,grounds-measure,Boredom Experiment (VR Attention Study) dataset channels,n/a,"****** UNVERIFIED: measure-modality mismatch — this review discusses self-report interviews, autonomic arousal (HR/skin-conductance), and general DMN/ECN neuroimaging, not EEG-specific, pupillometric, or gaze/eye-tracking channels; any grounds-measure linkage to the VR Attention Study's actual instrumentation needs independent confirmation (P/anticipatory-application)."
bor-sec-16,bridges-to-part-iii,Part III student-boredom survey construct,n/a,"P/anticipatory-application — the antecedent/resultant-state conflation critique cautions against reading Part III boredom self-report items as capturing a single unitary construct rather than a mix of precursor, core, and consequence states."
bor-sec-16,bridges-to-part-iii,Part III lab-VR vs. deployment-2D-PC poles,n/a,"P/anticipatory-application — the critique of 'frontal instruction' as a compliant-student, receptive-but-passive format offers an interpretive frame for elevated boredom readings in the more passive/2D-deployment pole, alongside a structural (non-pedagogical) reading."
