source,relation,target,locus,note
bor-sec-31,cites,"Katahira, Kentaro, et al. (2018) -- EEG correlates of the flow state",~p.3834; 3841-3842,"Found strong frontal theta and greater beta amplitude during flow (boredom's functional opposite); used as convergent interpretive support for this study's gamma/beta feature-selection finding (FAITHFUL-Seo et al., p.3834, 3841-3842)."
bor-sec-31,extends,"Zheng, Wei-Long, Zhu, Jia-Yi, & Lu, Bao-Liang (2017)",~p.3839-3840,"Partially adopts Zheng et al.'s DE/DASM/RASM feature methodology (developed on a 62-electrode sensor), but cannot use their vertical-symmetry connectivity-adjacent features given only two electrodes (FAITHFUL-Seo et al., p.3839-3840)."
bor-sec-31,cites,"Davidson, Richard J., & Fox, Nathan A. (1982); Davidson, Richard J. (1992)",~p.3840,"Frontal EEG asymmetry-and-emotion theory grounding the DASM/RASM feature rationale (FAITHFUL-Seo et al., p.3840)."
bor-sec-31,cites,"Russell, James A. (1980) -- Circumplex Model of Affect",~p.3832,"Adopted as the study's emotion-modeling framework, placing boredom in the low-arousal/low-valence third quadrant (FAITHFUL-Seo et al., p.3832)."
bor-sec-31,cites,"Eastwood, John D., Frischen, A., Fenske, M.J., & Smilek, D. (2012)",~p.3832-3833,"State-boredom / attentional definition of boredom; source of the study's adopted state (vs. trait) framing (FAITHFUL-Seo et al., p.3832-3833)."
bor-sec-31,cites,"Vogel-Walcutt, Jennifer J., et al. (2012)",~p.3832,"37-definition review of state boredom, grounding a low-arousal definition consistent with Russell's circumplex placement (FAITHFUL-Seo et al., p.3832)."
bor-sec-31,cites,"Fahlman, Shelley A., Mercer-Lynn, K.B., Flora, D.B., & Eastwood, J.D. (2013)",~p.3832,"Multidimensional State Boredom Scale; representative of the trait view of boredom set aside by this study; source of the boredom-manifestation typology including 'slow passage of time' (FAITHFUL-Seo et al., p.3832)."
bor-sec-31,cites,"Lin, Yuan-Pin, et al. (2009, 2008, 2010)",~p.3843,"Highest-accuracy comparator (92.57%) using 30+ electrodes for a different (music-emotion) classification task; benchmark for the electrode-count/accuracy/usability trade-off discussion (FAITHFUL-Seo et al., p.3843)."
bor-sec-31,qualifies,"Lin, Yuan-Pin, et al. (2009)",~p.3843,"Qualifies the direct comparability of Lin et al.'s higher accuracy: 'these results are not directly comparable because of different target emotions and experimental settings' (FAITHFUL-Seo et al., p.3843)."
bor-sec-31,cites,"Kanevsky, Lannie S. (1994); Oroujlou, N. & Vahedi, M. (2011); Yeager, David S., et al. (2014)",~p.3831-3832,"Cited to motivate boredom's negative educational impact and the applied rationale for automatic boredom detection in learning technology (FE, p.3831-3832)."
bor-sec-31,cites,"Hall, Mark, et al. (2009) -- Weka",~p.3840,"Weka data-mining software used for all classifier training/evaluation in this study (FAITHFUL-Seo et al., p.3840)."
bor-sec-31,cites,"Aha, David W., Kibler, D., & Albert, M.K. (1991)",~p.3840-3841,"Instance-based learning algorithm underlying Weka's k-NN (IBk) implementation used here (FAITHFUL-Seo et al., p.3840-3841)."
bor-sec-31,cites,"Rosenblatt, Frank (1961)",~p.3840-3841,"Perceptron/neural-network origin underlying the MLP classifier trained in this study (FAITHFUL-Seo et al., p.3840-3841)."
bor-sec-31,cites,"Ho, Tin Kam (1995); Barandiaran, I. (1998)",~p.3840-3841,"Random forest / random subspace method origin underlying the RF classifier trained in this study (FAITHFUL-Seo et al., p.3840-3841)."
bor-sec-31,shifts-debate-axis,frontal-asymmetry/alpha feature paradigm vs. gamma/beta-for-boredom finding,~p.3841-3842,"Reframes which EEG features are diagnostic for boredom specifically: DASM/RASM/DE (frontal-asymmetry-grounded, prominent in general emotion-EEG literature) proved rarely informative, while gamma and secondarily beta bands proved most informative (FAITHFUL-Seo et al., p.3841-3842)."
bor-sec-31,shifts-debate-axis,electrode-count vs. accuracy/usability trade-off,~p.3843,"Reframes the electrode-count debate around usability: a two-electrode wearable sensor achieves accuracy (86.73%) approaching that of 30+-electrode research-grade systems (92.57%, Lin et al. 2009), arguably favoring the low-electrode approach for real-world deployment (FAITHFUL-Seo et al., p.3843)."
bor-sec-31,qualifies,window-size / overfitting self-caution,~p.3842-3843,"Self-qualifies its own window-size ablation results: smaller windows (0.5s, 0.1s) yield much higher raw accuracy, but this is attributed to overfitting rather than genuine signal, so the lower-accuracy 1-second window is reported as the final result (FAITHFUL-Seo et al., p.3842-3843)."
bor-sec-31,qualifies,abstract/methods algorithm-list inconsistency,~p.3831 vs. 3840-3843,"The abstract states SVM, RF, and k-NN were trained, but the Methodology and Results sections (3.6, 4.5, Tables 8-9) explain and report only k-NN, MLP, and RF; SVM is never trained, tuned, or reported -- an internal inconsistency in the source, not an extraction error (FE)."
bor-sec-31,grounds-measure,EEG-based ML boredom classifier channel (Boredom Experiment VR Attention Study -- not yet built),n/a,"****** UNVERIFIED: Seo et al. is the only source in the currently-built portion of Strand D reporting a validated, cross-validated, multi-participant EEG-based boredom-classification accuracy, and its gamma/beta feature-selection finding is the most direct source-grounded guidance in this corpus for prioritizing spectral features in a future EEG channel; the dataset entry does not yet exist and this finding derives from a two-electrode consumer sensor during passive video-watching rather than a VR task, so any linkage requires independent confirmation (P/anticipatory-application)."
bor-sec-31,bridges-to-part-iii,Part III ground-truth-labeling / self-report-plus-physiological-channel design,n/a,"P/anticipatory-application -- this study's dichotomization of a 5-point Likert item into binary weak/strong labels (rather than treating it as continuous) discards ordinal information, a trade-off Part III would need to make deliberately rather than by default if it ever pairs self-report boredom items with a physiological channel."
bor-sec-31,bridges-to-part-iii,Part III low-cost/wearable sensing feasibility for a future dataset entry,n/a,"P/anticipatory-application -- the electrode-count/accuracy trade-off (86.73% with two electrodes vs. 92.57% with 30+) suggests a low-cost, wearable EEG channel could retain substantial classification performance if a future dataset entry favors ecological validity (e.g., VR-headset-integrated sensing) over marginal accuracy gains from a dense-array system."
bor-sec-31,bridges-to-part-iii,Part III caution against treating bor-sec-28/bor-sec-31 as independent convergent evidence,n/a,"P/anticipatory-application -- because this study's stimulus and rationale are inherited directly from sibling unit bor-sec-28 (same authorship group), Part III should treat the two sources as one evolving research program rather than two independent evidentiary sources when weighing convergence."
