source,relation,target,locus,note
ped-sec-11,defines,cognitive benefits (CONSTRUCT),p.18,"Improved understanding, application, and positive perception of learning material the VE affords; the cognitive path's key mediator (FAITHFUL-Makransky-Petersen)."
ped-sec-11,defines,reflective thinking (CONSTRUCT),p.19,"Dewey's construct of productive perplexity that incites inquiry; adapted as a 4-item scale, ultimately non-predictive of any outcome (FAITHFUL-Makransky-Petersen)."
ped-sec-11,instances-in-text,Labster cytogenetics simulation (THEME),p.20-21,"The desktop-VR medical-genetics case simulation used as the single learning intervention across all participants (FAITHFUL-Makransky-Petersen)."
ped-sec-11,instances-in-text,affective path (READING/CLAIM),"p.24, 26","VR features -> presence -> change in motivation -> change in self-efficacy -> learning; the study's principal empirical contribution (FE)."
ped-sec-11,instances-in-text,cognitive path (READING/CLAIM),"p.24-25, 26","VR features -> usability -> cognitive benefits -> change in self-efficacy -> learning; the study's second empirical contribution (FE)."
ped-sec-11,qualifies,presence (spatial/physical),p.24,"Usability was NOT significantly related to presence, an unexpected non-finding attributed to low usability-breakdown variance and/or subjective usability measurement (FE)."
ped-sec-11,contests-reading-of,Makransky & Lilleholt (2018) subjective-outcome methodology (READING/CLAIM),p.15-16,"This study's own methodological correction: prior desktop-VR SEM models risk common-method-variance inflation from same-administration subjective mediator/outcome measurement; re-run with pre-to-post change scores instead (FE)."
ped-sec-11,cites,"Lee, Wong & Fung (AUTHOR, 2010)",p.16-17,"Source of the desktop-VR SEM framework this study re-tests with change-score outcomes; external hub, not a cluster unit (FE)."
ped-sec-11,cites-cluster-author,ped-sec-09 (Makransky & Lilleholt - emotional value of immersive VR, 2018),"p.15-16, 24-25","Immediate predecessor study using the CVTAE and subjective outcomes; this paper's explicit CMV-correction target and closest structural sibling (affective/cognitive path structure) (FE)."
ped-sec-11,cites-cluster-author,ped-sec-08 (Parong & Mayer - learning science in IVR, 2018),p.24,"Cited among studies where higher-fidelity/immersive VR raises presence without raising learning; background to the extraneous-processing debate this paper's own desktop-only findings do not directly test (FE)."
ped-sec-11,cites-cluster-author,ped-sec-10 (Makransky et al. - immersive VR causes more presence but less learning, 2019),"p.24-25","Substantively continuous with this paper's citation of 'Makransky, Terkildsen & Mayer 2017b' (a working/conference-stage version of the same finding); P/anticipatory-application — exact bibliographic identity with ped-sec-10 not independently confirmed against this paper's own reference list."
ped-sec-11,cites-cluster-author,ped-sec-02 (Witmer & Singer - presence questionnaire, 1998),"p.18, 24","Cited for the definition of presence and for presence arising jointly from technological and psychological factors (FAITHFUL-Makransky-Petersen)."
ped-sec-11,cites-cluster-author,ped-sec-01 (Lombard & Ditton - presence concept, 1997),p.24,"Cited for the 'forgetting the medium' conceptualization of presence used to interpret the null usability-presence link (FAITHFUL-Makransky-Petersen)."
ped-sec-11,cites-cluster-author,ped-sec-04 (Dalgarno & Lee - affordances, 2009/2010),"p.17, 25","Cited for VR-features/interaction design guidance and for future-research variables (identity construction, co-presence, flow) named as beyond this study's scope (FAITHFUL-Makransky-Petersen)."
ped-sec-11,shifts-debate-axis,more immersion -> more learning <-> immersion adds presence but not learning,p.24,"(P/anticipatory-application) The paper explicitly cites, but does not itself test, the immersion/extraneous-processing debate (cluster debate axis 1); its own data speak only to the within-desktop-VR causal chain, not a between-medium contrast."
ped-sec-11,shifts-debate-axis,presence as technology-determined <-> presence as psychologically/individually determined,p.24,"(P/anticipatory-application) The Discussion cites Witmer & Singer's joint technological+psychological account of presence to interpret why VR features (not usability) predicted presence in this sample, touching cluster debate axis 3 without resolving it."
ped-sec-11,bridges-to-vle,vle-01-deployment-survey,n/a,"(P/anticipatory-application) This study's within-desktop-VR affective path (presence -> motivation -> self-efficacy) offers a candidate causal account of how vle-01's APP stratum might translate presence into learning-relevant motivation; no shared instrument is claimed, and vle-01 does not measure self-efficacy."
ped-sec-11,bridges-to-part-iii,Part III dissertation (usability-presence null finding as deployment-context caution),p.24,"(P/anticipatory-application) The null usability-presence link here (curated, teacher-supported lab session, low breakdown variance) is a caution when reading vle-01's F2 friction scorecard: in a messier deployment context with uneven usability breakdowns, a usability-presence link this study could not detect might well appear."
ped-sec-11,bridges-to-part-iii,Part III dissertation (self-efficacy as unmeasured survey construct),"p.19, 23-24","(P/anticipatory-application) Self-efficacy is this model's sole direct predictor of learning yet does not appear among vle-01's F-code families (friction, presence, value-skepticism); flagged as a possible instrument gap for the survey-analysis team to weigh, not a claim the gap must be filled."
ped-sec-11,instances-in-text,common-method variance (TERM),"p.15-16, 19","The paper's central methodological concern motivating its switch from post-test-only subjective outcomes to pre-to-post change scores (FE)."
ped-sec-11,cites,Bandura (self-efficacy theory) (INTERLOCUTOR),p.19,"Theoretical source for self-efficacy as the model's terminal mediator (FE)."
ped-sec-11,cites,Davis (Technology Acceptance Model) (INTERLOCUTOR),"p.17-18, 21","Source of usability's two indicators, perceived usefulness and perceived ease of use (FE)."
