source,relation,target,locus,note
ped-sec-14,cites,"Zhao, J. et al. (INTERLOCUTOR, VR spatial memory)",pp.3-4,"Cited for finding no VR advantage over desktop simulation for landmark memory, with some advantages favoring the desktop condition (FAITHFUL-Barrett et al., p.3-4)."
ped-sec-14,cites,"Meier, M. & Blair, M. (INTERLOCUTOR, information-access cost)",pp.5-6,"Prior lab manipulation of information-access cost (3-second reveal delay) motivating this study's access-cost framing of the VR/3D/2D ladder (FAITHFUL-Barrett et al., p.5-6)."
ped-sec-14,cites,"Rajsic, J. et al. (INTERLOCUTOR, information-access cost)",p.6,"Four-experiment demonstration that increasing information-access costs, including added motor cost, accelerates adoption of optimal information-access patterns (FAITHFUL-Barrett et al., p.6)."
ped-sec-14,cites,"Wood, S. et al. (INTERLOCUTOR, information-access cost)",p.16,"Cited in Discussion to contrast this study's non-obtrusive VR/3D access-cost manipulation with Wood et al.'s fixed, participant-independent delays, offered as a candidate explanation for why the predicted cost ordering mostly failed to emerge (FAITHFUL-Barrett et al., p.16)."
ped-sec-14,cites,"McColeman, C. et al. (INTERLOCUTOR, information-access behaviors)","pp.5, 15-16","Cited for medium-agnostic information-access patterns (eye-movements vs mouse/keyboard; category learning vs StarCraft 2), used to argue the present cross-medium replication is consistent with prior findings (FAITHFUL-Barrett et al., p.5, 15-16)."
ped-sec-14,cites,"Sun, R., Wu, Y. J. & Cai, Q. (INTERLOCUTOR, spatial ability x VR)",p.16,"Cited for individual-differences moderation: low-spatial-ability learners benefited most from VR-based learning, high-spatial-ability learners no better than paper-based learning; offered as a caveat on the present null main effect (FAITHFUL-Barrett et al., p.16)."
ped-sec-14,cites-cluster-author,ped-sec-10,pp.2-4,"(P/anticipatory-application) The Makransky cognitive-load claim cited here (pp.2-4) is this cluster's own cross-reference to Makransky et al.'s 2019 finding that added immersive-VR presence raises cognitive load and can reduce learning (ped-sec-10); Barrett et al. cite the Makransky research program generally. ****** UNVERIFIED: exact numbered-reference correspondence not confirmed against Barrett et al.'s full bibliography (not present in the extracted text range consulted)."
ped-sec-14,cites-cluster-author,ped-sec-08,pp.4-5,"(P/anticipatory-application) The 'Parong & Mayer [21]' citation (2D slides outperforming a 12-minute VR biology lesson, reflection-prompt follow-up) is this cluster's cross-reference to Parong & Mayer's learning-science-in-immersive-VR work (ped-sec-08 and/or ped-sec-13). ****** UNVERIFIED: which specific Parong & Mayer paper (2018 vs 2020) supplies the reflection-prompt follow-up experiment was not confirmed against Barrett et al.'s full numbered bibliography."
ped-sec-14,defines,access cost (TERM),pp.5-6,"Cost of acquiring stimulus information, operationalized here as the physical/motor effort of revealing a feature (rotate cube in VR/3D vs simultaneous visibility in 2D); framed as high(VR)/medium(3D)/low(2D) (FAITHFUL-Barrett et al., p.5-6)."
ped-sec-14,defines,attentional optimization (TERM),p.10,"Difference in average time fixating relevant vs irrelevant features over total fixation time, ranging -1 to 1; the paper's own operationalization of attention-allocation efficiency (FAITHFUL-Barrett et al., p.10)."
ped-sec-14,instances-in-text,category-learning cube stimulus (THEME),pp.8-9,"Three-feature (2 relevant, 1 irrelevant), four-category cube stimulus mapped to axes so only one feature is visible at a time in VR/3D; flat triangular analogue in 2D (FAITHFUL-Barrett et al., p.8-9)."
ped-sec-14,qualifies,cognitive load (extraneous vs germane),p.16,"The study's own predicted access-cost ordering (a cognitive-load-adjacent hypothesis) mostly failed to emerge, leaving the desirable-difficulty vs cognitive-load framing from the Introduction largely untested rather than resolved (FE, p.16)."
ped-sec-14,bridges-to-vle,vle-01-deployment-survey,n/a,"(anticipatory-application) Barrett et al.'s three-way media ladder (IVR HMD / desktop-3D / 2D eye-tracked) is the closest experimental analogue to Part III's own APP (desktop-3D app users) vs VID (video-only) survey strata and its lab=VR / deployment=2D-PC poles; the equivalent-accuracy finding here offers an experimental counterweight to vle-01's F6 value-skepticism arc (survey respondents doubting the 3D app's worth relative to 'just YouTube')."
ped-sec-14,bridges-to-vle,vle-04-mark-attention-span,"pp.14, 16","(anticipatory-application) VR's persistently elevated fixation count (novelty/enjoyment reading, p.16) is a candidate behavioral analogue to Mark's engagement x challenge quadrant: high engagement without a corresponding accuracy or optimization advantage resembles her 'rote' cell rather than 'focus'; flagged as a PROJECTED mapping, not a claim either source makes."
ped-sec-14,bridges-to-part-iii,Part III dissertation (media-equivalence for learning outcomes),"pp.12-13, 15","(anticipatory-application) The paper's central finding -- no significant accuracy differences between IVR, desktop-3D, and 2D -- is directly usable evidence that Part III's desktop-3D vs video-only strata need not predict different learning outcomes even where they predict different engagement/attrition profiles, a distinction Part III's own self-report-only survey (vle-01 F8) cannot itself test."
ped-sec-14,bridges-to-part-iii,Part III dissertation (differential attrition and cybersickness caution),"p.12, 16","(anticipatory-application) VR-specific attrition from physical discomfort (6/32 VR non-learners, one 2D dropout for dizziness) is a direct empirical caution for any future move of Part III's own VLE toward IVR deployment: comfort-driven dropout is concentrated in the IVR condition specifically, not spread evenly across media."
ped-sec-14,bridges-to-part-iii,Part III dissertation (fixation-count/novelty as engagement-proxy caution),p.16,"(anticipatory-application) The paper's own caution that novelty-driven fixation counts may not persist with familiarity bears on interpreting any single-session engagement measure in Part III's VLE as evidence of durable interest rather than a first-exposure effect."
ped-sec-14,bridges-to,Boredom Experiment (VR Attention Study)#ch-stimulus,_synthesis/book-level-ontology.md §3A,"(anticipatory-application) Anchor BUILT 2026-07-16; repointed to its ch-stimulus channel — this paper's IVR/desktop-3D/2D media ladder and access-cost framing against the dataset's media-condition compilations."
