source,relation,target,locus,note
bor-sec-38,cites,"Fitzsimmons, G., Weal, M., & Drieghe, D. (2013)",~p.2,"Only directly comparable prior study isolating link-selection load from subsequent-page load via eye-tracking of non-clickable hyperlinks; found no overall disruption effect, motivating this study's extension to actual selection decisions (FAITHFUL-Scharinger et al., p.2)."
bor-sec-38,cites,"Antonenko, P., & Niederhauser, D.S. (2010)",~p.3-4,"Closest prior EEG-alpha hypertext study, examining leads/previews and cognitive load during link selection; found reduced alpha ERD with leads but confounded by perceptual differences, a design flaw this study explicitly avoids (FAITHFUL-Scharinger et al., p.3-4)."
bor-sec-38,cites,"Kahneman, D., & Beatty, J. (1966)",~p.3,"Foundational pupillometry study establishing the pupil-diameter/memory-load link underlying Hypothesis 1a (FAITHFUL-Scharinger et al., p.3)."
bor-sec-38,cites,"Klimesch, W. (2012, 1999)",~p.3,"Alpha-band oscillations as an index of attention and controlled access to stored information; theoretical grounding for treating alpha event-related desynchronization as a cognitive-process marker underlying Hypothesis 1b (FAITHFUL-Scharinger et al., p.3)."
bor-sec-38,cites,"Pfurtscheller, G., & Lopes da Silva, F.H. (1999)",~p.3,"Event-related desynchronization/synchronization (ERD/ERS) framework used to compute and interpret the alpha frequency band power change (FAITHFUL-Scharinger et al., p.3)."
bor-sec-38,cites,"Laeng, B., Sirois, S., & Gredeback, G. (2012)",~p.3,"Locus-coeruleus/noradrenergic arousal account of pupillometry, cited to characterize pupil dilation as a broad load measure also sensitive to motivation, effort, and emotion (FAITHFUL-Scharinger et al., p.3)."
bor-sec-38,extends,"Di Stasi, L.L., Antoli, A., Gea, M., & Canas, J.J. (2011) hypermedia pupillometry study",~p.3,"Di Stasi et al. found pupil dilation insensitive to subjective task difficulty in complex, unconstrained web tasks; this study extends the line of research by carefully controlling perceptual/motor/structural confounds to isolate purely load-related pupillary effects in a comparably complex reading task (FAITHFUL-Scharinger et al., p.3, 19-20)."
bor-sec-38,concedes,non-correlation between pupil dilation and EEG alpha power change (Hypothesis 2 disconfirmed),~p.9/18-20,"The authors' own concession: despite both measures independently confirming the EF-load manipulation, no significant correlation between the two difference-scores was found in either Experiment 1 or Experiment 2, contrary to the paper's own Hypothesis 2 (FAITHFUL-Scharinger et al., p.9, 18-20)."
bor-sec-38,qualifies,"ecological validity of the hypertext-reading paradigm (non-functional links, forced linear reading)",~p.17-18,"Authors' own qualification: non-functional (dead-end) links, repeated same-position link sequences, and instructed linear reading may not generalize to naturalistic, self-directed hypertext browsing (FE, p.17-18)."
bor-sec-38,grounds-measure,Boredom Experiment (VR Attention Study) -- pupillometry channel,n/a,"****** UNVERIFIED: Scharinger et al.'s 250 Hz remote infrared eye-tracker protocol (chin-rest-stabilized, 9-point calibration) offers a research-grade methodological template for a future VR attention study's pupillometry channel, but VR headset-integrated eye-tracking would differ substantially in geometry from this screen-based external-sensor setup; linkage requires the dataset entry's own instrumentation to be confirmed (P/anticipatory-application)."
bor-sec-38,grounds-measure,Boredom Experiment (VR Attention Study) -- EEG alpha channel,n/a,"****** UNVERIFIED: Scharinger et al.'s 27-electrode, 500Hz, ICA-artifact-corrected EEG protocol with a defined alpha-band (8-13Hz) power-extraction procedure at Pz offers a research-grade methodological template for a future VR attention study's EEG channel, but VR headset-integrated EEG (if any) would differ substantially in electrode count/placement from this full-cap laboratory setup; linkage requires the dataset entry's own instrumentation to be confirmed (P/anticipatory-application)."
bor-sec-38,bridges-to-part-iii,Part III dual-measure convergent-validity caution,n/a,"P/anticipatory-application -- Scharinger et al.'s central puzzle (pupil dilation and EEG alpha both independently track experimentally manipulated load, yet never correlate with each other) cautions Part III against assuming convergence between multiple attention/engagement indices even when each separately registers the expected effect; this parallels, and independently reinforces, the analogous caution already drawn from Strand D's Kim et al. (bor-sec-28)."
bor-sec-38,bridges-to-part-iii,Part III cognitive-load-vs-monotony contrast case,n/a,"P/anticipatory-application -- because Scharinger et al.'s participants are effortfully engaged and appropriately loaded (comprehension scores in the 'upper third' of norms), the study offers Part III a contrast case for separating cognitive load under a structured, meaningful task from monotony/boredom under repetitive, low-value conditions, states this cluster's phenomenological and educational sources (Strands A-C) are careful not to conflate."
bor-sec-38,bridges-to-part-iii,Strand D Kim et al. (bor-sec-28) thematic-only parallel (no citation overlap),n/a,"P/anticipatory-application -- this source's 85-item reference list shares no author with Kim et al.'s boredom-specific literature (Eastwood, Fahlman, Farmer & Sundberg, Russell 1980, Csikszentmihalyi, Chanel et al.); the two dual-physiological-measure studies are not mutually cited. The relationship noted here is thematic only (both pair EEG with an eye-based measure and both report an unexpected measure non-correlation), not a citational or theoretical one -- no citation link is fabricated where the text supplies none."
