source,relation,target,locus,note
ped-sec-06,tests-condition,desktop-3D / non-immersive VR,p.939-941,"Used consistently as CAMIL's comparison condition, both terminologically and via its cited grounding studies (FE)."
ped-sec-06,tests-condition,2D video / slideshow / text,p.940-941,"Video/PowerPoint used as the low-immersion comparison condition in the model's own cited 2x2 studies (FE)."
ped-sec-06,cites-cluster-author,ped-sec-09,p.941-942,"Makransky & Lilleholt 2018 named as direct empirical scaffolding for the affective/cognitive dual-path structure CAMIL generalizes (FE)."
ped-sec-06,cites-cluster-author,ped-sec-11,p.941-942,"Makransky & Petersen 2019 named as direct empirical scaffolding; SEM dual-path with self-efficacy as terminal mediator (FE)."
ped-sec-06,cites-cluster-author,ped-sec-08,p.948,"Parong & Mayer 2018 cited for mixed factual/conceptual findings (IVR less effective for factual, no diff for conceptual) (FE)."
ped-sec-06,cites-cluster-author,ped-sec-10,p.948,"Makransky et al. 'presence but less learning' cited (as '2019b') for immersive-VR-less-effective-than-desktop declarative-knowledge finding (FE)."
ped-sec-06,cites-cluster-author,ped-sec-13,p.946,"Parong & Mayer 2020 cited alongside Moreno & Mayer 2002 as evidentiary base for IVR's higher extraneous cognitive load (FE)."
ped-sec-06,cites-cluster-author,ped-sec-22,"p.938, 949","Radianti et al. 2020 cited twice: as co-diagnosis of the field's theory gap, and as source for IVR's procedural-knowledge-training strength (FE)."
ped-sec-06,cites-cluster-author,ped-sec-02,p.942-943,"Witmer & Singer 1998 cited as the source of the 'control factors' construct underlying presence (degree, immediacy, mode of control) (FE)."
ped-sec-06,cites-cluster-author,ped-sec-04,p.942-943,"Dalgarno & Lee cited as source of representational fidelity, but as '2010' — a citation-year discrepancy against ped-sec-04's own 2009 manifest year, consistent with the same discrepancy flagged elsewhere in this cluster (P/anticipatory-application)."
ped-sec-06,cites,"Sweller, John (INTERLOCUTOR)",p.946-947,"Cognitive load theory (CLT), grounding the model's cognitive-load construct (FE)."
ped-sec-06,cites,"Mayer, Richard E. (INTERLOCUTOR)",p.939-940,"Cognitive theory of multimedia learning (CTML); social agency theory; generative-learning instructional-design principles (FE)."
ped-sec-06,cites,"Clark, Richard E. (INTERLOCUTOR)",p.939-940,"'Mere vehicles' media-vs-methods position, and separately the 1983 novelty-effect source (FE)."
ped-sec-06,cites,"Kozma, Robert (INTERLOCUTOR)",p.939-940,"Media-vs-methods rejoinder to Clark, cited as motivating hope for a media-learning relationship (FAITHFUL-Makransky&Petersen, quoting Kozma 1994 p.8)."
ped-sec-06,cites,"McLuhan, Marshall (INTERLOCUTOR)",p.939-940,"'The medium is the message' position, cited as the opposite pole from Clark (FE)."
ped-sec-06,cites,"Deci, Edward L. & Richard M. Ryan (INTERLOCUTOR)",p.944-945,"Self-determination theory (autonomy/competence/relatedness), intrinsic-motivation antecedent (FE)."
ped-sec-06,cites,"Pekrun, Reinhard (INTERLOCUTOR)",p.944-945,"Control-value theory of achievement emotions (CVTAE), grounding the enjoyment/motivation path (FE)."
ped-sec-06,cites,"Bandura, Albert (INTERLOCUTOR)",p.945-946,"Self-efficacy theory and four sources of efficacy information, grounding the self-efficacy construct (FE)."
ped-sec-06,cites,"Kilteni, Konstantina et al. (INTERLOCUTOR)",p.943-944,"Embodiment definition and movement-feedback-correspondence account of agency (FE)."
ped-sec-06,cites,"Moore, James W. & Patrick C. Fletcher (INTERLOCUTOR)",p.943,"Sense-of-agency definition adopted by CAMIL (FAITHFUL-Makransky&Petersen, p.943)."
ped-sec-06,cites,"Hidi, Suzanne & K. Ann Renninger (INTERLOCUTOR)",p.944,"Situational vs. individual interest distinction, grounding the situational-interest construct (FE)."
ped-sec-06,cites,"Anderson, Lorin W. et al. (INTERLOCUTOR)",p.947,"2001 knowledge taxonomy (factual/conceptual/procedural), adapted from Bloom, adopted for CAMIL's outcome variables (FE)."
ped-sec-06,cites,"Lee, Kwan Min (INTERLOCUTOR)",p.943,"Source of the three-dimensional (physical/social/self) presence taxonomy CAMIL adopts wholesale (FAITHFUL-Makransky&Petersen, p.943). ****** UNVERIFIED: distinctness from Lee, Wong & Fung (2010) and Mark J.W. Lee of ped-sec-04 not resolved from this text alone."
ped-sec-06,instances-in-text,Meyer et al. 2019 pre-training x media 2x2 study (READING/CLAIM),p.940,"N=118; positive interaction between pre-training principle and IVR medium — CAMIL's own primary warrant for 'media interacts with method' (FAITHFUL-Makransky&Petersen, p.940)."
ped-sec-06,instances-in-text,Makransky et al. 2020a enactment x media 2x2 study (READING/CLAIM),p.940-941,"N=165 high-schoolers; generative enactment strategy improved procedural knowledge/transfer in IVR but not video (FAITHFUL-Makransky&Petersen, p.940-941)."
ped-sec-06,instances-in-text,Klingenberg et al. 2020 teaching x media 2x2 study (READING/CLAIM),p.941,"N=89 biochemistry undergraduates; generative teaching strategy improved retention/transfer/self-efficacy in IVR but not desktop VR (FAITHFUL-Makransky&Petersen, p.941)."
ped-sec-06,shifts-debate-axis,media-comparison designs are informative <-> methods-not-media / value-added is the valid paradigm,p.950-951,"CAMIL's own explicit methodological recommendation: abandon media-comparison designs for interaction-focused designs — a direct intervention into this cluster's debate-axis 2 (FE)."
ped-sec-06,shifts-debate-axis,affective route (presence -> enjoyment/motivation -> learning) <-> cognitive-load route (presence -> distraction/extraneous load -> less learning),"p.946-947, 949-950","(P/anticipatory-application) CAMIL structurally contains both poles of this cluster's debate-axis 4 as simultaneous, non-exclusive paths from the same antecedents, generalizing ped-sec-09/ped-sec-11's own SEM findings rather than resolving the opposition."
ped-sec-06,qualifies,self-regulation (CONSTRUCT),p.947,"The one path in CAMIL whose direction (positive or negative) is explicitly left contingent on instructional design rather than fixed a priori, unlike every other path in the model (FAITHFUL-Makransky&Petersen, p.947)."
ped-sec-06,bridges-to-vle,vle-01-deployment-survey,n/a,"(P/anticipatory-application) Part III's desktop-3D vs. video-only strata map onto CAMIL's immersion/interaction gradient; CAMIL's cognitive-load path cautions against reading vle-01's F7 presence finding as straightforwardly positive for learning, since higher presence could raise extraneous load simultaneously."
ped-sec-06,bridges-to-vle,vle-01-deployment-survey,n/a,"(P/anticipatory-application) CAMIL's usability discussion (p.952-953) predicts exactly the kind of low-usability breakage in presence/agency that vle-01's F1 'Threshold foreclosure' finding (installer/hardware friction as the VLE's first gate) reports empirically."
ped-sec-06,bridges-to-vle,vle-04-mark-attention-span,n/a,"(P/anticipatory-application) CAMIL's extraneous-cognitive-load path (more presence/interactivity -> more content to filter -> higher extraneous load) is a formally distinct but suggestively parallel mechanism to Mark's rote/bored attentional-states framework; vocabularies should be kept explicit, not merged."
ped-sec-06,bridges-to-part-iii,Part III dissertation (theoretical framework for lab/deployment poles),n/a,"(P/anticipatory-application) CAMIL is this cluster's single most citable ready-made theory-level account of why Part III's own strata/poles should differ on presence, motivation, and cognitive load, without requiring independent derivation."
ped-sec-06,grounds-measure,"****** UNVERIFIED: anchor entry not yet built (Boredom Experiment / VR Attention Study dataset)",n/a,"(P/anticipatory-application) CAMIL's cognitive-load and self-regulation paths are the most likely theoretical anchor for interpreting any future EEG-workload or behavioral-disengagement measures in that dataset once built."
