source,relation,target,locus,note
ped-sec-26,cites-cluster-author,ped-sec-25-gunawardena-zittle-social-presence-predictor,p.99-100,"Direct citation: 'conference participants enhanced their socio-emotional experience by using emoticons to express missing nonverbal cues in written form' (quoting Gunawardena & Zittle, 1997, p.8) — the one intra-cluster citation this 1999 article could actually make, since it predates every other Strand-F unit except this one (FAITHFUL-Garrison-Anderson-Archer, p.99-100)."
ped-sec-26,cites,"Newman, Johnson, Cochrane & Webb (1996, 1997) (INTERLOCUTOR)",p.93,"Prior empirical transcript-comparison study of face-to-face vs. computer-conference critical thinking, reported as background evidence (FAITHFUL-Garrison-Anderson-Archer, p.93)."
ped-sec-26,cites,"Gunawardena, Lowe & Anderson (1997) (INTERLOCUTOR)",p.93-94,"Five-phase knowledge-construction model from grounded-theory analysis of a list-serve debate transcript (FAITHFUL-Garrison-Anderson-Archer, p.93-94)."
ped-sec-26,cites,"Bullen (1997, 1998) (INTERLOCUTOR)",p.93-94,"Study of critical-thinking facilitation in a campus-based CMC class, flagged for high inter-coder unreliability and no unit-of-analysis discussion (FAITHFUL-Garrison-Anderson-Archer, p.93-94)."
ped-sec-26,cites,"Tagg & Dickenson (1995) (INTERLOCUTOR)",p.96,"Found student activity influenced by tutor behavior; continual tutor presence increases student activity (FAITHFUL-Garrison-Anderson-Archer, p.96)."
ped-sec-26,cites,"Fabro & Garrison (1998) (INTERLOCUTOR)","p.95, 96-97","Found social presence crucial to establishing a critical community of learners; moderator presence crucial for higher-order outcomes (FAITHFUL-Garrison-Anderson-Archer, p.95, 96-97)."
ped-sec-26,contests-reading-of,media-richness theory (medium-determines-presence) (READING/CLAIM),p.94-95,"Explicitly rejects the position that media properties per se determine social presence, relocating it in communication context (familiarity, skills, motivation, commitment, duration of use) (FAITHFUL-Garrison-Anderson-Archer, p.94-95)."
ped-sec-26,shifts-debate-axis,presence as technology-determined <-> presence as psychologically/individually determined,p.94-95,"(P/anticipatory-application) This article's named departure from media-richness theory is Strand F's earliest instance of the cluster plan's debate axis 3, later engaged from Strand A (Witmer & Singer technology-determined; Chow SEM psychologically-determined)."
ped-sec-26,qualifies,cognitive presence (THEORY-MODEL component),p.94,"Cognitive presence, though most basic, is explicitly 'not sufficient to sustain a critical community of learners' on its own; requires the broader socio-emotional support of social presence (FAITHFUL-Garrison-Anderson-Archer, p.94)."
ped-sec-26,concedes,coding template unit-of-analysis problem (READING/CLAIM),p.103-104,"Authors concede the 'vexing problem' of unit-of-analysis reliability remains unresolved in this article, deferred to Rourke et al. (1999) (FE, p.103-104)."
ped-sec-26,bridges-to-vle,vle-01-deployment-survey,n/a,"(anticipatory-application) vle-01's F7 'Presence & the WE' finding (F1-PRESENCE 4.3 vs 1.2 per-100, APP vs VID) plausibly instantiates this article's social-presence construct within the VLE's own text data; medium differs (3D app/video vs. text conferencing), construct transfers."
ped-sec-26,bridges-to-vle,vle-03-exemplar-bank,n/a,"(anticipatory-application) vle-03's exemplar quotes on presence, carry-over, and social watching plausibly instantiate participants 'project[ing] themselves socially and emotionally, as real people' in the VLE's own student text data."
ped-sec-26,bridges-to-part-iii,Part III dissertation (social-presence-as-context framing),p.94-95,"(anticipatory-application) The article's departure from media-richness theory offers Part III a resource for interpreting the VLE's APP/VID presence-indicator gap as context-driven (familiarity, task structure, group assignment) rather than purely medium-driven."
ped-sec-26,bridges-to-part-iii,Part III dissertation (teaching-presence-as-binding-element framing),p.95-96,"(anticipatory-application) Teaching presence as the binding element integrating cognitive and social presence offers Part III language for why VLE design/facilitation choices, not medium alone, may explain variance in student engagement outcomes."
ped-sec-26,extends-reading-of,ped-sec-31-terry-doolittle-re-examining-social-presence,n/a — forward cluster-internal link,"(P/anticipatory-application) Forward-flag: this later unit's title ('Re-examining Social Presence') signals it is very likely to cite this article's canonical social-presence definition directly; this 1999 article could not cite a 2019 paper, so this edge is this cluster's own forward construction, not a citation Garrison, Anderson & Archer make."
ped-sec-26,extends-reading-of,ped-sec-32-richardson-social-presence-meta-analysis,n/a — forward cluster-internal link,"(P/anticipatory-application) Forward-flag: a 2017 meta-analysis of social presence in online learning almost certainly cites the CoI framework as foundational; this article predates it by 18 years and could not cite it."
ped-sec-26,extends-reading-of,ped-sec-28-richardson-swan-social-presence-satisfaction,n/a — forward cluster-internal link,"(P/anticipatory-application) Forward-flag: Richardson & Swan's 2003 social-presence-and-satisfaction study sits downstream of the CoI research program this article inaugurates; probable but unconfirmed citer."
