source,relation,target,locus,note
ped-sec-16,cites,"Dalgarno, Barney (INTERLOCUTOR)","p.552, 554","Two-factor VR-feature taxonomy (representational fidelity, learners' interaction) adopted as the model's independent latent factor, cited as Dalgarno & Lee (2010) (FAITHFUL-Merchant, p.552)."
ped-sec-16,cites,"Witmer, Bob & Singer, Michael (INTERLOCUTOR)",p.557,"Source of the presence definition quoted directly and of the general presence-measurement literature invoked in the discussion (FAITHFUL-Merchant, p.557, 566)."
ped-sec-16,cites,"Bandura, Albert (INTERLOCUTOR)","p.556-557, 561","Social cognitive theory foundation for the self-efficacy construct and its hypothesized dependence on perceived control over the learning environment (FAITHFUL-Merchant)."
ped-sec-16,cites,"Davis, Fred D. (INTERLOCUTOR)",p.553-554,"Technology acceptance model, source of the usability construct's ease-of-use/meaningfulness split (FAITHFUL-Merchant, p.553-554)."
ped-sec-16,cites,"Sweller, John (INTERLOCUTOR)","p.554, 565","Cognitive load theory, invoked to frame usability and to explain the null presence-learning result (FAITHFUL-Merchant)."
ped-sec-16,cites,"Clark, Richard E. (INTERLOCUTOR)",p.565,"'Media in and of itself cannot improve learning' — cited as an explanatory frame for why generated presence need not translate into learning gains (FAITHFUL-Merchant, p.565)."
ped-sec-16,cites,"Moreno, Roxana & Mayer, Richard (INTERLOCUTOR)",p.565,"Cited alongside Mania & Chalmers (2001) as prior studies finding no presence-learning relationship, contrasted with Lee et al. (2010) and Burgess (2010) (FAITHFUL-Merchant, p.565)."
ped-sec-16,extends-reading-of,ped-sec-04 (Dalgarno & Lee - Affordances),p.552,"Adopts Dalgarno & Lee's (2010) two-factor VR-feature taxonomy wholesale as the model's independent latent factor rather than developing an original feature framework (FAITHFUL-Merchant, p.552)."
ped-sec-16,cites-cluster-author,ped-sec-02 (Witmer & Singer - Presence Questionnaire),p.557,"Direct quotation of Witmer & Singer's (1998) presence definition; the single-item Slater & Usoh presence measure used here sits alongside the fuller PQ instrument this cluster catalogs separately (FAITHFUL-Merchant, p.557)."
ped-sec-16,shifts-debate-axis,more immersion -> more learning <-> immersion adds presence but not learning,"p.561-562, 565","This unit's own presence-generated-but-learning-null finding is a desktop-3D-only structural parallel to Makransky et al.'s IVR-adds-presence-but-less-learning result (ped-sec-10); the two studies reach a structurally similar dissociation from different media conditions (P/anticipatory-application)."
ped-sec-16,contests-reading-of,desktop-3D is a sufficient cost-effective proxy for IVR (DEBATE-AXIS),n/a — design-scope observation,"(P/anticipatory-application) The cluster plan's own debate-axis seed 5 names Merchant as evidence for the 'desktop-3D sufficient' pole, but this study runs no IVR comparison condition and so cannot itself adjudicate that axis; it supplies only a necessary-but-not-sufficient premise (desktop-3D alone drives meaningful spatial/self-efficacy gains). Flagged as a corrective, not a claim Merchant et al. make."
ped-sec-16,qualifies,cognitive load (extraneous vs germane),p.565,"Extraneous cognitive load from navigating the Second Life interface is offered as one of three candidate (non-adjudicated) explanations for why presence did not translate into learning gains (FE, p.565)."
ped-sec-16,instances-in-text,Second Life 'Dr K's Chemistry Corner' (THEME),p.557-559,"The desktop-3D VR treatment environment: three graded activities (Molecule Game, Chemist as an Artist, Tower of VSEPR Theory) built by a chemistry-department co-author (FAITHFUL-Merchant, p.557-559)."
ped-sec-16,instances-in-text,VSEPR theory (THEME),p.558-559,"Valence-Shell Electron Pair Repulsion theory, the chemistry content domain and basis of the 11-item outcome test (FAITHFUL-Merchant, p.558-559)."
ped-sec-16,instances-in-text,Purdue Visualization of Rotations Test (MEASURE),p.558,"20-item spatial-orientation instrument (Bodner & Guay 1997), KR-20 reliability .78-.80 (FAITHFUL-Merchant, p.558)."
ped-sec-16,bridges-to-vle,vle-01-deployment-survey,n/a,"(P/anticipatory-application) Usability-as-mediator finding (all downstream perceptual/psychological effects gated on ease-of-use/meaningfulness) is directly relevant whenever Part III's VLE deployment survey findings on engagement or self-efficacy are interpreted without first checking for usability/interface confounds."
ped-sec-16,bridges-to-part-iii,Part III dissertation (presence-learning dissociation caution),"p.561-562, 565","(P/anticipatory-application) This unit's clean single-condition demonstration that generated presence need not predict learning offers Part III a caution against treating self-reported presence/immersion as a proxy for learning gain in the VLE's own desktop-3D-adjacent deployment."
ped-sec-16,bridges-to-part-iii,Part III dissertation (usability as confound for engagement findings),p.564,"(P/anticipatory-application) Usability's gating role over the entire perceptual/psychological chain suggests Part III should rule out interface-friction confounds before reading any null or attenuated engagement finding as evidence about deployment context (lab vs. home vs. classroom) per se."
ped-sec-16,bridges-to-part-iii,Part III dissertation (WE unmet want reading correction),p.554,"(P/anticipatory-application) The cognitive-load framing of usability (extraneous load absorbed by interface navigation, potentially crowding out germane load) supplies a candidate mechanism consistent with the VLE proximity-voice correction already recorded for Part III's F7 'WE unmet want' survey reading -- interface/usability friction as an alternative to a design/grouping explanation."
