source,relation,target,locus,note
ped-sec-05,extends-reading-of,ped-sec-04,p.412-413,"Fowler's stated aim is to 'build upon' and 'extend the road map' of Dalgarno & Lee's model, retaining its fidelity/interaction apparatus and five affordances wholesale (FE, p.412)."
ped-sec-05,contests-reading-of,ped-sec-04,p.412-415,"Contests two facets of the source model: (1) names it technology-led, deriving learning benefits from technical affordances rather than starting from pedagogical requirements (p.412-413); (2) contests the assumption that higher representational fidelity and learner interaction straightforwardly deepen learning, proposing an inverted-U (Yerkes-Dodson) relationship instead of monotonic affordance-optimism (p.415) (FE)."
ped-sec-05,qualifies,ped-sec-04,p.415,"Qualifies Dalgarno & Lee's placement of presence/co-presence/identity construction as emergent learning-relevant properties, arguing they describe antecedents of a learning experience rather than the experience itself (FE, p.415)."
ped-sec-05,defines,pedagogical immersion (TERM),"p.412, 416","Fowler's own coinage: the pedagogical-variable analogue to Dalgarno & Lee's technological immersion (FE)."
ped-sec-05,defines,design for learning (TERM),p.419,"Fowler's own coinage, distinguished from 'learning design' (IMS-LD/EML formal specification); holistic, outcomes-oriented planning activity (FE, p.419)."
ped-sec-05,defines,presence pedagogy (TERM),p.419,"Cited from Bronack et al. (2008) as a parallel term for pedagogically immersed learning experiences (FAITHFUL-Fowler, p.419)."
ped-sec-05,instances-in-text,empathy / reification / identification (TERM),p.419-420,"Renamed labels for conceptual/task/social immersion, chosen to sit alongside Dalgarno & Lee's identity/presence/co-presence triad (FAITHFUL-Fowler, p.419-420)."
ped-sec-05,instances-in-text,conceptualisation / construction / dialogue (THEME),p.417-418,"Mayes & Fowler's (1999) three learning stages, imported as the pedagogical bridge structure (FAITHFUL-Fowler, p.417-418)."
ped-sec-05,instances-in-text,Intended Learning Outcomes (TERM),p.417,"Citing Biggs (2003); the anchor point uniting Dalgarno & Lee's and Mayes & Fowler's frameworks in the combined model (FAITHFUL-Fowler, p.417)."
ped-sec-05,cites,"Dalgarno, Barney & Lee, Mark (AUTHOR)",p.413-416,"Primary source model being extended and partly contested throughout (FE)."
ped-sec-05,cites,"Mayes, J.T. (INTERLOCUTOR)",p.416-418,"Co-author of the three-stage pedagogical framework Fowler imports as the pedagogical bridge (FAITHFUL-Fowler)."
ped-sec-05,cites,"Mikropoulos, T.A. & Natsis, A. (INTERLOCUTOR)",p.412,"Source of the field-wide pedagogical-theory-gap finding motivating the paper (FAITHFUL-Fowler, p.412)."
ped-sec-05,cites,"Hedberg, J. & Alexander, S. (INTERLOCUTOR)",p.416,"Source of the fidelity x interaction view of immersion adopted by Dalgarno & Lee and Fowler (FAITHFUL-Fowler, p.416)."
ped-sec-05,cites,"Bronack et al. (INTERLOCUTOR)",p.419,"Source of 'presence pedagogy,' cited as a parallel term (FAITHFUL-Fowler, p.419)."
ped-sec-05,cites,"Salzman, Dede, Loftin & Chen (INTERLOCUTOR)",p.415,"Source of the input/mediating/moderating/output process model underlying Lee, Wong & Fung's SEM study (FAITHFUL-Fowler, p.415)."
ped-sec-05,cites,"Lee, Wong & Fung (INTERLOCUTOR)",p.415,"Cited SEM study offering process-approach evidence; flagged non-immersive/avatar-free (FAITHFUL-Fowler, p.415)."
ped-sec-05,cites,"Biggs, J.B. (INTERLOCUTOR)",p.417,"Source of the Intended Learning Outcomes concept (FAITHFUL-Fowler, p.417)."
ped-sec-05,cites,"Anderson et al. (INTERLOCUTOR)",p.418-419,"Source of the revised Bloom's taxonomy used to derive learning objectives from learning stages (FAITHFUL-Fowler, p.418-419)."
ped-sec-05,cites,"Conole et al. (INTERLOCUTOR)",p.418-419,"Source of the mini-learning-activities used to derive concrete activities from objectives (FAITHFUL-Fowler, p.418-419)."
ped-sec-05,cites,"Clark, R.E. (INTERLOCUTOR)",p.421-422,"Source of the media-vs-method position invoked for Fowler's recommended pedagogy-constant/technology-constant comparative designs (FAITHFUL-Fowler, p.421-422)."
ped-sec-05,cites,"Yerkes, R.M. & Dodson, J.D. (INTERLOCUTOR)",p.415,"Source of the inverted-U law invoked against the fidelity/interaction-to-learning assumption (FAITHFUL-Fowler, p.415)."
ped-sec-05,cites,"Winn, W. (INTERLOCUTOR)",p.420,"Cited on reification as a key component of task immersion (FAITHFUL-Fowler, p.420)."
ped-sec-05,bridges-to-vle,vle-03-exemplar-bank,n/a,"(P/anticipatory-application) The 'Monotony / passivity / length' and 'Withdrawal / flight' exemplar clusters in vle-03 illustrate the symptom Fowler's design-for-learning apparatus (ILOs -> learning stage -> activity -> specification) is meant to prevent; offered as a diagnostic lens, not as evidence the VLE's own design process skipped these steps."
ped-sec-05,bridges-to-part-iii,Part III dissertation (media-vs-method caution on lab=VR / deployment=2D-PC poles),n/a,"(P/anticipatory-application) A finding that the VR pole outperforms or underperforms the 2D pole is not automatically a finding about the medium unless pedagogical design was held constant across both poles, per Fowler's Clark-citing recommendation."
ped-sec-05,bridges-to-part-iii,Part III dissertation (presence/co-presence as antecedent not outcome),p.415,"(P/anticipatory-application) Cautions against treating Part III's presence-adjacent survey items as themselves measuring learning; Fowler's antecedent/experience distinction argues they measure a precursor state instead."
ped-sec-05,shifts-debate-axis,more immersion -> more learning <-> immersion adds presence but not learning,p.415,"(P/anticipatory-application) Fowler's inverted-U challenge (p.415) anticipates, from a conceptual/design-theory register, the empirical version of this debate axis later grounded in-cluster by Makransky et al. 2019 (ped-sec-10) and Parong & Mayer 2018 (ped-sec-08)."
ped-sec-05,concedes,ped-sec-04,p.412,"Concedes that Dalgarno & Lee's own call for empirical validation and for 'establishing guidelines and best practice' is correct and reinforced, not undermined, by Fowler's extension (FAITHFUL-Fowler, p.421)."
