source,relation,target,locus,note
bor-sec-28,operationalizes-measure,"pupil dilation / pupillometry [apparatus-capable, unused]",~p.307,"Table 4 lists 'eye gaze, pupil size' as an Eye Tribe-supported data type, but the reported gaze analysis uses fixation/heat-map position only; pupil size is never analyzed or reported (FAITHFUL-Kim et al., p.307)."
bor-sec-28,operationalizes-measure,heart rate / HRV [background/cited only],~p.305-306,"Reviewed via Tables 1-2 as used by other cited studies (Mandryk & Atkins; Shen et al.; Jang et al.; Giakoumis et al.); the acquisition system supports a Microsoft Band HR sensor (Table 4) but it was not used in this experiment (FAITHFUL-Kim et al., p.305-306)."
bor-sec-28,operationalizes-measure,ML classification [background + future-work],~p.305-306/313,"Table 2 surveys ML methods (SVM, kNN, Naive Bayes, Logistic Regression, Neural Network, LDA/QDA/CART/SOM) across seven cited studies; Kim et al.'s own method is non-ML (SMA + statistical threshold); ML explicitly deferred to future work (FAITHFUL-Kim et al., p.305-306, 313)."
bor-sec-28,cites,"Eastwood, John D., Frischen, A., Fenske, M.J., & Smilek, D. (2012) -- The Unengaged Mind",~p.304,"Attention-based definition of boredom adopted as foundational grounding for Hypothesis 1 (FAITHFUL-Kim et al., p.304)."
bor-sec-28,cites,"Fahlman, Shelley A., Mercer-Lynn, K.B., Flora, D.B., & Eastwood, J.D. (2013)",~p.303-305,"Multidimensional State Boredom Scale; aversive-unfulfilled-desire definition and five manifestations of boredom; trait/state distinction (FAITHFUL-Kim et al., p.304)."
bor-sec-28,cites,"Farmer, Richard, & Sundberg, Norman D. (1986)",~p.304,"Boredom Proneness Scale, the trait-boredom measurement instrument named but not administered in this study (FAITHFUL-Kim et al., p.304)."
bor-sec-28,cites,"Russell, James A. (1980) -- Circumplex Model of Affect",~p.303-304,"Places boredom in the low-arousal, low-valence quadrant; contrasted with Fahlman et al.'s recognition of high-arousal boredom (FAITHFUL-Kim et al., p.303-304)."
bor-sec-28,cites,"Fisher, Cynthia D. (1993) / Hamilton, J.A. (1981)",~p.304-305,"Attentional-failure account quoted directly: 'boredom is caused by a failure of attentional processes resulting in an inability to focus or engage attention' (FAITHFUL-Kim et al., p.304-305)."
bor-sec-28,cites,"Pekrun, Reinhard, Goetz, T., Daniels, L.M., Stupnisky, R.H., & Perry, R.P. (2010)",~p.303/305,"Boredom characterized as a 'silent' emotion in achievement settings, contrasted with manifest affective states like anger or anxiety (FAITHFUL-Kim et al., p.303, 305)."
bor-sec-28,cites,"Shen, L., Wang, M., & Shen, R. (2009)",~p.305-306,"Multimodal (EEG + other sources) boredom detection via SVM/kNN classification of band-power features, achieving 67.1%/62.5% accuracy; the strongest ML-classification comparison point cited (FAITHFUL-Kim et al., p.305-306)."
bor-sec-28,cites-cluster-author,"Jaques, Natasha; Conati, Cristina; Harley, Jason M.; Azevedo, Roger (2014) -- Predicting Affect from Gaze Data during Interaction with an Intelligent Tutoring System",~p.305-306,"Eye-tracker-only boredom/affect detection via SVM, Naive Bayes, and Logistic Regression on gaze position/fixation/saccade data; same-cluster unit bor-sec-40 (Strand E), verified direct citation match, not a speculative link (FAITHFUL-Kim et al., p.305-306)."
bor-sec-28,cites,"Mandryk, Regan L., & Atkins, M.S. (2007)",~p.305-306,"GSR/ECG/EMG-based continuous emotion modeling (including boredom) during gameplay, analyzed via ANOVA and fuzzy logic (FAITHFUL-Kim et al., p.305-306)."
bor-sec-28,cites,"D'Mello, Sidney, Craig, S.D., Gholson, B., Franklin, S., Picard, R., & Graesser, A.C. (2005)",~p.306,"Facial-expression and gesture-based affect (including boredom) detection via Neural Network classification (FAITHFUL-Kim et al., p.306)."
bor-sec-28,cites,"Jang, E.H., Park, B.J., Park, M.S., Kim, S.H., & Sohn, J.H. (2015)",~p.306,"Physiological-signal (heart, skin, blood) recognition of boredom, pain, and surprise via discriminant-analysis methods (FAITHFUL-Kim et al., p.306)."
bor-sec-28,cites,"Giakoumis, D., Tzovaras, D., Moustakas, K., & Hassapis, G. (2011, 2010)",~p.306,"Biosignal-moment-based automatic recognition of boredom in video games; psychophysiological correlates of boredom and negative mood during HCI (FAITHFUL-Kim et al., p.306)."
bor-sec-28,cites,"Csikszentmihalyi, Mihaly (1990) -- Flow: The Psychology of Optimal Experience",~p.302-303,"Flow/engagement cited as the contrast-pole state that emotion-aware systems should help users reach by reducing boredom (FAITHFUL-Kim et al., p.302-303)."
bor-sec-28,cites,"Chanel, G., Rebetez, C., Betrancourt, M., & Pun, T. (2008)",~p.302-303,"Game emotion-awareness via a three-class boredom/anxiety/engagement scheme, used to trigger in-game difficulty adaptation (FAITHFUL-Kim et al., p.302-303)."
bor-sec-28,cites,"Eisenbarth, H., & Alpers, G.W. (2011)",~p.308-309,"Source of the Area-of-Interest scanning/hitbox technique adapted by Kim et al. for the gaze fixation-threshold algorithm (FAITHFUL-Kim et al., p.308-309)."
bor-sec-28,cites,"Vosskuhler, A., Nordmeier, V., Kuchinke, L., & Jacobs, A.M. (2008)",~p.308-309,"Developers of Ogama (Open Gaze And Mouse Analyzer), the open-source software used to generate heat maps and compute fixation statistics (FAITHFUL-Kim et al., p.308-309)."
bor-sec-28,qualifies,"Russell, James A. (1980) Circumplex Model's arousal dimension",~p.304,"Kim et al. note that while both Russell and Fahlman et al. incorporate arousal into their boredom definitions, 'only the latter recognizes that a bored person can also exhibit high, agitated arousal,' qualifying the Circumplex Model's placement of boredom as uniformly low-arousal (FAITHFUL-Kim et al., p.304)."
bor-sec-28,shifts-debate-axis,boredom arousal-direction debate (low-arousal-only vs. high-or-low arousal),~p.304,"Surfaces the divergence between Russell's low-arousal-only quadrant placement and Fahlman et al.'s recognition of high-arousal boredom, without itself adjudicating between them (FAITHFUL-Kim et al., p.304)."
bor-sec-28,shifts-debate-axis,rule-based/statistical thresholding vs. machine-learning classification for physiological boredom detection,~p.305-306/313,"Positions its own individualized SMA-plus-threshold and hitbox-counting approach as a simpler, non-ML alternative to the SVM/kNN/Naive-Bayes/Neural-Network methods dominant in the reviewed related-work landscape, explicitly deferring ML analysis of its own dataset to future work (FAITHFUL-Kim et al., p.305-306, 313)."
bor-sec-28,grounds-measure,Boredom Experiment (VR Attention Study) -- EEG channel,n/a,"****** UNVERIFIED: Kim et al.'s 4-electrode consumer EEG apparatus (Muse; FP1/FP2/TP9/TP10; 220 Hz) and SMA-plus-individualized-threshold analysis offer a plausible methodological template for a future VR attention study's EEG channel, but VR headset-integrated EEG (if any) would likely differ in electrode placement, sampling rate, and form factor; linkage requires the dataset entry's own instrumentation to be confirmed (P/anticipatory-application)."
bor-sec-28,grounds-measure,Boredom Experiment (VR Attention Study) -- eye-tracking channel,n/a,"****** UNVERIFIED: Kim et al.'s screen-based binocular eye tracker (Eye Tribe, 30 fps), Ogama heat-mapping, and AOI/hitbox fixation-count algorithm offer a plausible methodological template for a future VR attention study's eye-tracking channel, but VR headset-integrated eye tracking differs substantially in geometry (3D gaze vectors, headset-relative AOIs) from this study's 2D screen-based paradigm; linkage requires the dataset entry's own instrumentation to be confirmed (P/anticipatory-application)."
bor-sec-28,bridges-to-part-iii,Part III physiological/self-report convergent-validity caution,n/a,"P/anticipatory-application -- Kim et al.'s null correlation between the 1-9 self-report boredom score and any extracted EEG/gaze feature, despite both physiological channels independently indicating boredom in nearly all participants, cautions Part III against assuming convergence between subjective and physiological/behavioral boredom indices even when both separately register the same underlying state."
bor-sec-28,bridges-to-part-iii,Part III attention-loss / disengagement operationalization,n/a,"P/anticipatory-application -- Kim et al.'s operationalization of attentional disengagement as gaze deviation from a defined Area of Interest plus EEG amplitude instability offers Part III a concrete, non-self-report template for what 'losing attention' could mean operationally, useful for interpreting any VLE attention/engagement measure that is not purely self-reported."
bor-sec-28,bridges-to-part-iii,Part III monotony-vs-meaninglessness induction-method distinction,n/a,"P/anticipatory-application -- Kim et al.'s operationalization of monotony directly as the boredom-induction stimulus (deliberately genre-neutral, content-independent) offers Part III a precedent for isolating monotony as distinct from meaninglessness/low-value appraisals; Part III might ask whether its own 'boring' VLE segments conflate repetitive form (monotony) with perceived value (meaninglessness)."
