subject,stimulus,t_s,channel,value
R2-04,BOR,61,eye openness,1
R2-04,BOR,62,eye openness,1
R2-04,BOR,63,eye openness,1
R2-04,BOR,64,eye openness,1
R2-04,BOR,65,eye openness,1
R2-04,BOR,66,eye openness,1
R2-04,BOR,67,eye openness,1
R2-04,BOR,68,eye openness,1
R2-04,BOR,69,eye openness,1
R2-04,BOR,70,eye openness,1
R2-04,BOR,71,eye openness,1
R2-04,BOR,72,eye openness,1
R2-04,BOR,73,eye openness,1
R2-04,BOR,74,eye openness,1
R2-04,BOR,75,eye openness,1
R2-04,BOR,76,eye openness,1
R2-04,BOR,77,eye openness,1
R2-04,BOR,78,eye openness,1
R2-04,BOR,79,eye openness,1
R2-04,BOR,80,eye openness,1
R2-04,BOR,81,eye openness,0.783333333333
R2-04,BOR,82,eye openness,1
R2-04,BOR,83,eye openness,1
R2-04,BOR,84,eye openness,1
R2-04,BOR,85,eye openness,1
R2-04,BOR,86,eye openness,0.825
R2-04,BOR,87,eye openness,0.766666666667
R2-04,BOR,88,eye openness,0.775
R2-04,BOR,89,eye openness,1
R2-04,BOR,90,eye openness,1
R2-04,BOR,91,eye openness,1
R2-04,BOR,92,eye openness,1
R2-04,BOR,93,eye openness,1
R2-04,BOR,94,eye openness,1
R2-04,BOR,95,eye openness,1
R2-04,BOR,96,eye openness,1
R2-04,BOR,97,eye openness,1
R2-04,BOR,98,eye openness,0.809917355372
R2-04,BOR,99,eye openness,1
R2-04,BOR,100,eye openness,1
R2-04,BOR,101,eye openness,1
R2-04,BOR,102,eye openness,1
R2-04,BOR,103,eye openness,1
R2-04,BOR,104,eye openness,1
R2-04,BOR,105,eye openness,1
R2-04,BOR,106,eye openness,0.804166666667
R2-04,BOR,107,eye openness,1
R2-04,BOR,108,eye openness,1
R2-04,BOR,109,eye openness,1
R2-04,BOR,110,eye openness,1
R2-04,BOR,111,eye openness,1
R2-04,BOR,112,eye openness,0.8
R2-04,BOR,113,eye openness,0.983333333333
R2-04,BOR,114,eye openness,1
R2-04,BOR,115,eye openness,0.733333333333
R2-04,BOR,116,eye openness,0.8625
R2-04,BOR,117,eye openness,0.8375
R2-04,BOR,118,eye openness,0.916666666667
R2-04,BOR,119,eye openness,0.8
R2-04,BOR,120,eye openness,1
R2-04,BOR,121,eye openness,0.870833333333
R2-04,BOR,122,eye openness,1
R2-04,BOR,123,eye openness,1
R2-04,BOR,124,eye openness,1
R2-04,BOR,125,eye openness,1
R2-04,BOR,126,eye openness,0.9375
R2-04,BOR,127,eye openness,0.888429752066
R2-04,BOR,128,eye openness,0.882352941176
R2-04,BOR,129,eye openness,0.5625
R2-04,BOR,130,eye openness,0.7875
R2-04,BOR,131,eye openness,0.620833333333
R2-04,BOR,132,eye openness,0.766666666667
R2-04,BOR,133,eye openness,0.814049586777
R2-04,BOR,134,eye openness,1
R2-04,BOR,135,eye openness,0.852941176471
R2-04,BOR,136,eye openness,1
R2-04,BOR,137,eye openness,1
R2-04,BOR,138,eye openness,0.9375
R2-04,BOR,139,eye openness,0.85
R2-04,BOR,140,eye openness,0.795833333333
R2-04,BOR,141,eye openness,0.766666666667
R2-04,BOR,142,eye openness,0.845833333333
R2-04,BOR,143,eye openness,0.9
R2-04,BOR,144,eye openness,0.775
R2-04,BOR,145,eye openness,0.7625
R2-04,BOR,146,eye openness,0.741666666667
R2-04,BOR,147,eye openness,0.733333333333
R2-04,BOR,148,eye openness,1
R2-04,BOR,149,eye openness,1
R2-04,BOR,150,eye openness,1
R2-04,BOR,151,eye openness,1
R2-04,BOR,152,eye openness,1
R2-04,BOR,153,eye openness,1
R2-04,BOR,154,eye openness,1
R2-04,BOR,155,eye openness,1
R2-04,BOR,156,eye openness,0.65
R2-04,BOR,157,eye openness,0.733333333333
R2-04,BOR,158,eye openness,0.657024793388
R2-04,BOR,159,eye openness,0.53781512605
R2-04,BOR,160,eye openness,0.75
R2-04,BOR,161,eye openness,0.491666666667
R2-04,BOR,162,eye openness,0.720833333333
R2-04,BOR,163,eye openness,1
R2-04,BOR,164,eye openness,1
R2-04,BOR,165,eye openness,1
R2-04,BOR,166,eye openness,1
R2-04,BOR,167,eye openness,1
R2-04,BOR,168,eye openness,1
R2-04,BOR,169,eye openness,1
R2-04,BOR,170,eye openness,1
R2-04,BOR,171,eye openness,1
R2-04,BOR,172,eye openness,1
R2-04,BOR,173,eye openness,1
R2-04,BOR,174,eye openness,1
R2-04,BOR,175,eye openness,1
R2-04,BOR,176,eye openness,1
R2-04,BOR,177,eye openness,1
R2-04,BOR,178,eye openness,1
R2-04,BOR,179,eye openness,1
R2-04,BOR,180,eye openness,1
R2-04,BOR,181,eye openness,1
R2-04,BOR,182,eye openness,1
R2-04,BOR,183,eye openness,1
R2-04,BOR,184,eye openness,1
R2-04,BOR,185,eye openness,1
R2-04,BOR,186,eye openness,1
R2-04,BOR,187,eye openness,1
R2-04,BOR,188,eye openness,1
R2-04,BOR,189,eye openness,0.854166666667
R2-04,BOR,190,eye openness,0.916666666667
R2-04,BOR,191,eye openness,1
R2-04,BOR,192,eye openness,1
R2-04,BOR,193,eye openness,1
R2-04,BOR,194,eye openness,1
R2-04,BOR,195,eye openness,0.98347107438
R2-04,BOR,196,eye openness,0.844537815126
R2-04,BOR,197,eye openness,1
R2-04,BOR,198,eye openness,1
R2-04,BOR,199,eye openness,0.845833333333
R2-04,BOR,200,eye openness,1
R2-04,BOR,201,eye openness,0.8625
R2-04,BOR,202,eye openness,0.7875
R2-04,BOR,203,eye openness,0.854166666667
R2-04,BOR,204,eye openness,0.983333333333
R2-04,BOR,205,eye openness,1
R2-04,BOR,206,eye openness,0.8625
R2-04,BOR,207,eye openness,1
R2-04,BOR,208,eye openness,1
R2-04,BOR,209,eye openness,0.8
R2-04,BOR,210,eye openness,1
R2-04,BOR,211,eye openness,1
R2-04,BOR,212,eye openness,1
R2-04,BOR,213,eye openness,1
R2-04,BOR,214,eye openness,0.920833333333
R2-04,BOR,215,eye openness,0.866666666667
R2-04,BOR,216,eye openness,1
R2-04,BOR,217,eye openness,0.741666666667
R2-04,BOR,218,eye openness,1
R2-04,BOR,219,eye openness,1
R2-04,BOR,220,eye openness,1
R2-04,BOR,221,eye openness,1
R2-04,BOR,222,eye openness,1
R2-04,BOR,223,eye openness,0.8375
R2-04,BOR,224,eye openness,1
R2-04,BOR,225,eye openness,1
R2-04,BOR,226,eye openness,1
R2-04,BOR,227,eye openness,1
R2-04,BOR,228,eye openness,0.845833333333
R2-04,BOR,229,eye openness,0.900826446281
R2-04,BOR,230,eye openness,0.875
R2-04,BOR,231,eye openness,1
R2-04,BOR,232,eye openness,1
R2-04,BOR,233,eye openness,1
R2-04,BOR,234,eye openness,1
R2-04,BOR,235,eye openness,1
R2-04,BOR,236,eye openness,1
R2-04,BOR,237,eye openness,1
R2-04,BOR,238,eye openness,1
R2-04,BOR,239,eye openness,1
R2-04,BOR,240,eye openness,1
R2-04,BOR,241,eye openness,1
R2-04,BOR,242,eye openness,1
R2-04,BOR,243,eye openness,1
R2-04,BOR,244,eye openness,0.729166666667
R2-04,BOR,245,eye openness,1
R2-04,BOR,246,eye openness,0.766666666667
R2-04,BOR,247,eye openness,1
R2-04,BOR,248,eye openness,1
R2-04,BOR,249,eye openness,1
R2-04,BOR,250,eye openness,1
R2-04,BOR,251,eye openness,1
R2-04,BOR,252,eye openness,1
R2-04,BOR,253,eye openness,1
R2-04,BOR,254,eye openness,1
R2-04,BOR,255,eye openness,1
R2-04,BOR,256,eye openness,0.741666666667
R2-04,BOR,257,eye openness,1
R2-04,BOR,258,eye openness,1
R2-04,BOR,259,eye openness,1
R2-04,BOR,260,eye openness,1
R2-04,BOR,261,eye openness,1
R2-04,BOR,262,eye openness,1
R2-04,BOR,263,eye openness,1
R2-04,BOR,264,eye openness,1
R2-04,BOR,265,eye openness,0.745833333333
R2-04,BOR,266,eye openness,1
R2-04,BOR,267,eye openness,1
R2-04,BOR,268,eye openness,1
R2-04,BOR,269,eye openness,1
R2-04,BOR,270,eye openness,1
R2-04,BOR,271,eye openness,1
R2-04,BOR,272,eye openness,1
R2-04,BOR,273,eye openness,1
R2-04,BOR,274,eye openness,1
R2-04,BOR,275,eye openness,1
R2-04,BOR,276,eye openness,1
R2-04,BOR,277,eye openness,1
R2-04,BOR,278,eye openness,1
R2-04,BOR,279,eye openness,1
R2-04,BOR,280,eye openness,1
R2-04,BOR,281,eye openness,1
R2-04,BOR,282,eye openness,1
R2-04,BOR,283,eye openness,1
R2-04,BOR,284,eye openness,1
R2-04,BOR,285,eye openness,0.579166666667
R2-04,BOR,286,eye openness,0.641666666667
R2-04,BOR,287,eye openness,1
R2-04,BOR,288,eye openness,1
R2-04,BOR,289,eye openness,1
R2-04,BOR,290,eye openness,1
R2-04,BOR,291,eye openness,1
R2-04,BOR,292,eye openness,1
R2-04,BOR,293,eye openness,1
R2-04,BOR,294,eye openness,0.745833333333
R2-04,BOR,295,eye openness,1
R2-04,BOR,296,eye openness,0.591666666667
R2-04,BOR,297,eye openness,0.8
R2-04,BOR,298,eye openness,0.633333333333
R2-04,BOR,299,eye openness,0.6125
R2-04,BOR,300,eye openness,0.516666666667
R2-04,BOR,301,eye openness,1
R2-04,BOR,302,eye openness,0.7375
R2-04,BOR,303,eye openness,0.754166666667
R2-04,BOR,304,eye openness,1
R2-04,BOR,305,eye openness,1
R2-04,BOR,306,eye openness,0.775
R2-04,BOR,307,eye openness,1
R2-04,BOR,308,eye openness,0.7125
R2-04,BOR,309,eye openness,0.775
R2-04,BOR,310,eye openness,1
R2-04,BOR,311,eye openness,1
R2-04,BOR,312,eye openness,0.920833333333
R2-04,BOR,313,eye openness,0.85
R2-04,BOR,314,eye openness,0.7875
R2-04,BOR,315,eye openness,1
R2-04,BOR,316,eye openness,0.583333333333
R2-04,BOR,317,eye openness,0.483333333333
R2-04,BOR,318,eye openness,0.599173553719
R2-04,BOR,319,eye openness,0.714285714286
R2-04,BOR,320,eye openness,1
R2-04,BOR,321,eye openness,1
R2-04,BOR,322,eye openness,1
R2-04,BOR,323,eye openness,1
R2-04,BOR,324,eye openness,1
R2-04,BOR,325,eye openness,0.6875
R2-04,BOR,326,eye openness,1
R2-04,BOR,327,eye openness,0.708333333333
R2-04,BOR,328,eye openness,1
R2-04,BOR,329,eye openness,1
R2-04,BOR,330,eye openness,1
R2-04,BOR,331,eye openness,1
R2-04,BOR,332,eye openness,1
R2-04,BOR,333,eye openness,1
R2-04,BOR,334,eye openness,1
R2-04,BOR,335,eye openness,0.9125
R2-04,BOR,336,eye openness,0.8
R2-04,BOR,337,eye openness,1
R2-04,BOR,338,eye openness,1
R2-04,BOR,339,eye openness,1
R2-04,BOR,340,eye openness,1
R2-04,BOR,341,eye openness,1
R2-04,BOR,342,eye openness,1
R2-04,BOR,343,eye openness,1
R2-04,BOR,344,eye openness,1
R2-04,BOR,345,eye openness,0.729166666667
R2-04,BOR,346,eye openness,1
R2-04,BOR,347,eye openness,0.929166666667
R2-04,BOR,348,eye openness,0.816666666667
R2-04,BOR,349,eye openness,1
R2-04,BOR,350,eye openness,1
R2-04,BOR,351,eye openness,1
R2-04,BOR,352,eye openness,1
R2-04,BOR,353,eye openness,1
R2-04,BOR,354,eye openness,1
R2-04,BOR,355,eye openness,1
R2-04,BOR,356,eye openness,1
R2-04,BOR,357,eye openness,1
R2-04,BOR,358,eye openness,1
R2-04,BOR,359,eye openness,1
R2-04,BOR,360,eye openness,1
R2-04,BOR,361,eye openness,0.785123966942
R2-04,BOR,362,eye openness,1
R2-04,BOR,363,eye openness,1
R2-04,BOR,364,eye openness,1
R2-04,BOR,365,eye openness,1
R2-04,BOR,366,eye openness,1
R2-04,BOR,367,eye openness,1
R2-04,BOR,368,eye openness,1
R2-04,BOR,369,eye openness,1
R2-04,BOR,370,eye openness,1
R2-04,BOR,371,eye openness,1
R2-04,BOR,372,eye openness,1
R2-04,BOR,373,eye openness,0.7875
R2-04,BOR,374,eye openness,0.841666666667
R2-04,BOR,375,eye openness,1
R2-04,BOR,376,eye openness,1
R2-04,BOR,377,eye openness,1
R2-04,BOR,378,eye openness,1
R2-04,BOR,379,eye openness,1
R2-04,BOR,380,eye openness,0.783333333333
R2-04,BOR,381,eye openness,1
R2-04,BOR,382,eye openness,1
R2-04,BOR,383,eye openness,1
R2-04,BOR,384,eye openness,1
R2-04,BOR,385,eye openness,1
R2-04,BOR,386,eye openness,1
R2-04,BOR,387,eye openness,0.858333333333
R2-04,BOR,388,eye openness,0.891666666667
R2-04,BOR,389,eye openness,0.7875
R2-04,BOR,390,eye openness,1
R2-04,BOR,391,eye openness,0.795833333333
R2-04,BOR,392,eye openness,1
R2-04,BOR,393,eye openness,0.791666666667
R2-04,BOR,394,eye openness,1
R2-04,BOR,395,eye openness,1
R2-04,BOR,396,eye openness,1
R2-04,BOR,397,eye openness,1
R2-04,BOR,398,eye openness,0.8375
R2-04,BOR,399,eye openness,0.8
R2-04,BOR,400,eye openness,1
R2-04,BOR,401,eye openness,1
R2-04,BOR,402,eye openness,0.7125
R2-04,BOR,403,eye openness,1
R2-04,BOR,404,eye openness,1
R2-04,BOR,405,eye openness,1
R2-04,BOR,406,eye openness,0.729166666667
R2-04,BOR,407,eye openness,1
R2-04,BOR,408,eye openness,0.7375
R2-04,BOR,409,eye openness,1
R2-04,BOR,410,eye openness,1
R2-04,BOR,411,eye openness,0.991666666667
R2-04,BOR,412,eye openness,0.991666666667
R2-04,BOR,413,eye openness,0.5375
R2-04,BOR,414,eye openness,0.475
R2-04,BOR,415,eye openness,1
R2-04,BOR,416,eye openness,1
R2-04,BOR,417,eye openness,1
R2-04,BOR,418,eye openness,1
R2-04,BOR,419,eye openness,1
R2-04,BOR,420,eye openness,1
R2-04,BOR,421,eye openness,1
R2-04,BOR,422,eye openness,1
R2-04,BOR,423,eye openness,1
R2-04,BOR,424,eye openness,1
R2-04,BOR,425,eye openness,1
R2-04,BOR,426,eye openness,1
R2-04,BOR,427,eye openness,1
R2-04,BOR,428,eye openness,1
R2-04,BOR,429,eye openness,1
R2-04,BOR,430,eye openness,0.691666666667
R2-04,BOR,431,eye openness,0.816666666667
R2-04,BOR,432,eye openness,1
R2-04,BOR,433,eye openness,1
R2-04,BOR,434,eye openness,1
R2-04,BOR,435,eye openness,0.695833333333
R2-04,BOR,436,eye openness,1
R2-04,BOR,437,eye openness,1
R2-04,BOR,438,eye openness,1
R2-04,BOR,439,eye openness,1
R2-04,BOR,440,eye openness,0.720833333333
R2-04,BOR,441,eye openness,0.833333333333
R2-04,BOR,442,eye openness,0.6625
R2-04,BOR,443,eye openness,0.6375
R2-04,BOR,444,eye openness,0.7375
R2-04,BOR,445,eye openness,1
R2-04,BOR,446,eye openness,1
R2-04,BOR,447,eye openness,0.866666666667
R2-04,BOR,448,eye openness,0.9
R2-04,BOR,449,eye openness,0.575
R2-04,BOR,450,eye openness,1
R2-04,BOR,451,eye openness,1
R2-04,BOR,452,eye openness,1
R2-04,BOR,453,eye openness,1
R2-04,BOR,454,eye openness,1
R2-04,BOR,455,eye openness,1
R2-04,BOR,456,eye openness,1
R2-04,BOR,457,eye openness,0.879166666667
R2-04,BOR,458,eye openness,0.929166666667
R2-04,BOR,459,eye openness,1
R2-04,BOR,460,eye openness,1
R2-04,BOR,461,eye openness,1
R2-04,BOR,462,eye openness,1
R2-04,BOR,463,eye openness,1
R2-04,BOR,464,eye openness,1
R2-04,BOR,465,eye openness,1
R2-04,BOR,466,eye openness,1
R2-04,BOR,467,eye openness,1
R2-04,BOR,468,eye openness,1
R2-04,BOR,469,eye openness,1
R2-04,BOR,470,eye openness,1
R2-04,BOR,471,eye openness,1
R2-04,BOR,472,eye openness,1
R2-04,BOR,473,eye openness,1
R2-04,BOR,474,eye openness,1
R2-04,BOR,475,eye openness,1
R2-04,BOR,476,eye openness,1
R2-04,BOR,477,eye openness,1
R2-04,BOR,478,eye openness,1
R2-04,BOR,479,eye openness,1
R2-04,BOR,480,eye openness,1
R2-04,BOR,481,eye openness,1
R2-04,BOR,482,eye openness,0.770833333333
R2-04,BOR,483,eye openness,1
R2-04,BOR,484,eye openness,1
R2-04,BOR,485,eye openness,1
R2-04,BOR,486,eye openness,1
R2-04,BOR,487,eye openness,1
R2-04,BOR,488,eye openness,0.791666666667
R2-04,BOR,489,eye openness,1
R2-04,BOR,490,eye openness,1
R2-04,BOR,491,eye openness,1
R2-04,BOR,492,eye openness,1
R2-04,BOR,493,eye openness,1
R2-04,BOR,494,eye openness,1
R2-04,BOR,495,eye openness,1
R2-04,BOR,496,eye openness,0.720833333333
R2-04,BOR,497,eye openness,1
R2-04,BOR,498,eye openness,1
R2-04,BOR,499,eye openness,1
R2-04,BOR,500,eye openness,1
R2-04,BOR,501,eye openness,1
R2-04,BOR,502,eye openness,1
R2-04,BOR,503,eye openness,1
R2-04,BOR,504,eye openness,1
R2-04,BOR,505,eye openness,1
R2-04,BOR,506,eye openness,0.704166666667
R2-04,BOR,507,eye openness,0.670833333333
R2-04,BOR,508,eye openness,0.679166666667
R2-04,BOR,509,eye openness,1
R2-04,BOR,510,eye openness,1
R2-04,BOR,511,eye openness,0.691666666667
R2-04,BOR,512,eye openness,0.666666666667
R2-04,BOR,513,eye openness,0.920833333333
R2-04,BOR,514,eye openness,0.783333333333
R2-04,BOR,515,eye openness,0.695833333333
R2-04,BOR,516,eye openness,0.866666666667
R2-04,BOR,517,eye openness,0.945833333333
R2-04,BOR,518,eye openness,1
R2-04,BOR,519,eye openness,0.7625
R2-04,BOR,520,eye openness,0.945833333333
R2-04,BOR,521,eye openness,1
R2-04,BOR,522,eye openness,1
R2-04,BOR,523,eye openness,1
R2-04,BOR,524,eye openness,1
R2-04,BOR,525,eye openness,0.611570247934
R2-04,BOR,526,eye openness,0.854166666667
R2-04,BOR,527,eye openness,1
R2-04,BOR,528,eye openness,1
R2-04,BOR,529,eye openness,1
R2-04,BOR,530,eye openness,1
R2-04,BOR,531,eye openness,1
R2-04,BOR,532,eye openness,0.866666666667
R2-04,BOR,533,eye openness,0.933333333333
R2-04,BOR,534,eye openness,1
R2-04,BOR,535,eye openness,1
R2-04,BOR,536,eye openness,0.733333333333
R2-04,BOR,537,eye openness,1
R2-04,BOR,538,eye openness,0.5
R2-04,BOR,539,eye openness,0.735537190083
R2-04,BOR,540,eye openness,0.5625
R2-04,BOR,541,eye openness,1
R2-04,BOR,542,eye openness,0.745833333333
R2-04,BOR,543,eye openness,0.716666666667
R2-04,BOR,544,eye openness,1
R2-04,BOR,545,eye openness,1
R2-04,BOR,546,eye openness,1
R2-04,BOR,547,eye openness,0.625
R2-04,BOR,548,eye openness,0.954166666667
R2-04,BOR,549,eye openness,1
R2-04,BOR,550,eye openness,1
R2-04,BOR,551,eye openness,1
R2-04,BOR,552,eye openness,1
R2-04,BOR,553,eye openness,1
R2-04,BOR,554,eye openness,1
R2-04,BOR,555,eye openness,0.775
R2-04,BOR,556,eye openness,1
R2-04,BOR,557,eye openness,1
R2-04,BOR,558,eye openness,1
R2-04,BOR,559,eye openness,1
R2-04,BOR,560,eye openness,0.908333333333
R2-04,BOR,561,eye openness,1
R2-04,BOR,562,eye openness,1
R2-04,BOR,563,eye openness,1
R2-04,BOR,564,eye openness,1
R2-04,BOR,565,eye openness,0.991666666667
R2-04,BOR,566,eye openness,1
R2-04,BOR,567,eye openness,1
R2-04,BOR,568,eye openness,1
R2-04,BOR,569,eye openness,1
R2-04,BOR,570,eye openness,1
R2-04,BOR,571,eye openness,1
R2-04,BOR,572,eye openness,1
R2-04,BOR,573,eye openness,1
R2-04,BOR,574,eye openness,0.891666666667
R2-04,BOR,575,eye openness,0.739495798319
R2-04,BOR,576,eye openness,0.575
R2-04,BOR,577,eye openness,1
R2-04,BOR,578,eye openness,1
R2-04,BOR,579,eye openness,1
R2-04,BOR,580,eye openness,0.6625
R2-04,BOR,581,eye openness,1
R2-04,BOR,582,eye openness,1
R2-04,BOR,583,eye openness,1
R2-04,BOR,584,eye openness,1
R2-04,BOR,585,eye openness,1
R2-04,BOR,586,eye openness,1
R2-04,BOR,587,eye openness,1
R2-04,BOR,588,eye openness,1
R2-04,BOR,589,eye openness,1
R2-04,BOR,590,eye openness,1
R2-04,BOR,591,eye openness,0.925
R2-04,BOR,592,eye openness,1
R2-04,BOR,593,eye openness,0.4375
R2-04,BOR,594,eye openness,1
R2-04,BOR,595,eye openness,0.991666666667
R2-04,BOR,596,eye openness,0.729166666667
R2-04,BOR,597,eye openness,0.608333333333
R2-04,BOR,598,eye openness,1
R2-04,BOR,599,eye openness,1
R2-04,BOR,600,eye openness,1
R2-04,BOR,601,eye openness,1
R2-04,BOR,602,eye openness,0.216666666667
R2-04,BOR,603,eye openness,0.945833333333
R2-04,BOR,604,eye openness,1
R2-04,BOR,605,eye openness,0.647058823529
R2-04,BOR,606,eye openness,0.691666666667
R2-04,BOR,607,eye openness,1
R2-04,BOR,608,eye openness,0.741666666667
R2-04,BOR,609,eye openness,0.95
R2-04,BOR,610,eye openness,0.595833333333
R2-04,BOR,611,eye openness,1
R2-04,BOR,612,eye openness,0.654166666667
R2-04,BOR,613,eye openness,0.6625
R2-04,BOR,614,eye openness,0.5125
R2-04,BOR,615,eye openness,0.554166666667
R2-04,BOR,616,eye openness,1
R2-04,BOR,617,eye openness,1
R2-04,BOR,618,eye openness,1
R2-04,BOR,619,eye openness,0.716666666667
R2-04,BOR,620,eye openness,1
R2-04,BOR,621,eye openness,0.0495867768595
R2-04,BOR,622,eye openness,0.798319327731
R2-04,BOR,623,eye openness,1
R2-04,BOR,624,eye openness,1
R2-04,BOR,625,eye openness,1
R2-04,BOR,626,eye openness,1
R2-04,BOR,627,eye openness,1
R2-04,BOR,628,eye openness,0.995833333333
R2-04,BOR,629,eye openness,0.741666666667
R2-04,BOR,630,eye openness,1
R2-04,BOR,631,eye openness,1
R2-04,BOR,632,eye openness,1
R2-04,BOR,633,eye openness,1
R2-04,BOR,634,eye openness,1
R2-04,BOR,635,eye openness,0.9125
R2-04,BOR,636,eye openness,0.941666666667
R2-04,BOR,637,eye openness,1
R2-04,BOR,638,eye openness,0.804166666667
R2-04,BOR,639,eye openness,1
R2-04,BOR,640,eye openness,0.854166666667
R2-04,BOR,641,eye openness,1
R2-04,BOR,642,eye openness,0.825
R2-04,BOR,643,eye openness,0.8125
R2-04,BOR,644,eye openness,1
R2-04,BOR,645,eye openness,1
R2-04,BOR,646,eye openness,1
R2-04,BOR,647,eye openness,1
R2-04,BOR,648,eye openness,0.854166666667
R2-04,BOR,649,eye openness,0.825
R2-04,BOR,650,eye openness,0.558333333333
R2-04,BOR,651,eye openness,0.925
R2-04,BOR,652,eye openness,0.570833333333
R2-04,BOR,653,eye openness,0.946280991736
R2-04,BOR,654,eye openness,0.675
R2-04,BOR,655,eye openness,0.5
R2-04,BOR,656,eye openness,0.741666666667
R2-04,BOR,657,eye openness,0.756198347107
R2-04,BOR,658,eye openness,0.433333333333
R2-04,BOR,659,eye openness,0.979166666667
R2-04,BOR,660,eye openness,0.716666666667
R2-04,BOR,661,eye openness,0.995833333333
R2-04,BOR,662,eye openness,0.708333333333
R2-04,BOR,663,eye openness,0.6625
R2-04,BOR,664,eye openness,0.666666666667
R2-04,BOR,665,eye openness,0.920833333333
R2-04,BOR,666,eye openness,0.745833333333
R2-04,BOR,667,eye openness,0.570833333333
R2-04,BOR,668,eye openness,0.529166666667
R2-04,BOR,669,eye openness,0.7625
R2-04,BOR,670,eye openness,0.904166666667
R2-04,BOR,671,eye openness,0.504166666667
R2-04,BOR,672,eye openness,1
R2-04,BOR,673,eye openness,1
R2-04,BOR,674,eye openness,1
R2-04,BOR,675,eye openness,1
R2-04,BOR,676,eye openness,0.720833333333
R2-04,BOR,677,eye openness,1
R2-04,BOR,678,eye openness,0.645833333333
R2-04,BOR,679,eye openness,1
R2-04,BOR,680,eye openness,1
R2-04,BOR,681,eye openness,1
R2-04,BOR,682,eye openness,1
R2-04,BOR,683,eye openness,1
R2-04,BOR,684,eye openness,0.6625
R2-04,BOR,685,eye openness,0.966666666667
R2-04,BOR,686,eye openness,0.741666666667
R2-04,BOR,687,eye openness,0.816666666667
R2-04,BOR,688,eye openness,1
R2-04,BOR,689,eye openness,0.695833333333
R2-04,BOR,690,eye openness,1
R2-04,BOR,691,eye openness,1
R2-04,BOR,692,eye openness,1
R2-04,BOR,693,eye openness,1
R2-04,BOR,694,eye openness,1
R2-04,BOR,695,eye openness,1
R2-04,BOR,696,eye openness,1
R2-04,BOR,697,eye openness,1
R2-04,BOR,698,eye openness,1
R2-04,BOR,699,eye openness,1
R2-04,BOR,700,eye openness,0.9875
R2-04,BOR,701,eye openness,1
R2-04,BOR,702,eye openness,0.783333333333
R2-04,BOR,703,eye openness,0.966666666667
R2-04,BOR,704,eye openness,1
R2-04,BOR,705,eye openness,1
R2-04,BOR,706,eye openness,1
R2-04,BOR,707,eye openness,1
R2-04,BOR,708,eye openness,1
R2-04,BOR,709,eye openness,1
R2-04,BOR,710,eye openness,1
R2-04,BOR,711,eye openness,1
R2-04,BOR,712,eye openness,1
R2-04,BOR,713,eye openness,1
R2-04,BOR,714,eye openness,1
R2-04,BOR,715,eye openness,1
R2-04,BOR,716,eye openness,1
R2-04,BOR,717,eye openness,1
R2-04,BOR,718,eye openness,1
R2-04,BOR,719,eye openness,1
R2-04,BOR,720,eye openness,1
