source,relation,target,locus,note
bor-sec-05,concedes,"Sartre, Jean-Paul (interlocutor)",p.13,"Conclusion floats a conciliatory reading: Sartrean emotions may already presuppose something like Heideggerian Befindlichkeit, since experienced difficulties are difficulties only because the world already matters to us (FE)."
bor-sec-05,cites-cluster-author,bor-sec-02 (Elpidorou & Freeman -- Affectivity in Heidegger I),p.1 n.1,"'The following section is a development of some of our discussion from Elpidorou and Freeman (2015)' -- footnote 1 marks sec.1's Befindlichkeit/Stimmung exposition as derived from this companion piece (FE)."
bor-sec-05,cites-cluster-author,bor-sec-03 (Elpidorou & Freeman -- Affectivity in Heidegger II),p.16 n.3 & n.6 & n.9,"Deferred citation for the temporality of the fundamental moods ('for our expanded discussion... see Freeman & Elpidorou 2015') and for the three features Befindlichkeit discloses (thrownness, being-in-the-world, what matters) (FE)."
bor-sec-05,cites-cluster-author,bor-sec-04 (Elpidorou & Freeman -- Is Profound/Fundamental Boredom Boredom?),p.7 & p.16 n.9,"Cited as further reading for 'a more robust consideration of profound boredom, in addition to the other two forms' -- points to the cluster's keystone debate-axis chapter without resolving the question in this entry (FE)."
bor-sec-05,cites-cluster-author,bor-sec-13 (Slaby -- The Other Side of Existence: Heidegger on Boredom),p.7,"Cited alongside De Beistegui 2003 and the authors' own in-press piece as further reading on Heidegger and boredom. NOTE: cited here as Slaby (2014); cluster manifest dates bor-sec-13 to 2010 -- likely a working-paper/published-chapter variant of the same title, flagged rather than silently reconciled."
bor-sec-05,cites-cluster-author,bor-sec-25 (Elpidorou -- The Bored Mind is a Guiding Mind),p.11,"Cited (as Elpidorou 2018a) for the physiological changes accompanying boredom, alongside Eastwood et al. 2013, in the mind-wandering/attention sentence (FE)."
bor-sec-05,cites-cluster-author,bor-sec-26 (Elpidorou -- The Good of Boredom),p.11-12,"Cited (as Elpidorou 2018b) as the direct source for the claim that boredom can motivate the move 'into a better (i.e., more fulfilling) life' -- the entry's single strongest functional-account claim (FE)."
bor-sec-05,shifts-debate-axis,boredom-as-deficit <-> boredom-as-functional/adaptive,p.11-12,"(P/anticipatory-application) The entry's Sartrean reading explicitly 'safeguards one from assuming an overly negative take on boredom' and grounds this in Elpidorou's own regulatory-theory papers (bor-sec-25/26), actively moving this entry toward the functional pole rather than merely reporting Heidegger's more austere account."
bor-sec-05,bridges-to-part-iii,boredom-as-regulatory-signal (functional account),p.11-12,"(P/anticipatory-application) Supplies Part III a second, non-Heideggerian vocabulary (meaninglessness-as-difficulty, escape-seeking-as-resolution) for framing survey items on disengagement-motivated behavior, complementing bor-sec-25/26 rather than duplicating them."
bor-sec-05,bridges-to-part-iii,temporality of boredom (time-drag),p.16 n.3,"(P/anticipatory-application) The entry's own deferral confirms Part III should draw temporal-phenomenology material from bor-sec-03, not from this shorter companion piece, whenever both appear under the 'Elpidorou & Freeman' name."
bor-sec-05,bridges-to-part-iii,self-report <-> physiological-marker as ground truth,p.12,"(P/anticipatory-application) The entry's own hesitation -- that reflective awareness/voluntary counteraction of boredom sits awkwardly with a purely pre-reflective 'magical transformation' model -- previews this cluster's self-report-vs-physiological-marker debate axis from a philosophical angle; a survey item capturing reflective awareness is not automatically a transparent proxy for a pre-reflective disengagement state."
bor-sec-05,contests-reading-of,flow / engagement (contrast pole),p.13,"(P/anticipatory-application) Conclusion's admission that neither philosopher seriously treats positive affectivity cautions against treating flow/engagement as boredom's simple photographic negative in Part III's own framing."
