subject,stimulus,t_s,channel,value
R2-02,BOR,271,eye openness,1
R2-02,BOR,272,eye openness,1
R2-02,BOR,273,eye openness,1
R2-02,BOR,274,eye openness,0.816666666667
R2-02,BOR,275,eye openness,1
R2-02,BOR,276,eye openness,1
R2-02,BOR,277,eye openness,1
R2-02,BOR,278,eye openness,1
R2-02,BOR,279,eye openness,1
R2-02,BOR,280,eye openness,0.479166666667
R2-02,BOR,281,eye openness,0.0458333333333
R2-02,BOR,282,eye openness,0.883333333333
R2-02,BOR,283,eye openness,1
R2-02,BOR,284,eye openness,1
R2-02,BOR,285,eye openness,1
R2-02,BOR,286,eye openness,1
R2-02,BOR,287,eye openness,1
R2-02,BOR,288,eye openness,1
R2-02,BOR,289,eye openness,0.735537190083
R2-02,BOR,290,eye openness,0.705882352941
R2-02,BOR,291,eye openness,1
R2-02,BOR,292,eye openness,1
R2-02,BOR,293,eye openness,0.7125
R2-02,BOR,294,eye openness,1
R2-02,BOR,295,eye openness,0.665289256198
R2-02,BOR,296,eye openness,0
R2-02,BOR,297,eye openness,0
R2-02,BOR,298,eye openness,0
R2-02,BOR,299,eye openness,0.416666666667
R2-02,BOR,300,eye openness,0.8375
R2-02,BOR,301,eye openness,0.7625
R2-02,BOR,302,eye openness,1
R2-02,BOR,303,eye openness,1
R2-02,BOR,304,eye openness,1
R2-02,BOR,305,eye openness,0.816666666667
R2-02,BOR,306,eye openness,1
R2-02,BOR,307,eye openness,1
R2-02,BOR,308,eye openness,1
R2-02,BOR,309,eye openness,1
R2-02,BOR,310,eye openness,1
R2-02,BOR,311,eye openness,1
R2-02,BOR,312,eye openness,1
R2-02,BOR,313,eye openness,1
R2-02,BOR,314,eye openness,1
R2-02,BOR,315,eye openness,1
R2-02,BOR,316,eye openness,1
R2-02,BOR,317,eye openness,1
R2-02,BOR,318,eye openness,0.9875
R2-02,BOR,319,eye openness,1
R2-02,BOR,320,eye openness,1
R2-02,BOR,321,eye openness,1
R2-02,BOR,322,eye openness,1
R2-02,BOR,323,eye openness,1
R2-02,BOR,324,eye openness,1
R2-02,BOR,325,eye openness,1
R2-02,BOR,326,eye openness,1
R2-02,BOR,327,eye openness,1
R2-02,BOR,328,eye openness,1
R2-02,BOR,329,eye openness,1
R2-02,BOR,330,eye openness,1
R2-02,BOR,331,eye openness,1
R2-02,BOR,332,eye openness,1
R2-02,BOR,333,eye openness,1
R2-02,BOR,334,eye openness,1
R2-02,BOR,335,eye openness,0.833333333333
R2-02,BOR,336,eye openness,1
R2-02,BOR,337,eye openness,1
R2-02,BOR,338,eye openness,1
R2-02,BOR,339,eye openness,1
R2-02,BOR,340,eye openness,0.8375
R2-02,BOR,341,eye openness,0.741666666667
R2-02,BOR,342,eye openness,0.6875
R2-02,BOR,343,eye openness,0
R2-02,BOR,344,eye openness,0.983333333333
R2-02,BOR,345,eye openness,1
R2-02,BOR,346,eye openness,1
R2-02,BOR,347,eye openness,0.5875
R2-02,BOR,348,eye openness,0.5
R2-02,BOR,349,eye openness,0.933333333333
R2-02,BOR,350,eye openness,1
R2-02,BOR,351,eye openness,1
R2-02,BOR,352,eye openness,1
R2-02,BOR,353,eye openness,1
R2-02,BOR,354,eye openness,1
R2-02,BOR,355,eye openness,1
R2-02,BOR,356,eye openness,1
R2-02,BOR,357,eye openness,1
R2-02,BOR,358,eye openness,1
R2-02,BOR,359,eye openness,1
R2-02,BOR,360,eye openness,1
R2-02,BOR,361,eye openness,0.625
R2-02,BOR,362,eye openness,1
R2-02,BOR,363,eye openness,1
R2-02,BOR,364,eye openness,1
R2-02,BOR,365,eye openness,1
R2-02,BOR,366,eye openness,1
R2-02,BOR,367,eye openness,1
R2-02,BOR,368,eye openness,1
R2-02,BOR,369,eye openness,1
R2-02,BOR,370,eye openness,1
R2-02,BOR,371,eye openness,0.5875
R2-02,BOR,372,eye openness,0.0625
R2-02,BOR,373,eye openness,0.554166666667
R2-02,BOR,374,eye openness,1
R2-02,BOR,375,eye openness,1
R2-02,BOR,376,eye openness,1
R2-02,BOR,377,eye openness,1
R2-02,BOR,378,eye openness,1
R2-02,BOR,379,eye openness,1
R2-02,BOR,380,eye openness,0.404166666667
R2-02,BOR,381,eye openness,0
R2-02,BOR,382,eye openness,0.0833333333333
R2-02,BOR,383,eye openness,1
R2-02,BOR,384,eye openness,0.0625
R2-02,BOR,385,eye openness,0.528925619835
R2-02,BOR,386,eye openness,0.701680672269
R2-02,BOR,387,eye openness,1
R2-02,BOR,388,eye openness,1
R2-02,BOR,389,eye openness,1
R2-02,BOR,390,eye openness,0.833333333333
R2-02,BOR,391,eye openness,0.338842975207
R2-02,BOR,392,eye openness,0.4625
R2-02,BOR,393,eye openness,0.5
R2-02,BOR,394,eye openness,0.933333333333
R2-02,BOR,395,eye openness,1
R2-02,BOR,396,eye openness,1
R2-02,BOR,397,eye openness,0.820833333333
R2-02,BOR,398,eye openness,0.833333333333
R2-02,BOR,399,eye openness,0.958333333333
R2-02,BOR,400,eye openness,0.8875
R2-02,BOR,401,eye openness,0.454166666667
R2-02,BOR,402,eye openness,0.5
R2-02,BOR,403,eye openness,0.683333333333
R2-02,BOR,404,eye openness,1
R2-02,BOR,405,eye openness,0.75
R2-02,BOR,406,eye openness,1
R2-02,BOR,407,eye openness,0.775
R2-02,BOR,408,eye openness,0.545833333333
R2-02,BOR,409,eye openness,0.129166666667
R2-02,BOR,410,eye openness,0.65
R2-02,BOR,411,eye openness,0.758333333333
R2-02,BOR,412,eye openness,0.329166666667
R2-02,BOR,413,eye openness,0.966666666667
R2-02,BOR,414,eye openness,1
R2-02,BOR,415,eye openness,1
R2-02,BOR,416,eye openness,1
R2-02,BOR,417,eye openness,1
R2-02,BOR,418,eye openness,1
R2-02,BOR,419,eye openness,1
R2-02,BOR,420,eye openness,1
R2-02,BOR,421,eye openness,1
R2-02,BOR,422,eye openness,1
R2-02,BOR,423,eye openness,0.553719008264
R2-02,BOR,424,eye openness,0.852941176471
R2-02,BOR,425,eye openness,1
R2-02,BOR,426,eye openness,1
R2-02,BOR,427,eye openness,0.9375
R2-02,BOR,428,eye openness,0.616666666667
R2-02,BOR,429,eye openness,0
R2-02,BOR,430,eye openness,0
R2-02,BOR,431,eye openness,0
R2-02,BOR,432,eye openness,0
R2-02,BOR,433,eye openness,0
R2-02,BOR,434,eye openness,0.458333333333
R2-02,BOR,435,eye openness,1
R2-02,BOR,436,eye openness,1
R2-02,BOR,437,eye openness,1
R2-02,BOR,438,eye openness,1
R2-02,BOR,439,eye openness,0.733333333333
R2-02,BOR,440,eye openness,1
R2-02,BOR,441,eye openness,1
R2-02,BOR,442,eye openness,1
R2-02,BOR,443,eye openness,1
R2-02,BOR,444,eye openness,1
R2-02,BOR,445,eye openness,1
R2-02,BOR,446,eye openness,1
R2-02,BOR,447,eye openness,1
R2-02,BOR,448,eye openness,1
R2-02,BOR,449,eye openness,1
R2-02,BOR,450,eye openness,1
R2-02,BOR,451,eye openness,0.816666666667
R2-02,BOR,452,eye openness,0.891666666667
R2-02,BOR,453,eye openness,1
R2-02,BOR,454,eye openness,1
R2-02,BOR,455,eye openness,1
R2-02,BOR,456,eye openness,1
R2-02,BOR,457,eye openness,1
R2-02,BOR,458,eye openness,1
R2-02,BOR,459,eye openness,1
R2-02,BOR,460,eye openness,1
R2-02,BOR,461,eye openness,1
R2-02,BOR,462,eye openness,1
R2-02,BOR,463,eye openness,1
R2-02,BOR,464,eye openness,1
R2-02,BOR,465,eye openness,1
R2-02,BOR,466,eye openness,0.8
R2-02,BOR,467,eye openness,0.954166666667
R2-02,BOR,468,eye openness,1
R2-02,BOR,469,eye openness,0.7
R2-02,BOR,470,eye openness,1
R2-02,BOR,471,eye openness,1
R2-02,BOR,472,eye openness,1
R2-02,BOR,473,eye openness,1
R2-02,BOR,474,eye openness,1
R2-02,BOR,475,eye openness,1
R2-02,BOR,476,eye openness,1
R2-02,BOR,477,eye openness,0.766666666667
R2-02,BOR,478,eye openness,0
R2-02,BOR,479,eye openness,0
R2-02,BOR,480,eye openness,0
R2-02,BOR,481,eye openness,0.629166666667
R2-02,BOR,482,eye openness,1
R2-02,BOR,483,eye openness,0.554166666667
R2-02,BOR,484,eye openness,0.425
R2-02,BOR,485,eye openness,1
R2-02,BOR,486,eye openness,1
R2-02,BOR,487,eye openness,1
R2-02,BOR,488,eye openness,0.775
R2-02,BOR,489,eye openness,0.942148760331
R2-02,BOR,490,eye openness,1
R2-02,BOR,491,eye openness,1
R2-02,BOR,492,eye openness,1
R2-02,BOR,493,eye openness,0.718487394958
R2-02,BOR,494,eye openness,1
R2-02,BOR,495,eye openness,0.739669421488
R2-02,BOR,496,eye openness,0.875
R2-02,BOR,497,eye openness,1
R2-02,BOR,498,eye openness,1
R2-02,BOR,499,eye openness,1
R2-02,BOR,500,eye openness,1
R2-02,BOR,501,eye openness,1
R2-02,BOR,502,eye openness,1
R2-02,BOR,503,eye openness,1
R2-02,BOR,504,eye openness,0.770833333333
R2-02,BOR,505,eye openness,1
R2-02,BOR,506,eye openness,1
R2-02,BOR,507,eye openness,0.958333333333
R2-02,BOR,508,eye openness,0.716666666667
R2-02,BOR,509,eye openness,1
R2-02,BOR,510,eye openness,0.845833333333
R2-02,BOR,511,eye openness,1
R2-02,BOR,512,eye openness,0.458333333333
R2-02,BOR,513,eye openness,0.5
R2-02,BOR,514,eye openness,0.770833333333
R2-02,BOR,515,eye openness,1
R2-02,BOR,516,eye openness,1
R2-02,BOR,517,eye openness,1
R2-02,BOR,518,eye openness,0.970833333333
R2-02,BOR,519,eye openness,1
R2-02,BOR,520,eye openness,1
R2-02,BOR,521,eye openness,1
R2-02,BOR,522,eye openness,0.825
R2-02,BOR,523,eye openness,0.719008264463
R2-02,BOR,524,eye openness,0
R2-02,BOR,525,eye openness,0.754166666667
R2-02,BOR,526,eye openness,0.625
R2-02,BOR,527,eye openness,0.5
R2-02,BOR,528,eye openness,0.5
R2-02,BOR,529,eye openness,0.5
R2-02,BOR,530,eye openness,0.6375
R2-02,BOR,531,eye openness,1
R2-02,BOR,532,eye openness,1
R2-02,BOR,533,eye openness,1
R2-02,BOR,534,eye openness,1
R2-02,BOR,535,eye openness,0.629166666667
R2-02,BOR,536,eye openness,1
R2-02,BOR,537,eye openness,1
R2-02,BOR,538,eye openness,0.833333333333
R2-02,BOR,539,eye openness,0.708333333333
R2-02,BOR,540,eye openness,0.8
R2-02,BOR,541,eye openness,0
R2-02,BOR,542,eye openness,0.483333333333
R2-02,BOR,543,eye openness,1
R2-02,BOR,544,eye openness,1
R2-02,BOR,545,eye openness,1
R2-02,BOR,546,eye openness,1
R2-02,BOR,547,eye openness,1
R2-02,BOR,548,eye openness,1
R2-02,BOR,549,eye openness,1
R2-02,BOR,550,eye openness,1
R2-02,BOR,551,eye openness,1
R2-02,BOR,552,eye openness,0.797520661157
R2-02,BOR,553,eye openness,0.5
R2-02,BOR,554,eye openness,0.495833333333
R2-02,BOR,555,eye openness,0
R2-02,BOR,556,eye openness,0
R2-02,BOR,557,eye openness,0.625
R2-02,BOR,558,eye openness,1
R2-02,BOR,559,eye openness,1
R2-02,BOR,560,eye openness,1
R2-02,BOR,561,eye openness,0.895833333333
R2-02,BOR,562,eye openness,0.5
R2-02,BOR,563,eye openness,0.858333333333
R2-02,BOR,564,eye openness,1
R2-02,BOR,565,eye openness,0.9
R2-02,BOR,566,eye openness,0.345833333333
R2-02,BOR,567,eye openness,0.5
R2-02,BOR,568,eye openness,0.6875
R2-02,BOR,569,eye openness,0.841666666667
R2-02,BOR,570,eye openness,1
R2-02,BOR,571,eye openness,1
R2-02,BOR,572,eye openness,1
R2-02,BOR,573,eye openness,1
R2-02,BOR,574,eye openness,0.770833333333
R2-02,BOR,575,eye openness,1
R2-02,BOR,576,eye openness,0.970833333333
R2-02,BOR,577,eye openness,0.958333333333
R2-02,BOR,578,eye openness,1
R2-02,BOR,579,eye openness,0.266666666667
R2-02,BOR,580,eye openness,0
R2-02,BOR,581,eye openness,0.341666666667
R2-02,BOR,582,eye openness,1
R2-02,BOR,583,eye openness,1
R2-02,BOR,584,eye openness,1
R2-02,BOR,585,eye openness,1
R2-02,BOR,586,eye openness,0.833333333333
R2-02,BOR,587,eye openness,1
R2-02,BOR,588,eye openness,1
R2-02,BOR,589,eye openness,1
R2-02,BOR,590,eye openness,1
R2-02,BOR,591,eye openness,0.644628099174
R2-02,BOR,592,eye openness,0.5
R2-02,BOR,593,eye openness,0.5
R2-02,BOR,594,eye openness,0.8625
R2-02,BOR,595,eye openness,0.825
R2-02,BOR,596,eye openness,0.9625
R2-02,BOR,597,eye openness,0.3375
R2-02,BOR,598,eye openness,0.7875
R2-02,BOR,599,eye openness,0.666666666667
R2-02,BOR,600,eye openness,1
R2-02,BOR,601,eye openness,1
R2-02,BOR,602,eye openness,1
R2-02,BOR,603,eye openness,1
R2-02,BOR,604,eye openness,1
R2-02,BOR,605,eye openness,1
R2-02,BOR,606,eye openness,1
R2-02,BOR,607,eye openness,0.933333333333
R2-02,BOR,608,eye openness,0.829166666667
R2-02,BOR,609,eye openness,1
R2-02,BOR,610,eye openness,1
R2-02,BOR,611,eye openness,1
R2-02,BOR,612,eye openness,1
R2-02,BOR,613,eye openness,0.595833333333
R2-02,BOR,614,eye openness,0.75
R2-02,BOR,615,eye openness,0.75
R2-02,BOR,616,eye openness,1
R2-02,BOR,617,eye openness,1
R2-02,BOR,618,eye openness,0.775
R2-02,BOR,619,eye openness,0.628099173554
R2-02,BOR,620,eye openness,0.0756302521008
R2-02,BOR,621,eye openness,1
R2-02,BOR,622,eye openness,1
R2-02,BOR,623,eye openness,1
R2-02,BOR,624,eye openness,0.804166666667
R2-02,BOR,625,eye openness,1
R2-02,BOR,626,eye openness,0.683333333333
R2-02,BOR,627,eye openness,0
R2-02,BOR,628,eye openness,0
R2-02,BOR,629,eye openness,0
R2-02,BOR,630,eye openness,0
R2-02,BOR,631,eye openness,0
R2-02,BOR,632,eye openness,0.370833333333
R2-02,BOR,633,eye openness,0.908333333333
R2-02,BOR,634,eye openness,1
R2-02,BOR,635,eye openness,1
R2-02,BOR,636,eye openness,1
R2-02,BOR,637,eye openness,1
R2-02,BOR,638,eye openness,1
R2-02,BOR,639,eye openness,1
R2-02,BOR,640,eye openness,1
R2-02,BOR,641,eye openness,0.6875
R2-02,BOR,642,eye openness,1
R2-02,BOR,643,eye openness,1
R2-02,BOR,644,eye openness,0.145833333333
R2-02,BOR,645,eye openness,0
R2-02,BOR,646,eye openness,0.658333333333
R2-02,BOR,647,eye openness,1
R2-02,BOR,648,eye openness,1
R2-02,BOR,649,eye openness,1
R2-02,BOR,650,eye openness,0.545454545455
R2-02,BOR,651,eye openness,0.966666666667
R2-02,BOR,652,eye openness,0.608333333333
R2-02,BOR,653,eye openness,1
R2-02,BOR,654,eye openness,1
R2-02,BOR,655,eye openness,1
R2-02,BOR,656,eye openness,1
R2-02,BOR,657,eye openness,1
R2-02,BOR,658,eye openness,1
R2-02,BOR,659,eye openness,1
R2-02,BOR,660,eye openness,1
R2-02,BOR,661,eye openness,1
R2-02,BOR,662,eye openness,1
R2-02,BOR,663,eye openness,0.0458333333333
R2-02,BOR,664,eye openness,0
R2-02,BOR,665,eye openness,0
R2-02,BOR,666,eye openness,0
R2-02,BOR,667,eye openness,0
R2-02,BOR,668,eye openness,0.0666666666667
R2-02,BOR,669,eye openness,0.7
R2-02,BOR,670,eye openness,0.9625
R2-02,BOR,671,eye openness,0.95
R2-02,BOR,672,eye openness,1
R2-02,BOR,673,eye openness,0.1
R2-02,BOR,674,eye openness,0
R2-02,BOR,675,eye openness,0.483333333333
R2-02,BOR,676,eye openness,1
R2-02,BOR,677,eye openness,0.991666666667
R2-02,BOR,678,eye openness,1
R2-02,BOR,679,eye openness,1
R2-02,BOR,680,eye openness,1
R2-02,BOR,681,eye openness,1
R2-02,BOR,682,eye openness,0.9875
R2-02,BOR,683,eye openness,1
R2-02,BOR,684,eye openness,0.111570247934
R2-02,BOR,685,eye openness,0.0588235294118
R2-02,BOR,686,eye openness,0.8375
R2-02,BOR,687,eye openness,0.975
R2-02,BOR,688,eye openness,1
R2-02,BOR,689,eye openness,0.791666666667
R2-02,BOR,690,eye openness,1
R2-02,BOR,691,eye openness,1
R2-02,BOR,692,eye openness,1
R2-02,BOR,693,eye openness,0.962809917355
R2-02,BOR,694,eye openness,0.791666666667
R2-02,BOR,695,eye openness,0.741666666667
R2-02,BOR,696,eye openness,0.675
R2-02,BOR,697,eye openness,0.466666666667
R2-02,BOR,698,eye openness,0.25
R2-02,BOR,699,eye openness,1
R2-02,BOR,700,eye openness,0.225
R2-02,BOR,701,eye openness,0.266666666667
R2-02,BOR,702,eye openness,0.633333333333
R2-02,BOR,703,eye openness,0
R2-02,BOR,704,eye openness,0
R2-02,BOR,705,eye openness,0
R2-02,BOR,706,eye openness,0.0208333333333
R2-02,BOR,707,eye openness,1
R2-02,BOR,708,eye openness,0.854166666667
R2-02,BOR,709,eye openness,0.879166666667
R2-02,BOR,710,eye openness,0.7875
R2-02,BOR,711,eye openness,0.808333333333
R2-02,BOR,712,eye openness,0.954166666667
R2-02,BOR,713,eye openness,1
R2-02,BOR,714,eye openness,1
R2-02,BOR,715,eye openness,1
R2-02,BOR,716,eye openness,0.804166666667
R2-02,BOR,717,eye openness,1
R2-02,BOR,718,eye openness,0.95
R2-02,BOR,719,eye openness,0.95867768595
R2-02,BOR,720,eye openness,0.718487394958
R2-02,BOR,721,eye openness,1
R2-02,BOR,722,eye openness,0.766666666667
R2-02,BOR,723,eye openness,1
R2-02,BOR,724,eye openness,1
