source,relation,target,locus,note
bor-sec-20,cites,"Danckert, James & Elpidorou, Andreas (2023)",p.494,"Source of the 'Goldilocks zone' and boredom's 'call to action' framing that predictive processing is claimed to formally explain (FAITHFUL-Darling, quoting p.494)."
bor-sec-20,cites-cluster-author,"Elpidorou, Andreas",p.4,"Elpidorou's regulatory theory of boredom (2018a, 'The Bored Mind is a Guiding Mind') cited among the self-regulation literature; read as complementary to, not identical with, the predictive-processing mechanism (FAITHFUL-Darling, p.4)."
bor-sec-20,cites,"Yakobi, O. et al. (2021)",p.4,"Cited among literature evidence for attentional lapses via 'behavioral and electroencephalographic evidence for reduced attentional control'; EEG methodology itself never discussed (FAITHFUL-Darling, p.4)."
bor-sec-20,cites,"Cheyne, J.A. et al. (2006)",p.15,"Cited alongside Carriere et al. and Milyavskaya et al. as literature evidence for attentional lapses/reward-sensitivity during boredom (FAITHFUL-Darling, p.15)."
bor-sec-20,cites,"Carriere, J.S.A. et al. (2008)",p.15,"Cited alongside Cheyne et al. as literature evidence for attentional lapses during boredom (FAITHFUL-Darling, p.15)."
bor-sec-20,cites,"Milyavskaya, M. et al. (2019)",p.15,"'High-powered neurophysiological investigation' cited as literature evidence for reward-sensitivity during boredom (FAITHFUL-Darling, p.15)."
bor-sec-20,cites,"Van Tilburg, Wijnand & Igou, Eric",pp.4-6,"Meaning-regulation literature cited for perceived meaninglessness driving boredom's self-regulatory search (FE)."
bor-sec-20,cites,"Chan, C.S. et al. (2018)",pp.4-6,"Cited alongside Van Tilburg & Igou on meaninglessness and boredom's self-regulatory search (FE)."
bor-sec-20,cites,"Kiverstein, Julian et al. (2019, 2020)",pp.12-13,"Source of the 'feeling of grip' account of mood-as-hyperprior; Darling adopts this as the direct formal analogue of Heideggerian attunement (FAITHFUL-Darling, pp.12-13)."
bor-sec-20,cites,"Clark, Andy, Watson, & Friston, Karl (2018)",p.17,"Active-inference account of major depression; source of the 'sticky hyperprior' mechanism Darling analogises to maladaptive/existential boredom (FAITHFUL-Darling, p.17)."
bor-sec-20,cites,"Ramstead, Maxwell et al. (2020)",p.17,"Companion active-inference depression account; source of the 'things that could be done, but not things I can do' quotation (2020, p.27, quoted at p.17) (FAITHFUL-Darling, p.17)."
bor-sec-20,cites,"Frankl, Viktor (1967)",p.19,"Source of the 'existential vacuum' paraphrase for existential boredom's meaninglessness -- 'air and life is drained away through meaninglessness' (FAITHFUL-Darling, p.19)."
bor-sec-20,cites,"Eastwood, John D. et al. (2012)",p.4,"Source of the definitional quotation -- boredom as 'the aversive experience of wanting, but being unable, to engage in satisfying activity' (Eastwood et al. 2012, p.483, quoted at p.4) (FAITHFUL-Darling, p.4)."
bor-sec-20,cites,"Biolcati, R. et al. (2016, 2018); Blaszczynski, A. et al. (1990); Chou, C. et al. (2018); Watt, J.D. & Vodanovich, S.J. (1992)",p.15,"Boredom-proneness/addiction literature cluster cited for links between boredom and addictive/impulsive behaviour (FAITHFUL-Darling, p.15)."
bor-sec-20,cites,"Krueger, Joel & Colombetti, Giovanna",pp.18-19,"Source of the 'affective allure' phrase for the world's engaging pull, cited as what boredom's absence signals the lack of (FAITHFUL-Darling, p.18)."
bor-sec-20,cites,"Eldar, Eran et al. (2016)",p.13,"Cited for mood-as-'momentum,' the paper's only oblique gesture toward boredom's temporality/time-drag (FE)."
bor-sec-20,cites,"Heidegger, Martin -- Being and Time (1962)","pp.134, 176, 183","Source of the bulk of Darling's Heideggerian vocabulary -- primordial disclosure (p.134), 'inner condition which then reaches forth' (p.176), 'always in a mood' (p.183) -- all to Being and Time, not FCM (FAITHFUL-Darling)."
bor-sec-20,cites,"Heidegger, Martin -- The Fundamental Concepts of Metaphysics (1995)",pp.6-8,"Direct FCM citations limited to exactly two moments: the ~130-page scene-setting note (p.6) and two quotations from FCM p.67 on moods as 'essential background atmosphere' and a 'fundamental manner...of Being' (pp.7-8) (FAITHFUL-Darling, pp.6-8)."
bor-sec-20,cites-cluster-author,bor-sec-25,p.4,"Darling's citation of Elpidorou's regulatory theory of boredom (2018a) situates this source as closely related to but not identical with bor-sec-25; Darling's mechanism answers HOW boredom regulates, complementing Elpidorou's WHY (FE, per this batch's build plan -- not yet confirmed on disk)."
bor-sec-20,cites-cluster-author,bor-sec-26,p.4,"Per the same build-plan cross-reference, Darling's synthesis is read as complementary to bor-sec-26 (Elpidorou's regulatory-theory companion piece), pairing rather than substituting for it (FE -- not yet confirmed on disk)."
bor-sec-20,instances-in-text,Boredom-as-regulatory-signal (functional account),pp.12-14,"Adaptive boredom formally reconstructed: boredom-as-emotion tracks the rate of prediction-error reduction relative to an agent's expected rate, cashing out the psychological 'Goldilocks zone' as approximately-optimal Bayesian prediction-error minimisation (FAITHFUL-Darling, pp.12-14)."
bor-sec-20,instances-in-text,Profound/deep boredom (FCM 3rd form),pp.17-18,"Maladaptive/existential boredom read as aberrant precision-estimation: an overly rigid 'sticky hyperprior' produces globally pervasive prediction errors so that 'the world itself is boring' (FAITHFUL-Darling, p.18)."
bor-sec-20,qualifies,dark room problem,"p.3, footnote 1","Darling explicitly notes, but declines to resolve, the objection that a pure error-minimiser should seek maximal boredom/inactivity (FAITHFUL-Darling, p.3, footnote 1)."
bor-sec-20,shifts-debate-axis,unitary vs. plural boredom debate,"pp.3, 20","Predictive processing's resolution -- that emotion and mood are different hierarchical levels/timescales of one system -- is offered as dissolving rather than adjudicating whether boredom is 'one or many' (citing Elpidorou 2021; Tempelaar & Niculescu 2022) (FE)."
bor-sec-20,concedes,existential-escape / addiction behaviours,p.15,"Existential-escape coping strategies (binge eating, drinking, gambling, gaming, pornography, social media) are conceded as locally adaptive yet globally maladaptive; explicitly non-pathologizing -- 'the system is functioning largely how it is meant to (biologically)' (FAITHFUL-Darling, p.15, paraphrased)."
bor-sec-20,defines,three species of affective inference (interoceptive/emotional/affective),pp.19-20,"Differentiates mood (hyperpriors over precision) from emotion (precision of policy-beliefs) as related but formally distinct constructs within one active-inference scheme (FAITHFUL-Darling, pp.19-20)."
bor-sec-20,bridges-to-part-iii,Part III VLE/2D/VR disengagement interpretation,n/a,"P/anticipatory-application -- Darling's dual-register synthesis gives Part III a non-EEG-dependent vocabulary for interpreting disengagement as either a Goldilocks-zone mismatch (task too easy/complex, addressable through redesign) or a deeper mood-level 'loss of grip' (harder to remediate through redesign alone); echoes, without collapsing into, the FCM first/second- vs. third-form distinction."
bor-sec-20,grounds-measure,Boredom Experiment (VR Attention Study) dataset channels,n/a,"****** UNVERIFIED: precision-weighting as an attentional-allocation mechanism is flagged as the most plausible theoretical bridge for eye-tracking/gaze-variance/pupillometry channels in the not-yet-built dataset entry; no grounds-measure bridge is asserted as established -- the entry remains unbuilt as of 2026-07-14 and Darling's paper contains no first-party measurement of any kind (P/anticipatory-application)."
bor-sec-20,bridges-to-part-iii,Part III avoidant technology-use / disengagement-driven device use discussion,n/a,"P/anticipatory-application -- SS5.2's existential-escape/addiction analysis (phone-checking, gaming, social media) offers a ready framework for discussing avoidant device use during 2D-pole sessions, pairing rather than substituting for the cluster's dedicated addiction/escape literature."
