source,relation,target,locus,note
rdr-07,treats-game-element,honor system,sec 5.3,care rewarded excess killing penalized; buck vs black-coyote endings
rdr-07,treats-game-element,bison + poachers mission (Charles Smith),sec 5.3,indigenous conservation ethic and bison near-extinction commentary
rdr-07,treats-game-element,animals (~80 species + 15 legendary),sec 5.4,personalities/reputations; compendium situates ecology
rdr-07,treats-game-element,horses (white Arabian/war horses/abused mounts),sec 5.4,transport and bonding; revisionist marginalization reading
rdr-07,treats-game-element,predators (bears/wolves/panther/alligators),sec 5.4,nature's deadliness personified; legendary panther mythified by NPCs
rdr-07,treats-game-element,dynamic weather + survival,sec 5.3,warmth-rated clothing vs draining health core; dust storms; 48-min day
rdr-07,treats-game-element,map + Arthur's journal,sec 5.2,hand-drawn markers humanize interface; nature-over-culture sketch bias
rdr-07,treats-game-element,species compendium,sec 5.4,habitat/hunting-method/kill-count/uses communicate game-world ecology
rdr-07,treats-game-element,loading-screen photographs,sec 5.5.1,12 sepia stills set wistful Old West nostalgia; ambivalent symbolism
rdr-07,treats-game-element,campsites (Horseshoe Overlook to Beaver Hollow),sec 5.5.2,barometer of gang wellbeing trending toward industrialized areas
rdr-07,treats-game-element,'Exit Pursued by a Bruised Ego' bear hunt,sec 5.6,city-to-wild transition; unsettling skinning; meat-industry reflection
rdr-07,treats-game-element,Malcolm MacIntosh / 'Hopes for the Future',sec 5.1.1,anti-mining scientist NPC selling environmental-protection book
rdr-07,treats-game-element,Butcher Creek poisoning / Appleseed deforestation,sec 5.1.1,curse revealed as lead/arsenic poisoning; capitalist clear-cutting
rdr-07,extends-reading-of,Arthur Morgan characterization,sec 5.2,journal's animal/plant sketch preference frames Arthur as nature-over-culture
rdr-07,instances-in-text,decline of Old West,sec 6,Arthur's death symbolizes the New West overcoming the old
