source,relation,target,locus,note
bor-sec-43,cites,"Wu, H.-K., Lee, S.W.-Y., Chang, H.-Y., & Liang, J.-C. (2013); Yuen, S.C.-Y., Yaoyuneyong, G., & Johnson, E. (2011); Dhimolea, T.K., Kaplan-Rakowski, R., & Lin, L. (2022)",~p.5-6,"Cited findings that VR enables affective interaction with virtual characters, including oral-expression practice in language learning, supporting affective engagement (FAITHFUL-Lin et al., ~p.5-6)."
bor-sec-43,cites,"Misak, J. (2018)","~p.3, 5-6","Cited finding that VR role-play in virtual literature deepens affective engagement with literary material; also the review's single, thin touchpoint with a meta-cognition/attentional construct in Table 1 (FAITHFUL-Lin et al., ~p.3, 5-6)."
bor-sec-43,cites,"Islam, N., Beer, M., & Slack, F. (2015); Zhong, L. (2017); Sahlberg, P. (2016)",~p.6,"Cited findings supporting the education-system-pace challenge: technological advancement outpaces the education system's capacity to adapt and standardize curricula around VR (FAITHFUL-Lin et al., ~p.6)."
bor-sec-43,cites,"Reddy, P., Sharma, B., & Chaudhary, K. (2020)",~p.6,"Source of the digital-literacy definition, directly quoted, framing the digital-literacy challenge (FAITHFUL-Lin et al., ~p.6)."
bor-sec-43,cites,"Tsivitanidou, O.E., Georgiou, Y., & Ioannou, A. (2021); Necci, A., Cozzani, V., Spadoni, G., & Khan, F. (2015); Farmer, L.S., & Farmer, C.J. (2023); Andone, D., Vert, S., Frydenberg, M., & Vasiu, R. (2018)",~p.6,"Cited findings elaborating specific digital-literacy demands VR imposes on students: judging simulation-vs-real-world validity, mastering VR painting/sculpting tools, and sharing/presenting work in virtual environments (FAITHFUL-Lin et al., ~p.6)."
bor-sec-43,cites,"Abich, J., Parker, J., Murphy, J.S., & Eudy, M. (2021)",~p.7,"Cited finding that teachers may lack proficiency in VR operation and application, limiting instructional use, supporting the teacher-proficiency challenge (FAITHFUL-Lin et al., ~p.7)."
bor-sec-43,cites,"Jensen, L., & Konradsen, F. (2018)",~p.7,"Cited finding, closely paraphrased, that instructors need the ability to produce and edit head-mounted-display content for VR to become a relevant instructional tool (FAITHFUL-Lin et al., ~p.7)."
bor-sec-43,cites,"Fransson, G., Holmberg, J., & Westelius, C. (2020)",~p.7,"Primary interview study (N=28 teachers) on the technological threshold and learning curve of operating head-mounted VR equipment, one of only two explicitly sampled sources in the review (FAITHFUL-Lin et al., ~p.7)."
bor-sec-43,cites,"Alfalah, S.F. (2018)",~p.7,"Primary questionnaire study (N=30 IT teachers), directly quoted ('may be maximized for the integration of VR technology'), proposing teacher training as the remedy to the proficiency challenge (FAITHFUL-Lin et al., ~p.7)."
bor-sec-43,instances-in-text,"Table 1 (33-article PRISMA-screened corpus with inclusion rationale)",~p.3-4,"Worked example of the review's full evidentiary base: every included article listed with first author, title, year, and reason for inclusion; the great majority are themselves reviews or conceptual introductions rather than primary empirical studies (FAITHFUL-Lin et al., ~p.3-4, with P/anticipatory-application for the review-of-reviews observation)."
bor-sec-43,grounds-measure,Boredom Experiment (VR Attention Study) -- engagement self-report channel,n/a,"****** UNVERIFIED: Wang and Degol's (2014) tripartite engagement construct, or a derivative short-form self-report instrument, offers a plausible engagement/self-report channel for the not-yet-built VR Attention Study dataset entry, complementing rather than duplicating that entry's likely physiological (EEG/eye-tracking) channels; unconfirmed until the dataset entry specifies its own instrumentation (P/anticipatory-application)."
bor-sec-43,bridges-to-part-iii,Part III tripartite engagement-coding frame for VR-deployment strata,n/a,"P/anticipatory-application -- Wang and Degol's (2014) cognitive/behavioral/affective model, operationalized end-to-end here, is a plausible off-the-shelf coding frame for Part III's own VR-deployment survey items: rather than a single scalar engagement-vs-boredom contrast, Part III could code its desktop-3D vs. video-only strata and lab vs. deployment poles separately along all three dimensions, potentially revealing dimension-specific (e.g., affective-only) gains a single-item measure would collapse."
bor-sec-43,bridges-to-part-iii,Part III mixed/contested-result framing precedent,n/a,"P/anticipatory-application -- the review's own internal behavioral-engagement debate (positive-participation vs. negative-absorption vs. virtual/real transfer-gap) models the mixed, stratum-dependent result Part III should expect and be prepared to report honestly, rather than a clean VR-increases-engagement finding; a citable precedent for framing contested results as a genuine debate rather than a null result to be explained away."
bor-sec-43,bridges-to-part-iii,Part III lab-vs-deployment facilitator-proficiency confound,n/a,"P/anticipatory-application -- the review's teacher/facilitator-proficiency barrier is structurally analogous to a variable Part III's deployment stratum must track but the lab stratum can hold constant (who operates/troubleshoots the VR apparatus); the deployment pole may inherit exactly this proficiency gap, a plausible confound for any lab-vs-deployment engagement contrast Part III draws."
