source,relation,target,locus,note
rdr-06,cites,Jason Schreier 2018,"Sec. Once Upon Some Times","Documents Rockstar's exploitative crunch labor on RDR2 (complicity caveat)."
rdr-06,cites,Felix Zimmermann 2022,"Sec. Critical Potentiality","RDR2 as 'ambience action game'; positioned beside this article's temporal account (RDR2-specific scholarship)."
rdr-06,cites,John Wills forthcoming 2023,"Sec. Critical Potentiality","Sublime reflection and mundane realism in Rockstar's historical West (RDR2-specific scholarship)."
rdr-06,contests,realism-blaming explanation of slowness,"Sec. Slow Your Horse / Press X to Wait","Rejects 'excessive verisimilitude' as the cause; relocates frustration in temporal rupture letting reality 'bleed through.'"
rdr-06,contests-reading-of,radical slowness as player-only subversion,"Sec. Slow Your Horse","Inverts Scully-Blaker: RDR2 makes radical slowness the dominant DESIGNED mode, not just a chosen player act."
rdr-06,extends-reading-of,Dead Eye as hegemonic mastery,"Sec. Action and Stasis","Recodes the series' bullet-time ability: mastery-slowness, yet recoded by surrounding slow time; not radical slowness."
rdr-06,concedes,RDR2 not a political panacea,"Sec. Press X to Wait","Concedes RDR2 is inextricably enmeshed in capitalist design, ideology, and labor practices."
rdr-06,qualifies,negative discourse a vocal minority,"Sec. Critical Potentiality","Qualifies that frustrated players may be a vocal minority against record-breaking commercial success."
rdr-06,treats-game-element,Press X button prompts,"Sec. Press X to Wait","Pressing X to wait (or refraining) opens a contemplative play space vs instrumental X-presses to shoot/punch/leap."
rdr-06,treats-game-element,drawer-by-drawer looting,"Sec. Action and Stasis (Fig. 1)","Searching every cupboard/drawer one by one as paradigmatic stasis extending a pickup into unavoidable beats."
rdr-06,treats-game-element,looting bodies and skinning animals,"Sec. Action and Stasis","Repetitive canned animations whose cumulative volume yields considerable wait time."
rdr-06,treats-game-element,Eagle Eye tracking,"Sec. Action and Stasis","Slows time, mutes color, illuminates a vapor trail; deceleration engine of legendary hunts."
rdr-06,treats-game-element,Dead Eye bullet time,"Sec. Action and Stasis","Combat ability slowing the game clock to line up shots; hinge between hegemonic and slow time."
rdr-06,treats-game-element,slow horseback traversal,"Sec. Travel and Stillness","29-sq-mi world; ~16 min by horse / 3+ hrs walking; designed stillness privileging vistas and journey over destination."
rdr-06,treats-game-element,horse stamina and permanent horse death,"Sec. Travel and Stillness","Stamina tempers sprint; horse death forces walking out on foot until camp/town, reinforcing slow tempo."
rdr-06,treats-game-element,auto-run cinematic travel,"Sec. Travel and Stillness","Auto-pilots the horse and seizes the camera; explicitly removes player agency while injecting contemplative inaction."
rdr-06,treats-game-element,gated obscured fast-travel,"Sec. Travel and Stillness","Warp locked behind story missions and camp upgrades; some players never find it; refuses acceleration logic."
rdr-06,treats-game-element,no horseback in camp,"Sec. Travel and Stillness","Players must dismount and walk methodically through the camp hub between tents and wagons."
rdr-06,treats-game-element,massive narrative scale,"Sec. Narrative and Prolongment","109 missions, ~2000-page script, 40-60 hrs; cyclical hope/defeat as the basis of prolongment."
rdr-06,treats-game-element,Arthur's tuberculosis arc,"Sec. Narrative and Prolongment","Diagnosis Ch.5 mission 65; ~30-mission decline degrading abilities; refuses narrative economy and avoidance of death."
rdr-06,instances-in-text,legendary grizzly-bear hunt,"Sec. Action and Stasis (Fig. 2)","Ch.2 tutorial: prints, Eagle Eye, vapor trail, bait, scripted ambush — systematic slow time in optional activity."
rdr-06,instances-in-text,fireside solitude reading,"Sec. Press X to Wait (Fig. 3)","Adjusting the camera at the campfire: still playing, software still running — stillness reframed as action via Galloway."
rdr-06,shifts-debate-axis,player-agency to scripted-constraint,"Sec. Slow Your Horse / Travel and Stillness","Relocates temporal politics from player choice to design that withholds/forecloses agency to produce critical slowness."
