source,relation,target,locus,note
bor-sec-30,construct-measured-by,situational vs. trait/state boredom <- EEG frontal alpha asymmetry,~p.6-7,"The paper's own construct-measure pairing: the trait/state distinction is operationalized via baseline FEA (trait test, null) vs. FEA slope/intercept during peg turning (state test, supported) (FAITHFUL-Perone et al., ~p.6-7)."
bor-sec-30,cites,"Farmer, Richard, & Sundberg, Norman D. (1986) -- Boredom Proneness Scale",~p.5,"Source of the Boredom Proneness Scale, the study's primary trait-boredom instrument (FAITHFUL-Perone et al., ~p.5)."
bor-sec-30,cites,"Caldwell, Linda L., Smith, Edward A., & Weissinger, Ellen (1992) -- Leisure Experience Battery",~p.5,"Source of the leisure-boredom subscale, one of two scales driving the key FEA-slope finding (FAITHFUL-Perone et al., ~p.5)."
bor-sec-30,cites,"Zuckerman, Marvin (1994) -- Sensation Seeking Scale / Boredom Susceptibility Scale",~p.5,"Source of the Boredom Susceptibility Scale, retained despite low reliability (alpha=.38) for its unique relation to approach-oriented traits (FAITHFUL-Perone et al., ~p.5)."
bor-sec-30,cites,"Fahlman, Shelley A., Mercer-Lynn, Kimberley B., Flora, David B., & Eastwood, John D. (2013) -- Multidimensional State Boredom Scale",~p.5,"Source of the 7-item state-boredom manipulation-check instrument administered post-task (FAITHFUL-Perone et al., ~p.5)."
bor-sec-30,cites,"Festinger, Leon, & Carlsmith, James M. (1959)",~p.3-4,"Originators of the peg-turning paradigm adapted as the study's boredom-induction task (FAITHFUL-Perone et al., ~p.3-4)."
bor-sec-30,cites,"Markey, Amanda, Chin, Alycia, Vanepps, Eric M., & Loewenstein, George (2014)",~p.3-4,"Source of the computerized peg-turning adaptation this study models its task on, and of the validation finding that peg turning is rated the most boring of a task battery (FAITHFUL-Perone et al., ~p.3-4)."
bor-sec-30,cites,"Harmon-Jones, Eddie, & Allen, John J. B. (1997)",~p.2,"Foundational evidence for FEA covariation with approach/avoidance behavioral sensitivity, underlying the approach-avoidance conceptual model this study relies on (FAITHFUL-Perone et al., ~p.2)."
bor-sec-30,cites,"Tomarken, Andrew J., Davidson, Richard J., & Henriques, Jeffrey B. (1990)",~p.2,"Foundational trait-FEA evidence: resting frontal asymmetry predicts affective responses to films (FAITHFUL-Perone et al., ~p.2)."
bor-sec-30,cites,"Choi, Dongwook, Sekiya, Toko, Minote, Naoki, & Watanuki, Shigeki (2016)",~p.2,"First of three evidentiary lines motivating the study's hypotheses: reappraisal of negative stimuli is associated with relative greater left frontal activity than mere observation (FAITHFUL-Perone et al., ~p.2)."
bor-sec-30,cites,"Kelley, Nicholas J., Hortensius, Ruud, Schutter, Dennis J. L. R., & Harmon-Jones, Eddie (2017)",~p.2,"Second evidentiary line: review of tDCS studies showing induced relative greater/less left frontal activity increases approach-/avoidance-oriented behaviors respectively (FAITHFUL-Perone et al., ~p.2)."
bor-sec-30,cites,"Perez-Edgar, Koraly, Kujawa, Autumn, Nelson, Sara K., Cole, Charlotte, & Zapp, Daniel J. (2013)",~p.2;7,"Third evidentiary line and direct discussion-section parallel: precedent for trait-state FEA interactions emerging under task/stress conditions but not at baseline, mirroring this study's own pattern (FAITHFUL-Perone et al., ~p.2, 7)."
bor-sec-30,cites,"Mercer-Lynn, Kimberley B., Bar, Rachel J., & Eastwood, John D. (2014)",~p.1,"Definition of boredom as conflict between aversive attentional disengagement and approach motivation; cited precedent for trait-state boredom interaction in a lab setting (FAITHFUL-Perone et al., ~p.1)."
bor-sec-30,cites,"Weybright, Elizabeth H., Caldwell, Linda L., Ram, Nilam, Smith, Edward A., & Wegner, Lisa (2015)",~p.1,"Co-author's own prior work on trait-state boredom interaction with substance use, cited as precedent for the trait-state boredom framework this study extends into neurophysiology (FAITHFUL-Perone et al., ~p.1)."
bor-sec-30,cites,"Zotev, Vadim, et al. (2016)",~p.8-9,"Neurofeedback study shifting frontal activity leftward and reducing depressive symptoms, cited to motivate a future-direction gesture toward boredom-focused neurofeedback intervention (FE, ~p.8-9)."
bor-sec-30,cites,"Hane, Amie A., & Fox, Nathan A. (2006)",~p.9,"Malleability of early approach/avoidance biases based on contextual/caregiving factors, cited for the paper's developmental-origins future-direction gesture (FE, ~p.9)."
bor-sec-30,cites-cluster-author,"Barry, Robert J., Clarke, Adam R., Johnstone, Stuart J., Magee, Christopher A., & Rushby, Jacqueline A. (2007) -- EEG Differences Between Eyes-Closed and Eyes-Open Resting Conditions",~p.3-4,"Genuine, direct in-text citation (not an inferred cluster link): cited for the premise that lower alpha reflects cortical activation, and to support including both eyes-open and eyes-closed baseline blocks since correlates are not always observed for both. Same-cluster unit bor-sec-27 (Strand D)."
bor-sec-30,extends,"Fox, Nathan A. (1994) -- dynamic cerebral processes underlying emotion regulation",~p.8,"Extends Fox's hemispheric-interplay framework (FEA as dynamic interplay shaped by trait disposition and context) with a novel empirical demonstration of directional evolution over the course of several minutes during a redundant task (FAITHFUL-Perone et al., ~p.8)."
bor-sec-30,extends,"Hewig, Johannes (2018) -- intentionality in frontal asymmetry research",~p.2;7,"Empirically extends Hewig's proposal that FEA reflects the strength of an intention to act (approach or avoidant) even absent overt action, into the novel context of boredom coping (FAITHFUL-Perone et al., ~p.2, 7)."
bor-sec-30,qualifies,"Coan, James A., Allen, John J. B., & McKnight, Patrick E. (2006) -- capability model",~p.7-8,"Applies and qualifies the capability model to a novel task context (peg turning), evidencing that neural correlates of emotion-regulatory capacity emerge only under active challenge, not at rest, where 'any number of unknown processes are at work' (FAITHFUL-Perone et al., ~p.7-8)."
bor-sec-30,shifts-debate-axis,situational <-> trait framing,~p.6-8,"Reframes the axis by showing trait-boredom individual differences on FEA emerged only at the state/task level (FEA slope during peg turning), not at trait-matched baseline -- evidence that trait dispositions may only become physiologically legible once actively situated in a boring task (FAITHFUL-Perone et al., ~p.6-8)."
bor-sec-30,shifts-debate-axis,self-report <-> physiological-marker as ground truth,~p.8,"Reports a genuine dissociation: post-task self-reported state boredom did not correlate with FEA at any point, even though FEA slope tracked trait-boredom self-report scales, cautioning against treating self-report and physiological boredom indices as mutually confirmatory (FAITHFUL-Perone et al., ~p.8)."
bor-sec-30,qualifies,EEG frontal-asymmetry-as-boredom-marker <-> confound-with-arousal,~p.7 (absence noted),"The source never discusses arousal as a construct or confound -- the word does not occur anywhere in the article -- but performs an analogous specificity check (frontal-vs-parietal control; average-reference robustness) that is the closest it comes to ruling out a generic, non-arousal-specific confound; this characterization of the source's relation to the debate axis is our own (P/anticipatory-application)."
bor-sec-30,qualifies,boredom as unified construct <-> heterogeneous family (within trait boredom),~p.6-7,"Boredom susceptibility was uncorrelated with the other trait/state scales and its FEA-slope relation did not reach significance despite a similar directional trend, evidencing heterogeneity within trait boredom itself rather than a single unified dimension (FAITHFUL-Perone et al., ~p.6-7)."
bor-sec-30,grounds-measure,"Boredom Experiment (VR Attention Study): EEG frontal alpha asymmetry channel",n/a,"****** UNVERIFIED: this paper's title and core measure exactly match the controlled measure-axis label 'EEG frontal alpha asymmetry,' and its F3/F4 alpha-band computation plus slope/intercept (RCA) method are directly reusable for any dataset recording repeated-measures frontal EEG across a boredom-inducing session; the dataset entry does not exist on disk, so the match to its actual instrumentation cannot be confirmed (P/anticipatory-application)."
bor-sec-30,bridges-to-part-iii,Part III self-report vs. physiological-index interpretive caution,n/a,"P/anticipatory-application -- the FEA/post-task-self-report dissociation observed here cautions Part III against assuming self-report boredom measures and any future physiological index (via the linked VR Attention Study dataset) would be mutually confirmatory."
bor-sec-30,bridges-to-part-iii,Part III strata interpretation (lab-VR vs. deployment-2D-PC baseline-vs-task-level effects),n/a,"P/anticipatory-application -- this study's finding that trait-boredom effects surfaced only at the task/state level, not at baseline, offers Part III a frame for interpreting any null baseline-style individual-difference findings against significant in-task or in-session ones across its desktop-3D vs. video-only strata."
bor-sec-30,bridges-to-part-iii,Part III repeated/extended-exposure engagement analysis,n/a,"P/anticipatory-application -- the paper's demonstration that FEA shifts directionally over several minutes as task redundancy persists is a candidate physiological analogue for any Part III finding that longer or repeated VLE exposure correlates with increasing self-reported boredom or disengagement."
