source,relation,target,locus,note
bor-sec-45,contests-reading-of,"Capobianco's discontinuist reading of Being and Time (READING/CLAIM)","p.1, 25 (n.1)","O'Brien's own explicit polemical target: judges Capobianco's view that BT's difficulties require reading the later Heidegger as discontinuous with the earlier 'a less than hermeneutically honest approach to a text' (FAITHFUL-O'Brien, p.25 n.1)."
bor-sec-45,contests-reading-of,"standard misreadings of BT as existentialism/nihilism/anthropology/psychology/humanism/subjectivism (READING/CLAIM)",p.1,"Named at the outset as the 'myriad ways' BT was misinterpreted, which the whole chapter works to correct (FE, p.1)."
bor-sec-45,shifts-debate-axis,continuity vs. discontinuity of early/late Heidegger (DEBATE-AXIS),"p.1-2, 25 (n.1)","The chapter's central organizing debate axis, staged explicitly against Capobianco; O'Brien takes the continuist side throughout (FE)."
bor-sec-45,shifts-debate-axis,fundamental ontology vs. psychology/anthropology/existentialism/humanism (DEBATE-AXIS),p.15-18,"Heidegger's own repeated insistence that mood-analysis serves fundamental ontology alone, against the field's persistent tendency to read Angst/Befindlichkeit as a contribution to psychology or existentialist humanism (FE)."
bor-sec-45,shifts-debate-axis,logic/non-contradiction vs. meaningfulness of talk about the Nothing (DEBATE-AXIS),p.4-7,"Carnap/logical-positivist dismissal of 'the Nothing' as illogical nonsense vs. Heidegger's claim that logic's authority over the being-question is itself an unexamined, question-begging assumption (FAITHFUL-O'Brien, citing IM 25-27)."
bor-sec-45,qualifies,fallenness / turning-away (Verfallenheit) (TERM),"p.19, 21-23","Fallenness is not counter-evidence against what bare moods disclose but evidence for it: 'in the evasion itself the ""there"" is something disclosed' (FAITHFUL-O'Brien, p.19, quoting SZ 135)."
bor-sec-45,extends-reading-of,"Heidegger, Martin -- Being and Time (SZ)","p.14-24","O'Brien's own extension: argues BT already 'carefully laid the groundwork' for the 1929/1935/1940s treatments of the Nothing, a continuity claim requiring active textual argument rather than restatement (FE, p.14-15)."
bor-sec-45,bridges-to-part-iii,Part II dissertation (metaphysics of presence / VR ontology),n/a,"(P/anticipatory-application) O'Brien's argument against reducing being to bare continuous presence, and the intentionality material (lamp/picture/car), offers Part II a rigorously argued precedent for questioning accounts of virtual/mediated presence that assume unmediated presence as an unproblematic baseline."
bor-sec-45,bridges-to-part-iii,"Part II dissertation (Befindlichkeit/Stimmung as existentiale, not psychological state)",n/a,"(P/anticipatory-application) Reinforces Part II's 'genus virtual-object / phantasma as originary' terminology lock by supplying an independent argument for treating structural/ontological affect-categories as prior to occurrent psychological description."
bor-sec-45,bridges-to-part-iii,"Part III dissertation (minimal relevance, honest flag)",n/a,"(P/anticipatory-application) This chapter's relevance to Part III's boredom/attention survey material is minimal and should not be forced: no boredom-specific analysis, no measures, no empirical claims; any parallel claim about profound boredom as a Grundstimmung should be sourced to FCM directly (bor-sec-04, bor-sec-13) rather than to this chapter, whose own case is anxiety."
