source,relation,target,locus,note
bor-sec-39,cites,"Prieto, L.P., Sharma, K., Dillenbourg, P., & Jesus, M. (2016)",p.3,"Teaching-analytics/orchestration-load eye-tracking study cited as prior evidence that eye-tracking data is an important source of information in educational settings (FAITHFUL-Sharma et al., p.3)."
bor-sec-39,cites,"Pelanek, R. (2015)",p.12,"Source of the Normalized Root Mean Squared Error (NRMSE) metric used to evaluate every prediction result (FAITHFUL-Sharma et al., p.12)."
bor-sec-39,cites,"Sharma, K., Caballero, D., Verma, H., Jermann, P., & Dillenbourg, P. (2015a, 2015b)","p.3-4, 9-10","Self-citations to collaborative/joint-attention eye-tracking studies in MOOC and pair-programming contexts, part of the with-me-ness research program this paper extends (FAITHFUL-Sharma et al., p.3-4, 9-10)."
bor-sec-39,contests,"Byrne, B., Freebody, P., & Gates, A. (1992)","p.15-16","Sharma et al.'s own finding -- that good performers/high-motivation students have greater content coverage and reading time -- directly contradicts Byrne et al.'s longitudinal finding that the best-performing readers were the fastest readers (FAITHFUL-Sharma et al., p.15-16)."
bor-sec-39,cites,"Reinking, D. (1988)",p.15-16,"Cited alongside Byrne et al. as part of an unresolved prior literature finding no relation between comprehension and reading time, contextualizing rather than adjudicating the paper's own reading-time result (FAITHFUL-Sharma et al., p.15-16)."
bor-sec-39,qualifies,"Millis, K.K., & King, A. (2001); Dowhower, S.L. (1987)",p.16,"The authors explicitly distinguish their AOI-backtrack construct from the literal-rereading-improves-comprehension finding in this cited literature, since students refer back to still-visible slide content rather than rereading completed material, cautioning that the parallel should be drawn only cautiously (FAITHFUL-Sharma et al., p.16)."
bor-sec-39,shifts-debate-axis,reading-time-vs-performance debate (speed-as-skill vs. coverage/dwell-time-as-engagement),"p.15-16","Surfaces the divergence between Byrne et al.'s speed-based reading-performance finding and this paper's own coverage/dwell-time-based finding, resolving it only by invoking Just and Carpenter's caution that there is no single mode of reading, without itself adjudicating between the two accounts (FAITHFUL-Sharma et al., p.15-16)."
bor-sec-39,instances-in-text,"content-coverage / with-me-ness mediation model (Table 2; Figs. 6, 8-10)","p.10-13, 16-17","Worked example of the paper's central mediation finding: motivation predicts content coverage and with-me-ness (both perceptual and conceptual), each of which fully mediates the motivation-learning relationship, while AOI misses/backtracks only partially mediate it (FAITHFUL-Sharma et al., p.10-13, 16-17)."
bor-sec-39,grounds-measure,Boredom Experiment (VR Attention Study) -- eye-tracking channel,n/a,"****** UNVERIFIED: Sharma et al.'s four-level gaze-variable framework (content coverage, scanpath/AOI variables, perceptual and conceptual with-me-ness) offers a plausible methodological template for a future VR attention study's eye-tracking channel, but VR headset-integrated eye tracking differs substantially in geometry (3D gaze vectors, headset-relative AOIs, no external teacher-deixis channel) from this study's 2D screen-based paradigm; linkage requires the dataset entry's own instrumentation to be confirmed (P/anticipatory-application)."
bor-sec-39,grounds-measure,Boredom Experiment (VR Attention Study) -- ML/predictive-analytics channel,n/a,"****** UNVERIFIED: The VGG-19-heat-map-feature-extraction + LASSO + Gaussian-Process/SVM/Random-Forest/GAM regression pipeline offers a concrete engineering template for a future automated engagement/boredom-scoring layer built on VR gaze data, but this is unconfirmed until the dataset entry specifies its own instrumentation and whether it would attempt an analogous AI-prediction layer at all (P/anticipatory-application)."
bor-sec-39,bridges-to-part-iii,Part III self-report/behavioral-log triangulation problem,n/a,"P/anticipatory-application -- Sharma et al.'s own framing gap (click-stream/keystream analytics fail to capture passive video watching) parallels the evidentiary gap Part III faces with self-report and behavioral-log measures of student boredom in VLE settings; their response (adding a stimulus-derived, multi-level gaze-variable framework) offers Part III a template for triangulating a self-report boredom/motivation measure against independent behavioral channels, complementary to the EEG-gaze triangulation modeled in Kim et al. (bor-sec-28)."
bor-sec-39,bridges-to-part-iii,Part III VLE co-watching / joint-attention correction,n/a,"P/anticipatory-application -- the with-me-ness construct (gaze-based teacher-student co-attention, perceptual + conceptual) is a plausible proxy instrument for measuring joint/shared attention in VLE co-watching contexts; given the corrected Part III reading that the VLE's spatial-proximity-plus-voice co-watching design entails structural, group-assigned co-attention rather than an individually chosen WE, with-me-ness-style measures could in principle test whether that structurally mandated co-attention is actually achieved at the level of gaze."
bor-sec-39,bridges-to-part-iii,Part III motivation-vs-boredom vocabulary boundary caution,n/a,"P/anticipatory-application -- this source's own silence on 'boredom' (zero occurrences in the full text) is an instructive caution: a well-instrumented, nineteen-page motivation/attention study can proceed productively without ever invoking boredom as a construct, so motivation-deficit or low-engagement findings drawn from adjacent educational-technology/eye-tracking literature should not be treated as automatically equivalent to a boredom finding when Part III cites STEM sources of this kind."
