source,relation,target,locus,note
rdr-09,instances-in-text,not-not-me in player speech slippage,Differing Approaches and Emotional Connection to the Character,"players alternate 'Arthur did X' and 'I/we did X' (e.g., we rescued Jack)"
rdr-09,instances-in-text,mirror neurons grounding embodiment and empathy,Living Vicariously Through the Character,"seeing another body's movement/emotion activates egocentric brain areas as if doing it"
rdr-09,extends,player as simultaneously performer character and audience,Differing Approaches and Emotional Connection to the Character,"extends Schechner's quadrangle: the player is all three at once"
rdr-09,extends,games intensify identification beyond film and novels,Living Vicariously Through the Character,"extends Klimmt identification: acting (not watching) deepens the self-perception shift"
rdr-09,extends,honor scale carries implicit ideology,The Experience of Play,"extends Jensen's implicit rules: tacitly rewards 'good returns to those who put good out'"
rdr-09,qualifies,game restrictions are necessary narrative scaffolding,Game Mechanics,"clouded map, walls, instant death west of Blackwater read as enabling not limiting"
rdr-09,qualifies,first-time player as spectator yields more sincere performance,Research for the Role,"replayers align with trained actor; Othello analogy for reinterpretation"
rdr-09,concedes,empathy from games does not replace real intercultural contact,Empathizing With the Other,"geisha and language-learning analogies; one must finally practice on real people"
rdr-09,concedes,player race and gender effects on performing Arthur are unexamined,Conclusion,"Black-woman vs White-man example flagged as future work"
rdr-09,concedes,quantitative data on honor distribution is missing,Conclusion,"future work needs data on honorable/dishonorable/middle-ground players"
rdr-09,contests,games make players less empathetic / more violent,Introduction,"contests the violence-effects framing for narrative RPGs; argues the opposite for character-driven games"
rdr-09,shifts-debate-axis,from player-as-operator to player-as-actor,Players as Performers,"reframes play through Stanislavskian acting theory rather than technical mastery"
rdr-09,shifts-debate-axis,from structural/ideological to phenomenological-experiential reading,The Lifeworld,"centers felt first-person experience and lifeworld over ideology critique"
