source,relation,target,locus,note
rdr-08-mcevoy,cites,Martha Menchaca,Immigrant Discrimination (Naturalizing Mexican Immigrants),the 1896 Rodriguez naturalization case as public spectacle of anti-Mexican antagonism
rdr-08-mcevoy,cites,RealPixels,'Playing' History (YouTube series),sourced the coins-over-the-eyes Gaelic burial reading of Davey's death
rdr-08-mcevoy,extends,procedural rhetoric,Critical Context to A Return to Rhetoric,extends Bogost's Animal Crossing debt analysis to RDR2's market/morality/law systems
rdr-08-mcevoy,extends,reader-response theory,Critical Context,extends Rosenblatt/Fish from literary texts to a reading method for narrative video games
rdr-08-mcevoy,extends-reading-of,Wolfenstein: New Order (Denning),'Playing' History,applies Denning's enemy-reduction reading to RDR2's mandatory Pinkerton shootouts
rdr-08-mcevoy,qualifies,enemy reduction,'Playing' History,qualifies that RDR2 preserves the humanity of passive NPCs unlike New Order's monstrous enemies
rdr-08-mcevoy,concedes,games prioritize entertainment over historical analysis,A Return to Rhetoric (Denning p.195),concedes developers are not interested in why-did-it-occur / why-is-it-significant
rdr-08-mcevoy,contests,games as mere entertainment incapable of teaching,A Return to Rhetoric (Ostenson),argues games are worth academic examination as teaching tools despite that view
rdr-08-mcevoy,contests-reading-of,GTA V consequence-free open world,Worldbuilding,contrasts RDR2's enforced social reaction against GTA V's escapist mayhem with few consequences
rdr-08-mcevoy,shifts-debate-axis,locus of game rhetoric (narrative vs. systems),A Return to Rhetoric,relocates RDR2's rhetoric from plot/dialogue to coded systems (Honor + reactive NPCs)
rdr-08-mcevoy,shifts-debate-axis,realism as pedagogy vs. romanticization,Opening framing,holds open that RDR2 simultaneously teaches and romanticizes a recreated American past
rdr-08-mcevoy,instances-in-text,Honor system,A Return to Rhetoric,worked reading - polite/spare/low-crime = high honor; rob/murder/harm animals = low honor
rdr-08-mcevoy,treats-game-element,Valentine saloon brawl with Tommy,'Playing' History,tutorial brawl read as dual-purpose: combat training plus marker of Arthur's potential dishonor
rdr-08-mcevoy,treats-game-element,Arthur's two honor-contingent deaths,A Return to Rhetoric,peaceful sunrise vs. Micah's bullet read as the death the player deserves
rdr-08-mcevoy,treats-game-element,Dead Eye targeting system,'Playing' History,work-vs-play example; also usable to kill an innocent horse at an honor cost
rdr-08-mcevoy,treats-game-element,Charlotte Braithwaite suffragette mission,'Playing' History,scripted chaperoning read as Arthur written respectful; recurring Saint Denis protester harassed by default NPCs
rdr-08-mcevoy,treats-game-element,Leviticus Cornwall and the Pinkertons,'Playing' History,read as Gilded-Age robber-baron stand-ins (Vanderbilts/Rockefellers) and economic Othering
rdr-08-mcevoy,treats-game-element,Annesburg coal-mining town,'Playing' History,dying coal town figuring industrial decline and the close of the frontier economy
rdr-08-mcevoy,treats-game-element,'greaser' slur toward Javier,Immigrant Discrimination,in-game nativist language tied to Menchaca/Dinnerstein history of anti-Mexican discrimination
rdr-08-mcevoy,treats-game-element,'darkie' slur (prologue),Worldbuilding,period-situating language read as recalling White-maintained social hierarchies
rdr-08-mcevoy,treats-game-element,coins-over-the-eyes burial of Davey,'Playing' History,Gaelic/Irish-heritage custom read as a diversity cue amid period nativism
rdr-08-mcevoy,treats-game-element,epilogue (John Marston control),Opening framing,flagged as the segment where the player no longer controls Arthur
rdr-08-mcevoy,treats-game-element,Rhodes Grays-Braithwaites feud,Game Summary,Southern-states region; gang pits abolitionist and plantation families against each other
rdr-08-mcevoy,treats-game-element,open-world map free roam,Critical Context,the free-space-of-movement half of the play definition bounded by coded law and NPC reaction
rdr-08-mcevoy,cites-cluster-author,none,Works Cited,no cluster-mate (Bagnoli/Tuominen/Crowley/Wright/Donald & Reid/Vanderhoef & Payne/Ruffino/Moser/Ventomaki/Westerside & Holopainen) is cited
