source,relation,target,locus,note
ped-sec-10,cites,"Moreno, Roxana (INTERLOCUTOR)","p.226, 233-234","Source of the 'bells and whistles' framing and prior redundancy/coherence-effect findings this study's results are read against (FE, citing Moreno & Mayer 2000, 2002)."
ped-sec-10,cites,"Slater, Mel & Wilbur, Sylvia (INTERLOCUTOR)",p.226,"Source of the immersion-drives-presence FIVE framework motivating the study's 'optimistic' predicted route (FE, citing Slater & Wilbur 1997)."
ped-sec-10,cites,"Van Der Heijden, H. (INTERLOCUTOR)",p.233-234,"Source of the hedonic-vs-utilitarian information-systems distinction used to interpret the EEG overload finding (FE, citing Van Der Heijden 2004)."
ped-sec-10,cites,"Berka, Chris et al. (INTERLOCUTOR)",p.229-230,"Source of the EEG workload classifier and its validated boredom/optimal/overload bands (FE, citing Berka et al. 2004, 2007)."
ped-sec-10,cites,"Renninger, K.A. & Hidi, S. (INTERLOCUTOR)","p.227, 234","Source of situational-interest theory invoked to explain immersion's motivational-but-not-necessarily-learning-producing pull (FE, citing Renninger & Hidi 2016)."
ped-sec-10,cites,"Pekrun, Reinhard (INTERLOCUTOR)",p.234,"Cited for the broader claim that learners' emotional reactions substantially affect academic achievement (FE, citing Pekrun 2016)."
ped-sec-10,qualifies,redundancy principle (TERM),p.233,"Method (T vs T+N) effects on learning/affect were largely null, and one workload effect ran opposite to the redundancy prediction, confounded with the modality principle (FE)."
ped-sec-10,shifts-debate-axis,more immersion -> more learning <-> immersion adds presence but not learning,"p.225, 231-233","(FE) This is the debate axis's title-bearing primary source: the study's own headline finding is that immersive VR raises presence but lowers learning relative to desktop PC on an identical simulation, directly instantiating the axis's second pole against affordance-optimist readings elsewhere in the cluster (Dalgarno & Lee, Radianti)."
ped-sec-10,shifts-debate-axis,affective route (presence -> enjoyment/motivation -> learning) <-> cognitive-load route (presence -> distraction/extraneous load -> less learning),p.232-234,"(FE) The EEG workload/overload results are this cluster's most direct mechanistic evidence for the cognitive-load pole of axis 4: presence rose without a corresponding rise in learning beliefs/satisfaction, while EEG workload and overload-time rose specifically alongside the drop in knowledge gain, supporting a distraction/extraneous-load explanation over a purely affective/motivational one for this study's content and sample."
ped-sec-10,contests-reading-of,high-immersion-favorable media-comparison findings (Alhalabi 2016; Passig et al. 2016; Webster 2016) (READING/CLAIM),p.233,"(FE) The study's own results are explicitly positioned as diverging from these newer studies reporting learning benefits for high-immersion VR, while aligning with earlier lower-immersion-favoring findings (Moreno & Mayer 2002; Richards & Taylor 2015)."
ped-sec-10,extends-reading-of,"Moreno & Mayer (2002) / Richards & Taylor (2015) (READING/CLAIM)",p.233,"(FE) Extends the earlier PC-vs-more-immersive-medium learning disadvantage specifically to an HMD-vs-desktop-PC contrast with EEG-based mechanistic evidence, which the earlier studies lacked."
ped-sec-10,bridges-to-vle,vle-04-mark-attention-span,n/a,"(P/anticipatory-application) Mark's attentional-states framework (engagement x challenge quadrant, including a 'Frustrated' high-challenge/low-engagement quadrant, and her cited pupil-diameter/cognitive-load link) offers Part III a non-EEG vocabulary for the same overload phenomenon this study measures directly via EEG workload/overload-time."
ped-sec-10,bridges-to-part-iii,Part III dissertation (lab=VR / deployment=2D-PC poles caution),n/a,"(P/anticipatory-application) Demonstrates, with an identical simulation ported across media, that the higher-immersion pole is not automatically the higher-learning pole and that self-report presence/engagement can dissociate sharply from objective learning and workload — a dissociation Part III should anticipate when triangulating survey and behavioral/EEG-adjacent data."
ped-sec-10,bridges-to-part-iii,Part III dissertation (design-for-medium not port-across-media),p.234,"(P/anticipatory-application) The study's practical recommendation to design content specifically for a medium's affordances rather than porting it across media is directly relevant to how Part III should frame its own VLE's desktop-3D and 2D-video conditions as distinct designs rather than mere immersion-degree variants."
ped-sec-10,grounds-measure,****** UNVERIFIED: anchor not yet built (Boredom Experiment (VR Attention Study) dataset),n/a,"Per plan G0 decision 4, this bridge is left as an unverified pointer until the Boredom Experiment dataset entry is built; this study's EEG-derived boredom/optimal/overload workload bands would be the natural grounding point for that entry's own EEG conditions once it exists."
