source,relation,target,locus,note
ped-sec-08,construct-under-condition,affect: enjoyment & intrinsic motivation x IVR (HMD),p.7-8,"Significantly higher enjoyment, happiness, excitement, engagement, motivation; significantly lower boredom vs. slideshow (FAITHFUL-Parong&Mayer, Table 2)."
ped-sec-08,construct-under-condition,affect: enjoyment & intrinsic motivation x 2D video / slideshow / text,p.7-8,"Significantly lower on every positive-affect/motivation/engagement item measured relative to IVR (FAITHFUL-Parong&Mayer, Table 2)."
ped-sec-08,construct-under-condition,cognitive load (extraneous vs germane) x IVR (HMD),p.8-9,"Segmenting + generative summarizing (VR+ condition) closes the learning gap with slideshow without reducing affect ratings, read as managing the extraneous-load penalty (FAITHFUL-Parong&Mayer)."
ped-sec-08,defines,coherence principle (TERM),p.3,"People learn better when extraneous words/sounds/pictures are excluded; IVR's constant animation invoked as a likely violation (FAITHFUL-Parong&Mayer)."
ped-sec-08,defines,segmenting principle (TERM),p.3-4,"People learn better when lessons are presented in user-directed segments rather than continuously; IVR's continuous, non-user-paced delivery invoked as a likely violation (FAITHFUL-Parong&Mayer)."
ped-sec-08,defines,media-comparison study (TERM),"p.2, 5","Learning academic material with one medium compared to learning the same material in another medium; Experiment 1's design type (FAITHFUL-Parong&Mayer)."
ped-sec-08,defines,value-added study (TERM),"p.2, 8","An additional feature is added to an existing lesson and compared with the original; Experiment 2's design type (FAITHFUL-Parong&Mayer)."
ped-sec-08,defines,generative learning theory (select-organize-integrate) (TERM),p.8-9,"Meaningful learning occurs via selecting, organizing, and integrating incoming information; theoretical basis for the summarizing manipulation (FAITHFUL-Parong&Mayer, citing Mayer 2009/2014; Wittrock 1989)."
ped-sec-08,instances-in-text,The Body VR: Journey Inside a Cell (THEME),p.6,"The interactive biology simulation used as both the IVR lesson and the source material for the matched slideshow (FAITHFUL-Parong&Mayer)."
ped-sec-08,cites,"Mayer, Richard E. (AUTHOR)",throughout,"Co-author and primary theoretical source; cognitive theory of multimedia learning and its 12 design principles (FE)."
ped-sec-08,cites,"Sweller, John (INTERLOCUTOR)",p.3,"Cognitive load theory, source of the extraneous/germane processing distinction invoked to explain Experiment 1's deficit (FAITHFUL-Parong&Mayer)."
ped-sec-08,cites,"Clark, Richard E. (INTERLOCUTOR)","p.2, 5","Media-comparison-study skeptic ('media are mere vehicles that deliver instruction'); the paper positions its own design against this critique (FAITHFUL-Parong&Mayer)."
ped-sec-08,cites,"Kozma, Robert B. (INTERLOCUTOR)",p.5,"Counter-position to Clark in the media-influence-on-learning debate; media characteristics can matter for learning (FAITHFUL-Parong&Mayer)."
ped-sec-08,cites,"Moreno, Roxana (INTERLOCUTOR)",p.3-4,"Prior desktop-VR 2D-vs-3D findings (instruction in 2D more effective than identical 3D instruction) cited as foreshadowing this study's coherence mechanism (FAITHFUL-Parong&Mayer)."
ped-sec-08,cites,"Fiorella, Logan (INTERLOCUTOR)",p.8-9,"Generative learning theory / meta-analytic summarizing evidence (26/30 comparisons favoring summarizing, median d=0.50) underlying Experiment 2's design (FAITHFUL-Parong&Mayer)."
ped-sec-08,cites,"Wittrock, Merlin C. (INTERLOCUTOR)",p.8,"Generative model of learning, closely tied to Mayer's select-organize-integrate model (FAITHFUL-Parong&Mayer)."
ped-sec-08,cites,"Bandura, Albert (INTERLOCUTOR)",p.4,"Self-efficacy theory, background motivational apparatus for the interest/self-efficacy prediction (FAITHFUL-Parong&Mayer)."
ped-sec-08,cites,"Schunk, Dale H. (INTERLOCUTOR)",p.4,"Self-efficacy / achievement-behavior feedback-loop model (FAITHFUL-Parong&Mayer)."
ped-sec-08,cites,"Pintrich, Paul R. (INTERLOCUTOR)",p.4,"Value-expectancy synthesis of interest and self-efficacy theories (FAITHFUL-Parong&Mayer)."
ped-sec-08,cites,"Schiefele, Ulrich (INTERLOCUTOR)",p.3-4,"Interest theory (individual vs. situational interest) (FAITHFUL-Parong&Mayer)."
ped-sec-08,cites,"Dewey, John (INTERLOCUTOR)",p.4,"Century-old caution against situational-interest 'seductive details' hindering learning, cited to temper the interest-theory prediction (FAITHFUL-Parong&Mayer)."
ped-sec-08,qualifies,cognitive load (extraneous vs germane),p.9,"Attributes the bulk of Experiment 1's deficit to coherence-principle violation, secondarily to segmenting-principle violation and lower learner control -- a graded rather than single-cause account (FAITHFUL-Parong&Mayer)."
ped-sec-08,shifts-debate-axis,more immersion -> more learning <-> immersion adds presence/affect but not learning,p.7-10,"(P/anticipatory-application) Experiment 1 anchors the 'less learning' pole of debate axis 1 with a sharp motivation/outcome dissociation (d=0.92-1.12 favoring slideshow on learning, every affect item favoring IVR); Experiment 2 complicates a simple deficit reading by showing the gap is remediable via generative-strategy scaffolding rather than intrinsic to the medium."
ped-sec-08,bridges-to-vle,vle-04-mark-attention-span,n/a,"(P/anticipatory-application) Parong & Mayer's affect/engagement/motivation instrument bridges to Mark's engagement x challenge attentional-states quadrant; the paper's own cognitive-load account suggests IVR's high self-reported engagement may reflect perceptual/motoric challenge rather than the content's intended cognitive challenge, a candidate reading of why high engagement co-occurred with low factual retention -- not a claim either source makes."
ped-sec-08,bridges-to-part-iii,Part III dissertation (lab=VR pole immersion-learning caution),n/a,"(P/anticipatory-application) The Experiment 1 dissociation (motivational appeal up, learning outcome down under IVR) is a caution against reading Part III's own lab=VR pole enthusiasm/engagement signals as a proxy for learning gains without a paired outcome measure."
ped-sec-08,bridges-to-part-iii,Part III dissertation (pacing and generative-scaffolding as design levers),n/a,"(P/anticipatory-application) The Experiment 1 vs Experiment 2 contrast (same IVR content, different pacing/scaffold, different outcome) supports treating session pacing and generative-strategy scaffolding, not immersion per se, as the design lever worth instrumenting in any VLE-deployment discussion."
ped-sec-08,grounds-measure,Boredom Experiment (VR Attention Study) dataset,n/a,"****** UNVERIFIED: anchor entry not yet built. (P/anticipatory-application) This unit's boredom-rating item (VR significantly less bored than slideshow, p.7) is a natural grounds-measure candidate for cross-checking that dataset's own boredom operationalization under an HMD condition, once built."
