subject,stimulus,t_s,channel,value
S04,BOR,786,eye openness,1
S04,BOR,787,eye openness,1
S04,BOR,788,eye openness,1
S04,BOR,789,eye openness,1
S04,BOR,790,eye openness,1
S04,BOR,791,eye openness,0.666666666667
S04,BOR,792,eye openness,0.333333333333
S04,BOR,793,eye openness,1
S04,BOR,794,eye openness,0.666666666667
S04,BOR,795,eye openness,1
S04,BOR,796,eye openness,0.666666666667
S04,BOR,797,eye openness,1
S04,BOR,798,eye openness,1
S04,BOR,799,eye openness,1
S04,BOR,800,eye openness,1
S04,BOR,801,eye openness,0.666666666667
S04,BOR,802,eye openness,1
S04,BOR,803,eye openness,0.666666666667
S04,BOR,804,eye openness,1
S04,BOR,805,eye openness,1
S04,BOR,806,eye openness,1
S04,BOR,807,eye openness,1
S04,BOR,808,eye openness,1
S04,BOR,809,eye openness,0.666666666667
S04,BOR,810,eye openness,0.666666666667
S04,BOR,811,eye openness,1
S04,BOR,812,eye openness,0.666666666667
S04,BOR,813,eye openness,1
