source,relation,target,locus,note
bor-sec-22,cites,"Merrifield, Colleen, & Danckert, James (2014)",~p.255-256,"Psychophysiological correlates of boredom: rising heart rate, decreasing skin conductance over time (FAITHFUL-Tam et al., p.255-256)."
bor-sec-22,cites,"Farmer, Richard, & Sundberg, Norman D. (1986)",~p.256/264,"Originators of the boredom proneness construct/scale, the construct BFM's chronic-boredom account elaborates (FAITHFUL-Tam et al., p.256, 264)."
bor-sec-22,cites,"Baumeister, Roy F., & Vohs, Kathleen D. (2016) -- strength model of self-regulation",~p.262-263,"One of three self-control mechanisms BFM integrates: effortful attention-redirection depletes limited self-regulatory resources (FAITHFUL-Tam et al., p.262-263)."
bor-sec-22,cites,"Inzlicht, Michael, & Schmeichel, Brandon J. (2012) -- process model of self-control",~p.262-263,"Second integrated mechanism: the feedback loop shifts priorities from 'have-to' to 'want-to' goals, affecting attention/emotion/motivation (FAITHFUL-Tam et al., p.262-263)."
bor-sec-22,cites,"Fujita, Kentaro (2008) -- construal-level account of self-control",~p.262-263,"Third integrated mechanism: low-level (vs. high-level) construals of a task increase both boredom and self-control failure (FAITHFUL-Tam et al., p.262-263)."
bor-sec-22,cites,"Wolff, Wanja, & Martarelli, Corinna S. (2020)",~p.260-261,"Proposes boredom may confound ego-depletion research by imposing an unwanted self-control demand; BFM engages this emerging discourse directly (FAITHFUL-Tam et al., p.260-261)."
bor-sec-22,cites,"Milyavskaya, Marina, Inzlicht, M., Hope, N., & Koestner, R. (2019)",~p.260/263,"Boredom-ego-depletion confound speculation; heightened reward sensitivity under boredom cited as consistent with the process-model mechanism (FAITHFUL-Tam et al., p.260, 263)."
bor-sec-22,cites,"Struk, Andriy A., Carriere, J.S.A., Cheyne, J.A., & Danckert, J. (2017, 2020)",~p.256-257/264,"Empty-room vs. affordance-rich-room boredom study supporting the desired-engagement-level mechanism (2020); boredom-proneness/mind-wandering association (2017) (FAITHFUL-Tam et al., p.256-257, 264)."
bor-sec-22,shifts-debate-axis,attention-meaning orthogonality debate (BFM vs. MAC model),~p.263-264,"Reframes the attention/meaning debate around whether meaning is an independent predictor (MAC) or a precursor to IAE (BFM), proposing these as competing, empirically testable hypotheses (FAITHFUL-Tam et al., p.264)."
bor-sec-22,shifts-debate-axis,boredom arousal (high- vs. low-arousal) debate,~p.263-264,"Resolves the mixed literature on boredom's arousal profile by making arousal direction contingent on where post-IAE attention is directed, rather than a fixed property of boredom (FAITHFUL-Tam et al., p.263-264)."
bor-sec-22,shifts-debate-axis,boredom/ego-depletion confound debate,~p.260-263,"Proposes ego-depletion effects may in some cases reduce to failure to attain adequate attentional engagement rather than prior self-control effort, reframing the confound question (FAITHFUL-Tam et al., p.263)."
bor-sec-22,qualifies,"Westgate, Erin C., & Wilson, Timothy D. (2018) Study 1 meta-analysis",~p.264,"Notes that MAC's 'attention' operationalization (tendency to focus on one's thoughts) is closer to mind-wandering than to typical task-related sustained-attention measures used elsewhere in boredom research, limiting the conclusiveness of MAC's orthogonality claim (FAITHFUL-Tam et al., p.264)."
bor-sec-22,concedes,"Westgate, Erin C., & Wilson, Timothy D. (2018) Study 2 experimental finding",~p.264,"Concedes that Study 2's meaning manipulation had significant effects on both meaning and attentional difficulties -- a finding BFM reads as consistent with meaning being a precursor to attentional difficulties rather than fully orthogonal to attention (FAITHFUL-Tam et al., p.264)."
bor-sec-22,grounds-measure,Boredom Experiment (VR Attention Study) dataset channels,n/a,"****** UNVERIFIED: BFM's behavioral operationalizations (dual-task RT/error cost; DAN/DMN network balance) plausibly overlap with attention-based measures a VR attention study would collect, but this source uses no pupillometry, gaze/eye-tracking, or EEG; any grounds-measure linkage to the dataset's actual instrumentation requires independent confirmation (P/anticipatory-application)."
bor-sec-22,bridges-to-part-iii,Part III attention/engagement self-report instrument design,n/a,"P/anticipatory-application -- BFM's discrepancy-based IAE construct cautions that identical low-engagement self-report scores could reflect qualitatively different desired-engagement baselines; Part III should consider whether desired-engagement level was ever assessed as a moderator rather than assuming raw engagement scores map directly onto boredom."
bor-sec-22,bridges-to-part-iii,Part III individual-differences / strata interpretation (desktop-3D vs. video-only; lab-VR vs. deployment-2D-PC),n/a,"P/anticipatory-application -- BFM's trait-attentional vs. malleable long-term-factor bifurcation of chronic boredom offers two distinct readings of elevated boredom in the deployment/2D-PC pole (stable individual disposition vs. context-specific absence of a desired engagement target), with different intervention implications for design vs. individual-level remediation."
bor-sec-22,bridges-to-part-iii,Part III repeated/extended-exposure engagement analysis,n/a,"P/anticipatory-application -- BFM's operant/classical-conditioning account of boredom amplification predicts that early inadequate engagement, if uncorrected across a longer or multi-session VLE exposure, should compound rather than plateau, a testable prediction for any Part III data on session length vs. reported boredom/disengagement."
