source,relation,target,locus,note
ped-sec-12,cites,"Deci, Edward L. & Ryan, Richard M. (INTERLOCUTOR)",p.6,"Source of the 5-item intrinsic motivation scale adapted for the post-test (FE)."
ped-sec-12,cites,"Moreno, Roxana & Mayer, Richard (INTERLOCUTOR)",p.5-6,"Source of the five-interactivity-types taxonomy (dialoguing, controlling, manipulating, searching, navigating) used to characterize the simulation (FE)."
ped-sec-12,cites-cluster-author,ped-sec-09-makransky-lilleholt-emotional-value,p.10 (ref. 53),"Self-cites the cluster's own Makransky & Lilleholt (2018) SEM study of VR's emotional value as supporting literature for the presence-as-mediator discussion (FAITHFUL-Makransky, p.10)."
ped-sec-12,cites-cluster-author,ped-sec-11-makransky-petersen-desktop-sem,p.10 (ref. 54),"Self-cites the cluster's own Makransky & Petersen (2019) desktop-VR SEM process study in the same Discussion passage (FAITHFUL-Makransky, p.10)."
ped-sec-12,cites-cluster-author,ped-sec-10-makransky-presence-less-learning,p.2 (ref. 21),"Cites Makransky, Terkildsen & Mayer's 'more presence but less learning' study in the Introduction's background on immersive VR science-lab simulations (FE, p.2)."
ped-sec-12,cites-cluster-author,ped-sec-17-makransky-genetics-vle,p.4 (ref. 25),"Cites the cluster's own Makransky et al. (2016) medical-genetics VLE study as prior evidence that the Labster-style simulation approach is pedagogically effective (FE, p.4)."
ped-sec-12,qualifies,presence (spatial/physical),p.10,"Presence is proposed as the mechanism explaining why physical location becomes unimportant, but the study offers no presence instrument to test the claim — a self-acknowledged theoretical gap (P/anticipatory-application)."
ped-sec-12,qualifies,self-efficacy,p.9-10,"The overall null difference conceals a significant mastery-orientation x setting interaction, qualifying 'equivalence' as conditional rather than unconditional for this one outcome (FE, p.9-10)."
ped-sec-12,instances-in-text,Bacterial Isolation simulation (Labster) (READING/CLAIM),p.5-6,"The specific desktop-VR artifact used in both conditions; microbiology plate-streaking task, ~1 hour, pedagogical-agent guided (FAITHFUL-Makransky, p.5-6)."
ped-sec-12,contests-reading-of,social constructivist context-centrality view (READING/CLAIM),p.10,"The authors explicitly distinguish their narrower 'context = physical location' finding from social-constructivist views holding that the context of learning is central to learning itself, citing McMahon (1997) as that contrasting position (FAITHFUL-Makransky, p.10)."
ped-sec-12,shifts-debate-axis,deployment context matters <-> context-equivalence,pp.8-10,"PRIMARY empirical anchor for debate axis 8. This study's own home/classroom manipulation (medium held constant) lands squarely on the context-equivalence pole (null d=0.02-0.14 across three outcomes, robust to covariates). Direction: supports 'context does not matter' for physical location specifically, mediated theoretically (not empirically) by presence (FE, p.8-10)."
ped-sec-12,bridges-to-vle,vle-01-deployment-survey,n/a,"(P/anticipatory-application) Structural analogue, not identical design: Makransky et al. vary WHERE the same desktop-VR simulation is completed (home vs. classroom, medium constant) and find equivalence; Part III's vle-01 varies WHETHER the 3D application is used at all (APP vs. VID strata) and finds the VID stratum shows threshold-foreclosure (F1), friction-driven flight (F4), and value-skepticism (F6). The two studies are not in direct contradiction because they vary different variables (location vs. modal completeness) — a distinction this cluster's own construction."
ped-sec-12,bridges-to-part-iii,Part III dissertation (deployment-context poles),n/a,"(P/anticipatory-application) This unit is the cluster's closest empirical analogue to Part III's lab=VR / deployment=2D-PC poles: both designs test whether removing a controlled, supervised setting degrades outcomes from a simulation-based learning artifact. Useful whenever Part III needs a citable prior finding on deployment-context equivalence to contrast against its own VID-stratum frictions."
ped-sec-12,bridges-to-part-iii,Part III dissertation (presence-as-mediator caution),p.10,"(P/anticipatory-application) The authors' presence-as-mediator claim is theoretical, not measured — a caution directly relevant to Part III's own F7 (presence self-report) findings, which likewise cannot establish presence as a causal mediator of the APP/VID outcome gap without a dedicated instrument."
ped-sec-12,bridges-to-part-iii,Part III dissertation (self-selection/consent-bias caution),p.11-12,"(P/anticipatory-application) The authors' own flagged limitation — 38.75% consent rate, possible self-selection toward motivated/mastery-oriented students — parallels a caution worth carrying into Part III's own survey-response-rate discussion (873 open responses; composition caveats noted in vle-01)."
ped-sec-12,bridges-to-part-iii,Boredom Experiment (VR Attention Study),n/a,"Anchor BUILT 2026-07-16 (repointed from placeholder); this unit's home/classroom manipulation is a comparison point for the dataset's deployment conditions in Part III."
ped-sec-12,qualifies,equivalence hypothesis (TERM),p.11-12,"The authors themselves propose adequate pedagogical-agent guidance as a likely boundary condition on the equivalence hypothesis, not a universal law — this study's own simulation included concrete pedagogical-agent instructions throughout (FAITHFUL-Makransky, p.11-12)."
