source_id,relation,target_id,domain,centrality_tier,book_page,provenance,notes
IG-00:family-resemblance-preview,instances-in-text,IG-00.G2:grand-theft-auto-iv,game-studies,3,3,text-anchored,"Line 92 — GTA IV (Rockstar North 2008) paired with Tetris as heterogeneity-pole of family-resemblance argument"
IG-00:family-resemblance-preview,instances-in-text,IG-00.G3:tetris,game-studies,3,3,text-anchored,"Line 92 — Tetris (Pajitnov 1985) paired with GTA IV as abstract-puzzle pole of family-resemblance argument; recurs in IG-02 (Salen+Zimmerman immersive fallacy) and IG-10 (excluded from incorporation by spatial+kinesthetic cornerstone)"
IG-00:incorporation-preview,replaces-prior-construct,IG-02:murray-1998-deep-immersion,virtual-worlds-theory,2,3,anticipatory-consistent-with-IG-10-absorption,"Lines 83-85 — Intro's 'avoids problematic connotations' framing (not 'replaces phenomenon') anticipates IG-10's absorbed-not-refused stance toward Murray (IG-10 deep finding: incorporation IS Calleja's term for immersion-as-transportation, p.172). Anticipatory at Intro level."
IG-00:pim-preview,bridges-to-pipeline,dissertation:analytical-instrument,dissertation-augmentation,1,5,dissertation-instrument,"Lines 158-161 — PIM offered as 'common holistic framework' for further research licenses dissertation adoption per plan v3 §1.2"
IG-00:subjective-distance,bridges-to-pipeline,phantasia-cluster:spatial-imagery,dissertation-augmentation,2,2,anticipatory-projection (dissertation),"Lines 20-27 — 'transported our imaginations to the places represented on screen' + 'having the chance to inhabit those landscapes' anticipate phantasma operations without naming phantasia"
IG-00:macro-micro-preview,bridges-to-pipeline,heidegger-bcap:phenomenology-of-time,dissertation-augmentation,1,4,anticipatory-projection (dissertation),"Lines 110-118 — macro/micro temporal-phase distinction is strongest pre-augmentation bridge to BCAP phenomenology of time; Calleja's preview uses no phenomenological vocabulary"
IG-00:virtual-environment-habitation,awaits-ontological-grounding-in,heidegger:bauen-wohnen-denken,dissertation-augmentation,1,5,anticipatory-projection (dissertation),"Lines 153-156 — habitation is the surviving metaphor after demolition of presence/immersion; highest-yield Layer A anchor candidate (RP4). Heidegger Bauen Wohnen Denken 1951 is closest grounding target"
IG-00:subjective-distance,awaits-ontological-grounding-in,heidegger:entfernung-being-and-time-23,dissertation-augmentation,2,2,anticipatory-projection (dissertation),"Lines 63-66 — 'subjective distance' + 'sensation of inhabiting' is residually phenomenological (RP1); closest grounding is Heideggerian Entfernung (de-distancing) from Being and Time §23"
IG-00:cybernetic-circuit,maps-to-uexkull-construct,uexkull:funktionskreis,dissertation-augmentation,2,2,anticipatory-projection (dissertation) - singly-anchored,"Lines 40-46 — Gzira vignette 'cybernetic circuit' + 'symbiotic relationship with machines' is structurally analogous to Funktionskreis perception-action loop. Singly-anchored: Gibson-mediation falsified per Phase 0 (Calleja uses affordance 11x without Gibson attribution)"
IG-00:virtual-environment-habitation,maps-to-uexkull-construct,uexkull:umwelt,dissertation-augmentation,1,5,anticipatory-projection (dissertation) - singly-anchored,"Lines 153-156 — habitation as bounded subjective environment is structurally analogous to Umwelt; Layer C signature payoff per plan v3 §5 (Umwelt may be more apt than In-der-Welt-sein for designer-constituted virtual environments)"
IG-00:six-dimensions-preview,maps-to-pentad-term,burke:pentad-six-mapping,dissertation-augmentation,2,4,anticipatory-projection (dissertation),"Standard plan v3 mapping: Kinesthetic→Agency; Spatial→Scene; Shared→Agent+ratios; Narrative→Act+Purpose; Affective→Attitude; Ludic→Purpose+Act. Burke wholly absent from Calleja (Phase 0 cite_check)"
IG-00:incorporation-preview,maps-to-pentad-term,burke:consubstantiation-identification,dissertation-augmentation,2,3,anticipatory-projection (dissertation),"Calleja's 'most intensified and internalized blend' language is structurally adjacent to Burke's identification/consubstantiation (Rhetoric of Motives 1950). Anticipatory."
IG-00:incorporation-as-metaphor,qualifies,IG-00:incorporation-preview,virtual-worlds-theory,2,3,text-anchored,"Lines 83-87 — metalinguistic self-positioning constrains any ontological-grounding reading: incorporation is metaphor + scaffold, not ontological discovery. Consequential for dissertation Layer A grounding"
IG-00:other-media-frameworks-expansion-rethinking,qualifies,IG-00:involvement-as-umbrella,game-studies,2,2,text-anchored,"Lines 49-56 — other-media perspectives 'not irrelevant' but require 'expansion and, at times, a rethinking'; calibrates relation to inherited theory (neither full importation nor full refusal)"
