source,relation,target,locus,note
bor-sec-26,cites,Wilson et al. (2014) Just Think (self-shock study),p.336,"used as vivid evidence of the disengaged mind's strong motivational/aversive power"
bor-sec-26,defines,locomotion vs. assessment (Regulatory Mode Theory),pp.330-331,"locomotion defined as commitment of psychological resources to initiate/maintain goal-directed movement, distinct from evaluative assessment"
bor-sec-26,defines,component-process account of boredom,pp.328-330,"structures the entire descriptive section: affective / cognitive / physiological / volitional components (Kleinginna & Kleinginna 1981; Scherer 1984)"
bor-sec-26,concedes,physiological arousal indeterminacy of boredom,p.329,"explicitly concedes no consensus exists on whether boredom is low- or high-arousal or both, citing conflicting studies on all three positions"
bor-sec-26,instances-in-text,pain-capacity analogy (congenital insensitivity to pain),p.327,"central illustrative analogy: capacity to feel pain protects even though painful, as capacity to be bored protects even though aversive"
bor-sec-26,instances-in-text,truck-driver monotonous-road example,p.332,"used to show mere physical movement/change does not suffice to relieve boredom, refuting a pure-motion account of function"
bor-sec-26,instances-in-text,academic/classroom boredom example,p.336,"used to test the limits of boredom's value: sometimes boring situations should not be escaped; boredom can prompt creativity instead of only disengagement"
bor-sec-26,shifts-debate-axis,boredom-as-deficit <-> boredom-as-functional/adaptive,"pp.326-327, 333-334, 338-341","PRIMARY GROUNDING (co-anchor w/ bor-sec-25): argues state boredom is functional/adaptive (pain analogy) while boredom proneness/trait boredom remains a genuine dysfunction -- deficit and functional poles reconciled, not simply opposed, with deficit explained as malfunction of the same mechanism"
bor-sec-26,qualifies,deficit accounts of boredom proneness,"p.333, pp.341-342 n.5","reframes trait-boredom harms not as counter-evidence to the functional account but as evidence of the function's failure-mode, preserving both literatures"
bor-sec-26,extends-reading-of,Elpidorou (2014) The Bright Side of Boredom,"pp.325-326, 339","extends the earlier, shorter functional-account paper into a full argument connecting locomotion specifically to eudaimonic well-being"
bor-sec-26,cites-cluster-author,bor-sec-25 (Elpidorou -- The Bored Mind Is a Guiding Mind, forthcoming/2018-19),"pp.325, 328, 330, 338-339, 340, 341 n.2, 351 (reference list)","cited six times as 'forthcoming' companion piece providing the more exhaustive literature review, physiological-ambivalence discussion, and expressive-component analysis this value-theoretic paper defers to; forward reference to a companion manuscript in production, not a completed prior work"
bor-sec-26,bridges-to-part-iii,Part III VLE/student situational-boredom reframing,P/anticipatory-application,"licenses reading single episodic (not trait-level) student/player disengagement as a regulatory signal rather than raw evidence of design failure -- see .md Analytical role section"
bor-sec-26,bridges-to-part-iii,Part III deficit-vs-functional debate axis anchor,P/anticipatory-application,"co-anchor unit (with bor-sec-25) for the cluster's construct-axis row boredom-as-regulatory-signal; supplies the eudaimonic value-theoretic warrant for the functional pole"
bor-sec-26,bridges-to-part-iii,Part III VLE proximity-voice as boredom-guidance mechanism,P/anticipatory-application,"maps this source's own point that boredom 'needs our guidance' (p.335) onto Part III's VLE proximity-voice/co-watching correction (project-vle-proximity-voice-and-groups) as a candidate guidance mechanism -- our extension, not a claim of this source"
bor-sec-26,grounds-measure,****** UNVERIFIED: Boredom Experiment (VR Attention Study),P/anticipatory-application,"dataset entry not yet built as of 2026-07-14; locomotion-based behavioral predictions (pp.332-333) are candidate operationalization targets for a future task-switching/disengagement behavioral channel"
