source,relation,target,locus,note
bor-sec-52,defines,Verkehrung (distortion),p.214,"Differentiated from errancy in Besinnung; 'being turned in the wrong direction'; computes causes and reduces beings to the present-at-hand (FAITHFUL-Vallega-Neu, citing GA 66:11-12)."
bor-sec-52,defines,double concealment of truth (mystery + errancy),pp.209-210,"Non-truth as constitutive of, not opposed to, truth; the mystery is 'older than any disclosedness of this or that being' (FAITHFUL-Vallega-Neu, citing GA 9:193f/PM 148)."
bor-sec-52,defines,Leib / Leiben (bodying forth) vs. Koerper,pp.217-218,"Lived body (mode of Da-sein, 'bodying forth') vs. objective/corporeal body; the body is 'the necessary but not sufficient condition' for relation to things (FAITHFUL-Vallega-Neu, citing Heidegger 1987)."
bor-sec-52,instances-in-text,complex grounding attunement of Contributions (Erschrecken/Verhaltenheit/Scheu),p.211,"Shock/restraint/diffidence triad tied to machination and being's withdrawal in the current epoch (FAITHFUL-Vallega-Neu, citing GA 65:15-16/CP 14-15)."
bor-sec-52,instances-in-text,train-station bodying-forth example,p.218,"Illustrates bodying forth exceeding corporeal limits: one could not go pick up a friend at a distant station without bodily being already there (FAITHFUL-Vallega-Neu, citing Heidegger 1987, 110)."
bor-sec-52,instances-in-text,GA 70 §108 'Da-sein and Humans' schema,p.222,"Being -> Appropriation -> Voice (Stimme) -> Attunement (Stimmung) -> Demand of courage (Zumutung) -> Gathered mood (Gemuet) -> Indwelling (Instaendigkeit) -> Disposition (Befindlichkeit) sequence (FAITHFUL-Vallega-Neu, citing GA 70:131)."
bor-sec-52,instances-in-text,anxiety/cancer-fear example of errancy,p.213,"Illustrates errancy's back-and-forth between abyssal being and a determinate, locatable threat (FAITHFUL-Vallega-Neu)."
bor-sec-52,contests,GA 70's separation of Stimmung (prior/non-human) from Befindlichkeit (bodily disposition),pp.222-223,"Vallega-Neu 'begins calling into question' this distinction, proposing attunement as itself the texture of bodying (FAITHFUL-Vallega-Neu)."
bor-sec-52,contests-reading-of,Heidegger's truth/distortion (Verkehrung) differentiation,pp.214-215,"Contests both the political self-assurance ('ward off distortion' through steadfastness) and the covert spirit/body hierarchy it reinstates (FAITHFUL-Vallega-Neu)."
bor-sec-52,qualifies,errancy (Irre) as ineliminable,pp.223-224,"Extends errancy's ineliminability to include Heidegger's own thinking and all grounding attunements, not only non-grounding ones (FAITHFUL-Vallega-Neu)."
bor-sec-52,extends,Zollikon Seminars' account of the bodying-forth/attunement relation,pp.219-220,"Her own extension: attunement as the 'temporal texture' of bodily spacing, a 'dense pluriform connective tissue' (FAITHFUL-Vallega-Neu, p.220)."
bor-sec-52,cites,Robert D. Stolorow (2014) Heidegger Mood and the Lived Body,pp.206-207,"Cited approvingly for the claim that Heidegger's own privileging of attunement implicitly places the body at the core of his thought."
bor-sec-52,cites,Maurice Merleau-Ponty Phenomenology of Perception,"pp.220, 223","'Flesh' parallel and the 'anonymous quality' of embodiment credited to Merleau-Ponty (FAITHFUL-Vallega-Neu, citing Merleau-Ponty 2012)."
bor-sec-52,cites,Friedrich Nietzsche,"pp.213, 223","Machination and lived experience developed in relation to will to power; credited with identifying unconscious drives/affects constitutive of the 'I' (FAITHFUL-Vallega-Neu)."
bor-sec-52,cites,John Sallis (footnote 6),p.224 n.6,"Reading of the 'leap' in 'On the Essence of Truth' §§5-6 as 'a monstruous decentering' of truth's essence (FAITHFUL-Vallega-Neu)."
bor-sec-52,cites,Richard Wolin (1993) The Heidegger Controversy,p.215,"Source of the National-Socialist labor-service address quote used to interrogate Heidegger's notion of 'knowing' (FAITHFUL-Vallega-Neu, quoting Wolin 1993, 58)."
bor-sec-52,cites,Rene Descartes,p.216,"Contrastive citation on the causal, subject-object account of bodily passions, rejected as missing Dasein's relational structure (FAITHFUL-Vallega-Neu)."
bor-sec-52,cites,Medard Boss (Zollikon Seminars),pp.217-219,"Interlocutor throughout the Zollikon conversations on attunement, being-addressed, and bodying forth (FAITHFUL-Vallega-Neu, citing Heidegger 1987)."
bor-sec-52,cites,Daniela Vallega-Neu (2005) The Bodily Dimension in Thinking,pp.220-221,"Self-citation for the fuller elaboration of the body/earth relation this chapter can only sketch (FAITHFUL-Vallega-Neu)."
bor-sec-52,bridges-to-part-iii,Part III profound-vs-situational boredom distinction (embodiment/attunement register),P/anticipatory-application,"Independent, non-FCM-specific philosophical support (grounding/non-grounding attunement distinction) for treating profound and situational boredom as differing in kind, not degree; see .md Analytical role section."
bor-sec-52,bridges-to-part-iii,Part III VR/physiological-measure embodiment caution,P/anticipatory-application,"Bodily disposition as constitutive of, not merely correlate of, attunement -- caution against a crude signal-to-mental-state mapping in future VR Attention Study physiological measures; no dataset entry exists yet to bridge to directly."
