source,relation,target,locus,note
ped-sec-21,defines,virtual learning environment (VLE) (TERM),"p.321-322","The education-purposed subtype of MUVE; helps improve students' ability to analyze problems and explore new concepts (FAITHFUL-Potkonjak, citing Pan et al. 2006)."
ped-sec-21,qualifies,C2 dynamic-behavior equivalence (TERM),p.324,"Trends-section finding: C2 (dynamics) and C4 (collaborative space) are rarely jointly satisfied across the twenty-system sample; VCIMLAB is the sole full-marks exception (FE)."
ped-sec-21,qualifies,haptic feedback (candidate 5th criterion),p.312-313,"Excluded as a formal criterion because no reviewed system supports it, despite being a plausible extension (FAITHFUL-Potkonjak)."
ped-sec-21,instances-in-text,VLR (Virtual Laboratory for Robotics) (THEME),p.318-319,"The authors' own system (Univ. Belgrade); five industrial-robot models; exposed inner mechanisms (gears, motors, encoders) illustrating the 'making the unseen seen' advantage (FAITHFUL-Potkonjak)."
ped-sec-21,instances-in-text,USARSim (THEME),p.319,"Built on the Unreal Engine commercial game engine; originally for urban search-and-rescue, generalized to multi-robot simulation (FE)."
ped-sec-21,instances-in-text,Second Life (THEME),p.321,"Launched 2003 by Linden Lab; 37M+ registered users; over 100 educational regions; described via Warburton (2009) as the most mature MUVE platform in education (FAITHFUL-Potkonjak)."
ped-sec-21,instances-in-text,Unity 3D (THEME),p.324,"Commercial cross-platform game engine (Denmark, 2005); client-based architecture noted as easing control relative to server-based platforms (FE)."
ped-sec-21,instances-in-text,VCIMLAB (THEME),p.317,"Eastern Mediterranean University CIM-training system; the review's sole system scored yes/yes/yes/yes on C1-C4 (FE)."
ped-sec-21,cites,"Pan, Cheok, Yang, Zhu & Shi (INTERLOCUTOR)",p.321,"Source of the paper's adopted VR/immersion definition (FAITHFUL-Potkonjak)."
ped-sec-21,cites,"Huang, Rauch & Liaw (INTERLOCUTOR)",p.313,"Cited to support the claim that high-quality 3D ambience is a key enabler for a successful virtual lab, via constructivist-attitude findings (FAITHFUL-Potkonjak)."
ped-sec-21,cites,"Warburton, Steven (INTERLOCUTOR)",p.321,"Source for Second Life's maturity/popularity in higher education and barriers to deployment (FAITHFUL-Potkonjak)."
ped-sec-21,cites,"Ketelhut, Diane Jass (INTERLOCUTOR)",p.321,"Cited pointer for self-efficacy findings in MUVEs (River City); not analyzed in-text beyond the citation (FE)."
ped-sec-21,cites,"Dieterle & Clarke (INTERLOCUTOR)",p.321,"Cited pointer for multi-user virtual environments for teaching and learning (FE)."
ped-sec-21,shifts-debate-axis,desktop-3D is a sufficient cost-effective proxy for IVR <-> IVR carries unique affordances,"p.321, 325","(P/anticipatory-application) The paper's entire survey is built on desktop-3D/non-HMD systems and treats consumer HMDs only as an emerging future trend, implicitly siding with desktop-3D sufficiency for the current state of the art — a technology-side data point for this cluster's debate axis 5, not a claim the authors frame as a debate contribution themselves."
ped-sec-21,contests-reading-of,virtual labs as full replacement for hands-on training (READING/CLAIM),p.325,"The authors' own hedged conclusion: virtual labs are an initial-step complement to, not a full replacement for, real-equipment training, given the current state of the art (FAITHFUL-Potkonjak, p.325)."
ped-sec-21,bridges-to-vle,vle-01-deployment-survey,"p.311-312 (cf. vle-01 F1)","(P/anticipatory-application) The paper's C1 interface-fidelity criterion and its §2 drawback of heavy computational/modeling demands supply an independent technology-literature basis for vle-01's F1 finding that install/hardware friction, not content or presence, is the VLE's own APP-stratum threshold gate."
ped-sec-21,bridges-to-vle,vle-01-deployment-survey,"p.312, 321-324 (cf. vle-01 F7)","(P/anticipatory-application) The paper's C4 collaborative-space criterion and six-platform virtual-world survey is the closest technology-vocabulary match to the VLE's spatial-proximity-voice co-watching design; the paper's own C2/C4 trade-off finding cautions against assuming the VLE achieves both dynamics and collaborative space at once without independent verification."
ped-sec-21,bridges-to-part-iii,Part III dissertation (technology-vs-pedagogy literature boundary),p.310-311,"(P/anticipatory-application) The paper's explicit, self-declared bracketing of pedagogy marks a genuine boundary between the technology-adequacy literature (this unit, Strand E) and the learning-affordance literature (Strand B) that Part III should keep distinct when citing 'virtual laboratories' research."
ped-sec-21,bridges-to-part-iii,Part III dissertation (low-stakes virtuality and engagement debate),p.311-312,"(P/anticipatory-application) The paper's §2 drawback — that 'nothing really bad can happen' in a virtual system weakens student seriousness/responsibility, producing a video-game attitude — is a technology-literature version of Strand C's affective/cognitive-load debate over whether low-stakes virtuality helps or hinders engaged learning; useful as a cross-referenced, independent data point."
