stimulus,round,channel,pct_of_episode,median,q1,q3,n_subjects
INT,1,eye openness,65.5,0.859782608696,0.803913043478,0.892857142857,8
INT,1,eye openness,66.5,0.953260869565,0.872159090909,0.971153846154,8
INT,1,eye openness,67.5,0.933333333333,0.891534391534,0.955039525691,8
INT,1,eye openness,68.5,0.918060200669,0.864673913043,0.971153846154,8
INT,1,eye openness,69.5,0.919444444445,0.807065217392,0.95467032967,8
INT,1,eye openness,70.5,0.93152173913,0.862173913043,1,8
INT,1,eye openness,71.5,0.943778110945,0.925925925926,1,8
INT,1,eye openness,72.5,0.921474358974,0.863244514106,0.971153846154,8
INT,1,eye openness,73.5,0.901538461539,0.824393358877,1,8
INT,1,eye openness,74.5,0.939153439153,0.900641025641,0.967391304347,8
INT,1,eye openness,75.5,0.956481481481,0.83,1,8
INT,1,eye openness,76.5,0.954451345755,0.889802631579,0.957775919732,8
INT,1,eye openness,77.5,0.916083916084,0.882211538461,1,8
INT,1,eye openness,78.5,0.951945080092,0.905517241379,0.962962962963,8
INT,1,eye openness,79.5,0.923076923077,0.89375,0.954545454545,8
INT,1,eye openness,80.5,0.902380952381,0.894636015326,0.923913043478,8
INT,1,eye openness,81.5,0.906521739131,0.871052631579,0.942307692308,8
INT,1,eye openness,82.5,0.860708534621,0.845833333333,0.964285714286,8
INT,1,eye openness,83.5,0.848076923077,0.825652173913,0.876136363636,8
INT,1,eye openness,84.5,0.884868421052,0.865136876006,0.95664983165,8
INT,1,eye openness,85.5,0.93152173913,0.831896551724,0.967391304347,8
INT,1,eye openness,86.5,0.902962962963,0.80938697318,0.954545454545,8
INT,1,eye openness,87.5,0.919871794872,0.899068322981,0.971153846154,8
INT,1,eye openness,88.5,0.919484702093,0.89375,1,8
INT,1,eye openness,89.5,0.887163561077,0.857727272727,0.942307692308,8
INT,1,eye openness,90.5,0.924501424501,0.9125,0.951630434782,8
INT,1,eye openness,91.5,0.95119047619,0.907824933687,0.958132045088,8
INT,1,eye openness,92.5,0.963527851458,0.921474358975,1,8
INT,1,eye openness,93.5,0.957671957672,0.892045454546,0.972222222222,8
INT,1,eye openness,94.5,0.923076923077,0.862173913043,0.950595238095,8
INT,1,eye openness,95.5,0.957671957672,0.854885057471,0.972222222222,8
INT,1,eye openness,96.5,0.92619047619,0.831896551724,0.971153846154,8
INT,1,eye openness,97.5,0.964240102171,0.911835748792,1,8
INT,1,eye openness,98.5,0.908902691511,0.861378205128,0.950595238095,8
INT,1,eye openness,99.5,0.919444444445,0.866666666667,0.958770614692,8
INT,2,eye openness,0.5,0.935792005971,0.901289716009,0.963748984566,4
INT,2,eye openness,1.5,0.968090050196,0.946672594163,0.979754896578,4
INT,2,eye openness,2.5,0.969740048741,0.947275167918,0.973086937714,4
INT,2,eye openness,3.5,0.958502847844,0.933008994652,0.983218063466,4
INT,2,eye openness,4.5,0.988216005231,0.975699061303,0.99147034931,4
INT,2,eye openness,5.5,0.96381005775,0.952450169404,0.975596355077,4
INT,2,eye openness,6.5,0.967690809496,0.954652470447,0.978794478014,4
INT,2,eye openness,7.5,0.957306138744,0.936432058584,0.977863360478,4
INT,2,eye openness,8.5,0.958556398724,0.938810803695,0.969719244715,4
INT,2,eye openness,9.5,0.964197187575,0.938267326077,0.973272357724,4
INT,2,eye openness,10.5,0.953570488134,0.930209748249,0.972561470541,4
INT,2,eye openness,11.5,0.986797367174,0.973903330626,0.998169243288,4
INT,2,eye openness,12.5,0.94918699187,0.917581300813,0.965757068415,4
INT,2,eye openness,13.5,0.971939642911,0.966750927782,0.976729706168,4
INT,2,eye openness,14.5,0.941071857862,0.922418914181,0.961343344156,4
INT,2,eye openness,15.5,0.960130187144,0.945507763572,0.979252911133,4
INT,2,eye openness,16.5,0.980097481722,0.970845964349,0.985173828524,4
INT,2,eye openness,17.5,0.919051835455,0.891851877598,0.944557270512,4
INT,2,eye openness,18.5,0.942992612634,0.94041568878,0.948890451943,4
INT,2,eye openness,19.5,0.996748626313,0.978980503655,0.998169243288,4
INT,2,eye openness,20.5,0.971322444714,0.945211064982,0.990956192665,4
INT,2,eye openness,21.5,0.911426693877,0.884084215139,0.942688375502,4
INT,2,eye openness,22.5,0.941900464293,0.911096593361,0.958951427553,4
INT,2,eye openness,23.5,0.948720424963,0.939004024723,0.960823160244,4
INT,2,eye openness,24.5,0.94576340869,0.920965808028,0.971955429851,4
INT,2,eye openness,25.5,0.971933027711,0.946939782497,0.989127915041,4
INT,2,eye openness,26.5,0.911424712542,0.891808127972,0.944817816172,4
INT,2,eye openness,27.5,0.956893355075,0.932668836452,0.980300568643,4
INT,2,eye openness,28.5,0.960346504198,0.951708854987,0.970533078402,4
INT,2,eye openness,29.5,0.959542922727,0.941070367141,0.981692432872,4
INT,2,eye openness,30.5,0.959553645022,0.955411440894,0.969895049174,4
INT,2,eye openness,31.5,0.925771629459,0.841500534526,0.955532481339,4
INT,2,eye openness,32.5,0.891778554593,0.851997100183,0.915441862312,4
INT,2,eye openness,33.5,0.980482173628,0.954374763285,0.990353040751,4
INT,2,eye openness,34.5,0.941415785191,0.931177246465,0.960028478438,4
INT,2,eye openness,35.5,0.987218041893,0.970048513442,0.992384240455,4
INT,2,eye openness,36.5,0.96749135476,0.960208354471,0.974630034581,4
INT,2,eye openness,37.5,0.945528455285,0.922967479674,0.975609756098,4
INT,2,eye openness,38.5,0.9079230011,0.885938699981,0.943936165772,4
INT,2,eye openness,39.5,0.976457726044,0.963384865745,0.981881639759,4
INT,2,eye openness,40.5,0.922520457507,0.897024866991,0.950895998569,4
INT,2,eye openness,41.5,0.956032441392,0.916739080632,0.973487952997,4
INT,2,eye openness,42.5,0.982520655426,0.933096509159,0.999390739236,4
INT,2,eye openness,43.5,0.920495710042,0.919361451243,0.940955449664,4
INT,2,eye openness,44.5,0.961147274207,0.859235150529,0.984438567941,4
INT,2,eye openness,45.5,0.932689178194,0.909342208849,0.962297242498,4
INT,2,eye openness,46.5,0.919672413336,0.848069105691,0.954513325678,4
INT,2,eye openness,47.5,0.942901369103,0.916890640169,0.964650978023,4
INT,2,eye openness,48.5,0.937031248349,0.922837352589,0.952211614919,4
INT,2,eye openness,49.5,0.969325123999,0.941284433965,0.98180728929,4
INT,2,eye openness,50.5,0.922129995303,0.903069336847,0.948241009479,4
INT,2,eye openness,51.5,0.963625298186,0.952376116978,0.973052485,4
INT,2,eye openness,52.5,0.968309689393,0.949908668721,0.983841463415,4
INT,2,eye openness,53.5,0.962601601296,0.924647552915,0.963227056136,4
INT,2,eye openness,54.5,0.872465308122,0.843133185394,0.888087116351,4
INT,2,eye openness,55.5,0.94042681273,0.923658933497,0.950884121534,4
INT,2,eye openness,56.5,0.919407460939,0.909831269219,0.939987814784,4
INT,2,eye openness,57.5,0.936024142637,0.903809445845,0.95978663087,4
INT,2,eye openness,58.5,0.94193081202,0.896271621327,0.977530364372,4
INT,2,eye openness,59.5,0.947739089881,0.927524160569,0.963316805691,4
INT,2,eye openness,60.5,0.972335231896,0.937347436941,1,4
INT,2,eye openness,61.5,0.972128099352,0.966315625875,0.974609098955,4
INT,2,eye openness,62.5,0.930341186027,0.895579227015,0.957961007311,4
INT,2,eye openness,63.5,0.832047116165,0.739486079375,0.90463829707,4
INT,2,eye openness,64.5,0.898010903952,0.858653568414,0.924288617886,4
INT,2,eye openness,65.5,0.949208456341,0.921952159397,0.963211547225,4
INT,2,eye openness,66.5,0.948738812042,0.915378356388,0.980471928397,4
INT,2,eye openness,67.5,0.947764227642,0.907886145785,0.963516260163,4
INT,2,eye openness,68.5,0.988230519481,0.95813910713,1,4
INT,2,eye openness,69.5,0.926580003178,0.892073170732,0.949124824366,4
INT,2,eye openness,70.5,0.987388120423,0.949602963031,1,4
INT,2,eye openness,71.5,0.907798294395,0.88913767609,0.925173093305,4
INT,2,eye openness,72.5,0.964726334458,0.954921072069,0.972041342482,4
INT,2,eye openness,73.5,0.976413337568,0.97480260942,0.978342985884,4
INT,2,eye openness,74.5,0.96642120634,0.932743631979,0.984317618014,4
INT,2,eye openness,75.5,0.956126727727,0.909414429574,0.970507369334,4
INT,2,eye openness,76.5,0.952659943334,0.94724443827,0.966490658002,4
INT,2,eye openness,77.5,0.957491194619,0.930257843974,0.968659123564,4
INT,2,eye openness,78.5,0.959016007006,0.945236785122,0.977725793328,4
INT,2,eye openness,79.5,0.969080553296,0.950396721791,0.980363588317,4
INT,2,eye openness,80.5,0.973245340186,0.969233529134,0.980870445345,4
INT,2,eye openness,81.5,0.947967479675,0.918882097284,0.975510193973,4
INT,2,eye openness,82.5,0.940475553618,0.894816755778,0.959352648055,4
INT,2,eye openness,83.5,0.976022007387,0.940265019096,0.980509821495,4
INT,2,eye openness,84.5,0.957944331068,0.910087228309,0.964337187203,4
INT,2,eye openness,85.5,0.945325203252,0.885178656551,0.980182926829,4
INT,2,eye openness,86.5,0.865432998914,0.854322149067,0.900366748166,4
INT,2,eye openness,87.5,0.932728276606,0.893579396245,0.963474025974,4
INT,2,eye openness,88.5,0.941019203926,0.861031894265,0.974913457163,4
INT,2,eye openness,89.5,0.911753391944,0.895761675021,0.925564594861,4
INT,2,eye openness,90.5,0.950366151343,0.904830915477,0.983117015743,4
INT,2,eye openness,91.5,0.96444227275,0.950345247766,0.983625228783,4
INT,2,eye openness,92.5,0.988802931596,0.971813022292,1,4
INT,2,eye openness,93.5,0.988211382114,0.974695121951,1,4
INT,2,eye openness,94.5,0.937407124884,0.889377433066,0.983854589765,4
INT,2,eye openness,95.5,0.972967479675,0.941448778504,1,4
INT,2,eye openness,96.5,0.956287729716,0.921277461351,0.979285134037,4
INT,2,eye openness,97.5,0.919338167792,0.902414217389,0.945877335499,4
INT,2,eye openness,98.5,0.960952119077,0.919596334587,0.991672858341,4
INT,2,eye openness,99.5,0.998170731707,0.993289458017,1,4
INT,1,pupil dilation,0.5,3.12012866489,2.89331592969,3.51926568116,8
INT,1,pupil dilation,1.5,2.9885151953,2.7946806107,3.57081872858,8
INT,1,pupil dilation,2.5,3.15357961608,2.78657502024,3.80202240404,8
INT,1,pupil dilation,3.5,3.4931588901,2.70600844792,3.95327061719,8
INT,1,pupil dilation,4.5,3.28151401296,3.02065049269,3.60364114322,8
INT,1,pupil dilation,5.5,3.49727889421,3.31408373341,3.74183047937,8
INT,1,pupil dilation,6.5,3.26178814584,3.1467271007,3.5860448448,8
INT,1,pupil dilation,7.5,3.63785391815,3.13215855571,3.99330876268,8
INT,1,pupil dilation,8.5,3.62553148687,3.13858956875,3.81345033613,8
INT,1,pupil dilation,9.5,3.56960307435,3.35984392105,3.74772847619,8
INT,1,pupil dilation,10.5,3.38552831391,3.18990943709,3.69822993841,8
INT,1,pupil dilation,11.5,3.35652269318,3.02937051875,3.55467839108,8
INT,1,pupil dilation,12.5,3.51189380476,2.97469723688,3.66162748356,8
INT,1,pupil dilation,13.5,3.46663153847,3.01100527577,3.94616601137,8
INT,1,pupil dilation,14.5,3.26668607608,3.18128227418,3.68673334843,8
INT,1,pupil dilation,15.5,3.27985664883,3.04097374073,3.83488713021,8
INT,1,pupil dilation,16.5,3.55886076786,2.93642864,3.65638202434,8
INT,1,pupil dilation,17.5,3.45603793447,3.16846613441,3.81459679063,8
INT,1,pupil dilation,18.5,3.45195865613,3.13144993821,3.86520271154,8
INT,1,pupil dilation,19.5,3.07803186483,2.99290929605,3.17143855334,8
INT,1,pupil dilation,20.5,3.23445088552,3.04738570855,3.53481721298,8
INT,1,pupil dilation,21.5,3.26181660288,2.93209266625,3.36180445555,8
INT,1,pupil dilation,22.5,3.258088395,2.85664253125,3.7846784687,8
INT,1,pupil dilation,23.5,2.99472158742,2.66090904167,3.70248121875,8
INT,1,pupil dilation,24.5,3.45456673366,2.96839980342,4.01858374634,8
INT,1,pupil dilation,25.5,3.09041659091,2.87024238462,3.78094671875,8
INT,1,pupil dilation,26.5,3.30400799308,3.05224321349,3.77268300525,8
INT,1,pupil dilation,27.5,3.5215603375,3.10981489912,4.00022089191,8
INT,1,pupil dilation,28.5,3.38243127916,3.11261639,3.58255965217,8
INT,1,pupil dilation,29.5,3.37576775126,3.13036146334,3.57377217024,8
INT,1,pupil dilation,30.5,3.34714460336,3.12378213492,3.49649248906,8
INT,1,pupil dilation,31.5,3.19678823684,2.96790355097,3.66183318497,8
INT,1,pupil dilation,32.5,3.11776426,3.06751051315,3.36563414,8
INT,1,pupil dilation,33.5,3.19106205279,3.14294004327,3.42572395833,8
INT,1,pupil dilation,34.5,3.30017068978,2.95859222496,3.62238704875,8
INT,1,pupil dilation,35.5,3.53015988337,2.7271668051,3.84373104365,8
INT,1,pupil dilation,36.5,3.17951611337,2.81339005934,3.53486662088,8
INT,1,pupil dilation,37.5,3.25140197596,3.10733824204,3.35308714806,8
INT,1,pupil dilation,38.5,3.30531291238,3.14961930304,3.48162117045,8
INT,1,pupil dilation,39.5,3.38792775282,2.96798411988,3.62916953571,8
INT,1,pupil dilation,40.5,3.15218461314,2.86817569063,3.28257650711,8
INT,1,pupil dilation,41.5,3.04092742826,2.79966991442,3.43262177794,8
INT,1,pupil dilation,42.5,3.03114309833,2.94383831818,3.4097832654,8
INT,1,pupil dilation,43.5,3.11734762375,2.94493679305,3.46188551656,8
INT,1,pupil dilation,44.5,3.26614665637,2.98034056607,3.63831281,8
INT,1,pupil dilation,45.5,3.16322310927,3.01682932083,3.68042113765,8
INT,1,pupil dilation,46.5,3.39894748583,3.12859430953,3.64933187476,8
INT,1,pupil dilation,47.5,3.40210814664,3.05934895757,3.68633443958,8
INT,1,pupil dilation,48.5,3.23829419591,2.99464804352,3.57029501748,8
INT,1,pupil dilation,49.5,3.21503663043,3.08492197917,3.67445552605,8
INT,1,pupil dilation,50.5,3.2017557883,2.8517596425,3.68965033586,8
INT,1,pupil dilation,51.5,3.40200836785,3.01907354773,3.70590321072,8
INT,1,pupil dilation,52.5,3.40660753509,3.08476726861,3.72322362966,8
INT,1,pupil dilation,53.5,3.25554145541,3.1218058956,3.65250653003,8
INT,1,pupil dilation,54.5,3.249549835,3.17316323822,3.77713492935,8
INT,1,pupil dilation,55.5,3.42088051389,3.19421268021,3.69044458696,8
INT,1,pupil dilation,56.5,3.22992271521,3.00342308929,3.45124852232,8
INT,1,pupil dilation,57.5,3.38155354293,3.25267727142,3.52787103978,8
INT,1,pupil dilation,58.5,3.42738131565,3.02776482479,3.75324643415,8
INT,1,pupil dilation,59.5,3.4258000625,3.14852399105,3.53226161544,8
INT,1,pupil dilation,60.5,3.39622882609,3.25393647651,3.56816730214,8
INT,1,pupil dilation,61.5,3.33082315333,3.02900474759,3.61303777941,8
INT,1,pupil dilation,62.5,3.32817327291,3.04865245634,3.70576672436,8
INT,1,pupil dilation,63.5,3.28638853783,3.03084497219,3.53974267262,8
INT,1,pupil dilation,64.5,3.4598192802,3.19832822308,3.69464664911,8
INT,1,pupil dilation,65.5,3.54491354976,3.23467338131,3.67828744844,8
INT,1,pupil dilation,66.5,3.37046859699,3.28119025282,3.63419235982,8
INT,1,pupil dilation,67.5,3.28824621097,3.04932877656,3.46189517614,8
INT,1,pupil dilation,68.5,3.46686686291,3.11766147553,3.60910446875,8
INT,1,pupil dilation,69.5,3.40573464432,3.05673663079,3.60207351864,8
INT,1,pupil dilation,70.5,3.26977399787,2.93400672174,3.82353974733,8
INT,1,pupil dilation,71.5,3.45819852048,3.17819645938,3.7534438725,8
INT,1,pupil dilation,72.5,3.35588087994,3.12725961125,3.64373531149,8
INT,1,pupil dilation,73.5,3.15686083106,2.97636336065,3.57369271566,8
INT,1,pupil dilation,74.5,3.18604157313,2.8482888475,3.29234332,8
INT,1,pupil dilation,75.5,3.54410121636,3.13385634375,3.66210180571,8
INT,1,pupil dilation,76.5,3.37226310065,3.15914043778,3.72101908077,8
INT,1,pupil dilation,77.5,3.32737164629,3.17025870893,3.64148655625,8
INT,1,pupil dilation,78.5,3.22894975631,3.20943088294,3.58981756394,8
INT,1,pupil dilation,79.5,3.49062604762,3.0871764625,3.69808248314,8
INT,1,pupil dilation,80.5,3.2852886875,2.92074354605,3.55817714647,8
INT,1,pupil dilation,81.5,3.30031916304,3.06547634191,3.58016114467,8
INT,1,pupil dilation,82.5,3.57824202159,3.0650547933,3.78564266,8
INT,1,pupil dilation,83.5,3.58286413096,3.34230610647,4.08097257887,8
INT,1,pupil dilation,84.5,3.34250639286,3.06191404444,3.63857514354,8
INT,1,pupil dilation,85.5,3.42057325595,3.31526490982,3.70465985577,8
INT,1,pupil dilation,86.5,3.36947274954,3.16858492045,3.55701195937,8
INT,1,pupil dilation,87.5,3.52912157296,3.17709055842,3.65767145312,8
INT,1,pupil dilation,88.5,3.4026196281,3.12271603414,3.64397297475,8
INT,1,pupil dilation,89.5,3.27886805264,3.0691839481,3.44272015214,8
INT,1,pupil dilation,90.5,3.48898146853,2.94869450868,3.68315640969,8
INT,1,pupil dilation,91.5,3.30476925433,2.93971358578,3.46679426637,8
INT,1,pupil dilation,92.5,3.22315596785,2.92257921079,3.48262185402,8
INT,1,pupil dilation,93.5,3.23415571023,3.00341692548,3.4824777771,8
INT,1,pupil dilation,94.5,3.2065691886,2.89171295833,3.44270941442,8
INT,1,pupil dilation,95.5,3.21274150568,2.98773764571,3.4776270243,8
INT,1,pupil dilation,96.5,3.24912699048,2.93838993606,3.48218302885,8
INT,1,pupil dilation,97.5,3.34766964286,2.94392201686,3.44025729,8
INT,1,pupil dilation,98.5,3.42865416513,3.02010923065,3.51844341842,8
INT,1,pupil dilation,99.5,3.29363571988,2.99294653994,3.4650847875,8
INT,2,pupil dilation,0.5,3.10486304225,2.96936294851,3.39125251438,4
INT,2,pupil dilation,1.5,3.09724039362,2.91953447898,3.36260622385,4
INT,2,pupil dilation,2.5,3.0868330569,3.07328217199,3.20275117546,4
INT,2,pupil dilation,3.5,2.97349937337,2.88154950583,3.12961720385,4
INT,2,pupil dilation,4.5,3.0086009421,2.96912865986,3.14436680071,4
INT,2,pupil dilation,5.5,3.10142893348,2.99975528629,3.23528406724,4
INT,2,pupil dilation,6.5,3.17799708317,3.10786901027,3.33478585662,4
INT,2,pupil dilation,7.5,2.92835761886,2.82617119991,3.07485931117,4
INT,2,pupil dilation,8.5,2.87369082808,2.7357174696,3.03999563293,4
INT,2,pupil dilation,9.5,3.03934647115,2.87823088034,3.16144368884,4
INT,2,pupil dilation,10.5,3.36771520156,3.04702296878,3.6853573356,4
INT,2,pupil dilation,11.5,3.31223888406,3.05629594935,3.65523358671,4
INT,2,pupil dilation,12.5,3.43552556676,3.0712514978,3.76913773919,4
INT,2,pupil dilation,13.5,3.73544439991,3.45243040155,4.01555660681,4
INT,2,pupil dilation,14.5,3.94298507019,3.62528981344,4.27050611848,4
INT,2,pupil dilation,15.5,3.52367676802,3.20987043728,3.84410312338,4
INT,2,pupil dilation,16.5,3.54696974058,3.12784585898,3.94380356668,4
INT,2,pupil dilation,17.5,3.7965324072,3.44339632358,4.15109731332,4
INT,2,pupil dilation,18.5,3.59891654418,3.38247424267,3.71731382682,4
INT,2,pupil dilation,19.5,3.57697919809,3.43465483303,3.66807841374,4
INT,2,pupil dilation,20.5,3.36074104722,3.07820594029,3.62381569234,4
INT,2,pupil dilation,21.5,4.02970812666,3.84421799083,4.19453282926,4
INT,2,pupil dilation,22.5,3.52772106381,3.31052475343,3.77179992395,4
INT,2,pupil dilation,23.5,3.37096357048,3.09068025895,3.61176942481,4
INT,2,pupil dilation,24.5,4.13987136223,3.74589356462,4.38951423562,4
INT,2,pupil dilation,25.5,3.08796053862,2.92823234936,3.1484650357,4
INT,2,pupil dilation,26.5,3.03936142644,2.87100627809,3.14258070186,4
INT,2,pupil dilation,27.5,3.46212200131,3.23297817515,3.71538822601,4
INT,2,pupil dilation,28.5,3.33817344842,3.14074294453,3.58082447047,4
INT,2,pupil dilation,29.5,3.55767418726,3.22041908227,3.90439826032,4
INT,2,pupil dilation,30.5,3.56734829442,3.22267141858,3.90452263922,4
INT,2,pupil dilation,31.5,3.81052668601,3.51143287221,4.17154427928,4
INT,2,pupil dilation,32.5,3.59635974938,3.35795053116,3.84061663684,4
INT,2,pupil dilation,33.5,3.23091864081,2.88953054578,3.58432268635,4
INT,2,pupil dilation,34.5,3.48881437752,3.02592274048,3.90446549865,4
INT,2,pupil dilation,35.5,3.36664837719,2.96389530827,3.80516904964,4
INT,2,pupil dilation,36.5,3.2530548314,2.84013190757,3.67536827523,4
INT,2,pupil dilation,37.5,3.37568339053,2.98295217259,3.81630693996,4
INT,2,pupil dilation,38.5,3.83669628122,3.38019039806,4.27089745856,4
INT,2,pupil dilation,39.5,3.48916433761,2.97733336193,4.0519156936,4
INT,2,pupil dilation,40.5,3.1641266552,2.83455902821,3.41630867087,4
INT,2,pupil dilation,41.5,3.04616856345,2.75971631371,3.33422096774,4
INT,2,pupil dilation,42.5,3.16744764527,2.92490686049,3.39738778382,4
INT,2,pupil dilation,43.5,3.44192393864,3.13283839503,3.71487840948,4
INT,2,pupil dilation,44.5,3.45170379421,3.15564397365,3.68700191266,4
INT,2,pupil dilation,45.5,3.53133669521,3.17223406563,3.78525059378,4
INT,2,pupil dilation,46.5,3.52882610651,3.04583811131,4.05293461462,4
INT,2,pupil dilation,47.5,3.6118838102,3.24816760213,4.02558126598,4
INT,2,pupil dilation,48.5,3.5365867321,3.2242008527,3.89059768755,4
INT,2,pupil dilation,49.5,3.65770997693,3.22324905133,4.09084986696,4
INT,2,pupil dilation,50.5,3.41943944899,3.10313673588,3.79022324185,4
INT,2,pupil dilation,51.5,3.54131675379,3.30406042295,3.80380665696,4
INT,2,pupil dilation,52.5,3.41824918529,3.2430064324,3.71401728087,4
INT,2,pupil dilation,53.5,3.84168745564,3.67810808092,3.98940400159,4
INT,2,pupil dilation,54.5,4.06560386543,3.81232849674,4.28847105643,4
INT,2,pupil dilation,55.5,3.6521585851,3.27264786736,3.95186306199,4
INT,2,pupil dilation,56.5,3.62689820999,3.22779103861,4.07489937439,4
INT,2,pupil dilation,57.5,3.55982785982,3.16525154303,4.00356564983,4
INT,2,pupil dilation,58.5,3.51033597889,3.11559852693,3.85011401634,4
INT,2,pupil dilation,59.5,3.55831641011,3.33714787341,3.74232548947,4
INT,2,pupil dilation,60.5,3.4361207299,3.03331867015,3.78711028596,4
INT,2,pupil dilation,61.5,3.59127100906,3.18411688584,3.91902463631,4
INT,2,pupil dilation,62.5,3.87228288902,3.37880409178,4.28422753685,4
INT,2,pupil dilation,63.5,3.86228547394,3.5604958235,4.15654009777,4
INT,2,pupil dilation,64.5,3.86518800868,3.51927793101,4.20690207275,4
INT,2,pupil dilation,65.5,3.45192128781,3.08979736304,3.71428690633,4
INT,2,pupil dilation,66.5,3.24061604139,2.93702774539,3.39855653706,4
INT,2,pupil dilation,67.5,3.49088331515,3.21068294004,3.77711144484,4
INT,2,pupil dilation,68.5,3.35004202344,3.0205413242,3.673443844,4
INT,2,pupil dilation,69.5,3.50495084167,3.17695102893,3.82806573394,4
INT,2,pupil dilation,70.5,3.48045242379,3.0574503369,3.94900601796,4
INT,2,pupil dilation,71.5,3.80888460725,3.34072859892,4.22295398508,4
