source,relation,target,locus,note
bor-sec-07,cites,"Pezze, B.D. & Salzani, C. (2009)",p.601,"Traces the philosophical/sociological boredom-and-modernity literature."
bor-sec-07,cites,"McDonald, W. (Kierkegaard's Demonic Boredom, 2009)",p.601,"Boredom as 'psychological malady, social malaise, or aesthetic challenge, rather than a sin.'"
bor-sec-07,cites,"Mansikka, J.-E. (2009)","pp.602, 611","Cited as a prior education-sphere treatment of Heideggerian boredom, framing and closing the paper's pedagogical argument."
bor-sec-07,cites-cluster-author,bor-sec-18,"pp.602, 611","Gibbs's citation 'Mansikka (2009), Can boredom educate us?..., Studies in Philosophy of Education 28, 255-268' is title-identical to this cluster's bor-sec-18 entry (manifest attributes it to 'Standish, P., 2015') -- flagged for Phase-3 author/attribution verification; likely a manifest transcription slip rather than two distinct articles (P/anticipatory-application)."
bor-sec-07,cites,"Stafford, S.P. & Gregory, W.T. (2006)",p.602,"'Heidegger's phenomenology of boredom, and the scientific investigation of conscious experience' -- Gibbs's own bridge from phenomenology toward empirical/scientific boredom research (FE)."
bor-sec-07,cites,"Witt, C. (Ways of Being, 2003)",p.609,"Moment of vision's 'causal power' read as a disposition to change independent of dunamis (capability) and energeia (intent)."
bor-sec-07,cites,"Brogan, W. (Heidegger and Aristotle, 2005)","pp.608-609","Phronimos's practical wisdom 'lies in the capacity to call himself or herself back resolutely.'"
bor-sec-07,cites,"Zimmerman, M. (Heidegger, Buddhism and Deep Ecology, 1993)",p.608,"Augenblick's 'obvious links to notions of detachment or enlightenment in Buddhism.'"
bor-sec-07,cites,"Thomson, I. (Heidegger on Ontotheology, 2005; misspelled 'Thompson' by Gibbs)",p.612,"'Ways of restoring meaning to the increasingly formal and empty ideals guiding contemporary education' quote."
bor-sec-07,cites-cluster-author,bor-sec-19,p.612,"Same author (Iain Thomson) as this cluster's bor-sec-19 ('Heidegger on Ontological Education,' 2001) but a different text (Heidegger on Ontotheology, 2005); author-level cluster connection only, not a shared-work citation (P/anticipatory-application)."
bor-sec-07,cites,"Husserl, E. (On the Phenomenology of Internal Time-Consciousness, 2008)",p.601,"Cited alongside Heidegger as a source for boredom read as a relationship to time."
bor-sec-07,cites,"Kant, I. (Lectures on Ethics, 2001)",p.601,"Cited for the purposeful-vs-idle-activity framing in boredom's intellectual history."
bor-sec-07,contests-reading-of,"Breidenstein (2007); Mann & Robinson (2009); Belton & Priyadharshini (2007)","pp.603-604","Gibbs explicitly rejects the mainstream educational-literature view that boredom is a 'flaw' in the educational process solved by more entertaining/technologically experimental teaching (FE)."
bor-sec-07,instances-in-text,das Man / the one,p.606,"Extended discussion of conformity/entrainment vs. authentic self-disclosure through 'the one.'"
bor-sec-07,instances-in-text,Augenblick (moment of vision),"pp.607-609","Central organizing concept of the paper's second half; ecstasis, not an instant, combines past/present/future."
bor-sec-07,instances-in-text,kairos / phronesis analogy,p.608,"Resolute self-disclosure likened to practical wisdom's 'momentary glance' at the concrete Situation."
bor-sec-07,instances-in-text,dunamis / energeia,p.609,"Capability-vs-actualization frame borrowed from Heidegger's Aristotle's Metaphysics Force lectures."
bor-sec-07,bridges-to-part-iii,Part III student-boredom / VLE disengagement analysis,n/a,"Gibbs's edifying-boredom frame offers a philosophical counterweight to a purely deficit reading of student boredom, complementing the cluster's logged VLE proximity-voice correction (student-side activation vs. design/grouping failure) (P/anticipatory-application)."
bor-sec-07,bridges-to-part-iii,Boredom Secondary Strand B (education) -- bor-sec-16/18/19,n/a,"Though filed under Strand A for its primary Heideggerian orientation, Gibbs's subtitle ('Learning from Moments of Vision') and its workplace/classroom/home pedagogy focus make it a natural cross-note to Strand B's education cluster, per the task brief's explicit flag (P/anticipatory-application)."
bor-sec-07,qualifies,measurement of 'moments of vision' via survey/EEG/gaze instrumentation,"pp.610-611","Gibbs's own argument that authentic disclosure exceeds instrumental/competency accounting cautions against operationalizing the Augenblick as a measurable construct in Part III's empirical chapters (P/anticipatory-application)."
