source,relation,target,locus,note
ped-sec-09,construct-under-condition,"agency / interactivity x IVR(HMD) vs desktop-3D",p.1151,"Immersive higher on immediacy of control, d=0.99 (FAITHFUL-Makransky-Lilleholt)."
ped-sec-09,defines,affective path (TERM),p.1152-1153,"Source's own model naming: immersion -> presence -> enjoyment/motivation -> outcomes (FE)."
ped-sec-09,defines,cognitive path (TERM),p.1153-1154,"Source's own model naming: immersion -> VR features/usability -> cognitive benefits -> outcomes (FE)."
ped-sec-09,cites-cluster-author,ped-sec-02,p.1146-1147,"Cites Witmer & Singer's control-factors/realism-factors account of presence, which this study operationalizes as immediacy of control + representational fidelity (FE)."
ped-sec-09,cites-cluster-author,ped-sec-04,p.1146,"Cites Dalgarno & Lee for representational fidelity and learner interaction as key VE-learning factors, dated here as '(Dalgarno and Lee 2010)' against ped-sec-04's manifest year of 2009 — citation-year discrepancy, unresolved, flagged not corrected (FE)."
ped-sec-09,cites-cluster-author,ped-sec-16,p.1143,"Cites Merchant et al. (dated here as 2014, manifest year 2012 — discrepancy flagged) for meta-analytic support that non-immersive VR plus traditional teaching outperforms traditional-only, 2D images, or no treatment (FE)."
ped-sec-09,cites-cluster-author,ped-sec-10,p.1144,"Cites Makransky et al.'s own 'presence but less learning' finding (dated here as 2017b, manifest year 2019 — discrepancy flagged) with EEG-measured higher cognitive load in the immersive condition, motivating this paper's pivot to non-cognitive outcomes (FE)."
ped-sec-09,cited-by-cluster-author,ped-sec-06,p.941-942 (in ped-sec-06),"(P/anticipatory-application) CAMIL (Makransky & Petersen 2021) names this 2018 study directly as source scaffolding for its affective/cognitive dual-path structure; the dependency runs from ped-sec-06 to this unit, not the reverse — this study is CAMIL's raw empirical material, published three years before CAMIL generalized it."
ped-sec-09,cites,Pekrun (INTERLOCUTOR),p.1145-1146,"Control-value theory of achievement emotions supplies the primary theoretical grounding for the affective path (FE)."
ped-sec-09,cites,"Lee, Wong & Fung (INTERLOCUTOR)",p.1145-1146,"Lee et al.'s (2010) desktop-VR causal framework is the base process model and source of most survey items, extended here with the immersive/desktop contrast and affective/cognitive split (FE)."
ped-sec-09,cites,Cummings & Bailenson (INTERLOCUTOR),"p.1142-1143, 1154-1155","Source of the objective, system-driven account of immersion; supplies the presence-meta-analysis benchmark (r=.339) this study's own effect exceeds (FE)."
ped-sec-09,cites,Moreno & Mayer (INTERLOCUTOR),"p.1144, 1149-1150","Source of the null-cognitive-effect immersive-vs-desktop botany-simulation finding (2002) and the guided-activity design principle used to build the study's own simulation (2007) (FE)."
ped-sec-09,cites,Csikszentmihalyi (INTERLOCUTOR),p.1155,"Flow/engagement gloss on why enjoyment feeds the study's outcome variables (FE)."
ped-sec-09,cites,Deci & Ryan (INTERLOCUTOR),p.1148,"Source of the intrinsic-motivation construct definition used for the motivation scale (FE)."
ped-sec-09,cites,Davis - Technology Acceptance Model (INTERLOCUTOR),"p.1147, 1155","Source of perceived-usefulness/ease-of-use items and the behavioral-intention-predicts-use rationale (FE)."
ped-sec-09,qualifies,presence (spatial/physical),p.1155,"Presence is found to mediate rather than directly predict outcomes, explicitly contrasted against Lee et al.'s (2010) desktop-VR finding that presence directly predicts perceived learning (FAITHFUL-Makransky-Lilleholt)."
ped-sec-09,shifts-debate-axis,affective route (presence -> enjoyment/motivation -> learning) <-> cognitive-load route (presence -> distraction/extraneous load -> less learning),p.1152-1156,"PRIMARY SOURCE for this cluster's debate axis 4's affective-route pole: quantified SEM path structure (presence -> motivation/enjoyment -> perceived learning), contrasted against the cognitive-load-route pole exemplified by Parong & Mayer 2020 (ped-sec-13) (FE)."
ped-sec-09,shifts-debate-axis,more immersion -> more learning <-> immersion adds presence but not learning,p.1152-1156,"(P/anticipatory-application) Nuances axis 1: this study's own SEM finds immersion affects learning-relevant outcomes only indirectly, via affect and cognition, never as a direct effect — neither pole of the axis as originally stated, but closer to the 'not directly' reading."
ped-sec-09,shifts-debate-axis,presence as technology-determined (immersion-driven) <-> presence as psychologically/individually determined,p.1152-1153,"(P/anticipatory-application) Presence is predicted by platform, VR features, and usability (a technology-determined reading per axis 3's first pole), but functions only as a mediator toward affect rather than a terminal outcome — qualifying rather than simply confirming that pole."
ped-sec-09,bridges-to-vle,vle-01-deployment-survey,"n/a (cross-pipeline)","(P/anticipatory-application) The APP-vs-VID presence gap in vle-01's F7 finding (4.3 vs 1.2 per-100 F1-PRESENCE codes) is a coarser-grained, field version of this study's experimental IVR-vs-desktop presence effect (d=1.67); both locate the affective-route advantage in the more-immersive/more-interactive condition."
ped-sec-09,bridges-to-vle,vle-04-mark-attention-span,"n/a (cross-pipeline)","(P/anticipatory-application) This study's motivation/enjoyment/control-and-active-learning cluster maps loosely onto Mark's engagement x challenge quadrant (Focus = high/high vs Bored = low/low); VLE deployment context (lab/APP vs deployment/VID) could plausibly push students toward different quadrants, though the mapping is this cluster's own construction, not either source's claim."
ped-sec-09,bridges-to-part-iii,Part III dissertation (affective-route rationale for presence/motivation gaps),n/a,"(P/anticipatory-application) Supplies a quantified affective-route mechanism (platform -> presence -> enjoyment/motivation -> perceived learning) Part III can cite when interpreting why the VID stratum's lower presence/engagement co-occurs with lower reported motivation, without claiming Part III's own deployment conditions replicate this study's HMD-vs-desktop contrast exactly."
ped-sec-09,grounds-measure,boredomExperimentDataset,n/a,"****** UNVERIFIED: anchor entry (Boredom Experiment / VR Attention Study) not yet built as of this unit's authoring; presence/motivation/enjoyment scales here are plausible future grounds-measure targets once that entry exists."
ped-sec-09,instances-in-text,Labster DNA-profiling crime-scene simulation (THEME),p.1149-1150,"The specific VR learning simulation used for both platform conditions: crime-scene investigation, blood-sample collection, PCR/gel electrophoresis, murderer identification, with a virtual female lab-assistant guide (FAITHFUL-Makransky-Lilleholt)."
